,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,custom_spoiler,replies,images,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images,last_replies
102,1065530,,,12/06/22(Tue)06:24:59,Anonymous,,Can&#039;t wait to be able to fuck my gacha girls. You just know it will happen in the next 20 years. <br>You will either be emerged into a simulation like in Overlord or the girls will be materialized in touchable hologram way or as an actual android. The future is bright gachabros. The future is bright.,1667667021447777,.jpg,850,1511,140,250,1670325899402490,1670325899,0TmAMt/Fyn3OXDJYsz9zVw==,184087,0,,cant-wait-to-be-able-to-fuck-my-gacha-girls-you,3,1,0,1670472823,0.0,0.0,,,"[{'no': 1066645, 'now': '12/07/22(Wed)23:13:43', 'name': 'Anonymous', 'com': '<a href=""#p1065530"" class=""quotelink"">&gt;&gt;1065530</a><br>Youll be dead by then.', 'time': 1670472823, 'resto': 1065530}]"
103,931357,,,07/27/22(Wed)11:42:11,Anonymous,KOF ALL STAR,4th Anniversary <br>https://youtu.be/CBo8JM_lXqg<br>https://forum.netmarble.com/kofg_en<wbr>/view/5/68558<br><br>Are you rolling for Pranked Choi?,Screenshot_2022-07-25-23-47-50-706_com.netmarble.kofg,.jpg,2340,1080,250,115,1658936531151558,1658936531,bmk0R87qGA+m+9BR9Sgv7g==,1724597,0,,kof-all-star,3,426,83,1670311312,0.0,0.0,421.0,83.0,"[{'no': 1065094, 'now': '12/05/22(Mon)14:37:44', 'name': 'Anonymous', 'com': '<a href=""#p1065000"" class=""quotelink"">&gt;&gt;1065000</a><br>I suggest you quit because it won&#039;t get better. We are close approaching the Marvel Future Fight gutting period soon.', 'time': 1670269064, 'resto': 931357}, {'no': 1065253, 'now': '12/05/22(Mon)19:28:48', 'name': 'Anonymous', 'com': '<a href=""#p1064771"" class=""quotelink"">&gt;&gt;1064771</a><br><span class=""quote"">&gt;Release Deimos the first time and it&#039;s fine if a bit boring </span><br><span class=""quote"">&gt;Fuck it hard afterwards so bad that they have to scrap it and not run it for several months </span><br><span class=""quote"">&gt;Bring it back and it was better than the first time they run it and fine</span><br><span class=""quote"">&gt;Proceed to fuck it up beyond belief again</span><br><span class=""quote"">&gt;Now they are probably gonna scrap this shit for several months again </span><br>How the fuck are you so fucking incompetent', 'time': 1670286528, 'resto': 931357}, {'no': 1065333, 'now': '12/05/22(Mon)21:48:27', 'name': 'Anonymous', 'com': 'When was the last storymode update?', 'time': 1670294907, 'resto': 931357}, {'no': 1065386, 'now': '12/05/22(Mon)23:45:59', 'name': 'Anonymous', 'com': '<a href=""#p1065333"" class=""quotelink"">&gt;&gt;1065333</a><br>I can&#039;t remember the exact time, but I remember the timing being hilariously close to when McDougall was confirmed for XV considering how that chapter ended.', 'time': 1670301959, 'resto': 931357}, {'no': 1065462, 'now': '12/06/22(Tue)02:21:52', 'name': 'Anonymous', 'com': '<a href=""#p1065333"" class=""quotelink"">&gt;&gt;1065333</a><br><a href=""#p1065386"" class=""quotelink"">&gt;&gt;1065386</a><br>Nearly a year ago, it was added alongside Boss Syndrome Nameless.', 'time': 1670311312, 'resto': 931357}]"
104,1047014,,,11/11/22(Fri)05:22:22,Anonymous,,Chinese and Korean gacha &gt; Japanese gacha,1667840188655282,.gif,500,500,250,250,1668162142024489,1668162142,clWhac1TqRDHZMj8P7/ZAg==,511495,0,,chinese-and-korean-gacha-japanese-gacha,3,34,5,1670309690,0.0,0.0,29.0,4.0,"[{'no': 1064832, 'now': '12/05/22(Mon)05:30:53', 'name': 'Anonymous', 'com': 'It should be<br><br>Chinese(not tencent) &gt; Korean &gt; Japanese &gt; Tencent<br><br>because FUCK TENCENT', 'time': 1670236253, 'resto': 1047014}, {'no': 1065441, 'now': '12/06/22(Tue)01:40:48', 'name': 'Anonymous', 'com': '<a href=""#p1049400"" class=""quotelink"">&gt;&gt;1049400</a><br><span class=""quote"">&gt;blue archive</span><br><span class=""quote"">&gt;interesting</span>', 'time': 1670308848, 'resto': 1047014}, {'no': 1065445, 'now': '12/06/22(Tue)01:50:03', 'name': 'Anonymous', 'com': '<a href=""#p1064832"" class=""quotelink"">&gt;&gt;1064832</a><br>What does Tencent own again?', 'time': 1670309403, 'resto': 1047014}, {'no': 1065449, 'now': '12/06/22(Tue)01:52:38', 'name': 'Anonymous', 'com': '<a href=""#p1047014"" class=""quotelink"">&gt;&gt;1047014</a><br>gachas are inherently shit. scrutinize them all you want all but all that you&#039;re taking in are still massive piles of turd.', 'filename': 'averagegachabugman', 'ext': '.jpg', 'w': 700, 'h': 393, 'tn_w': 125, 'tn_h': 70, 'tim': 1670309558927200, 'time': 1670309558, 'md5': 'yO2gjBJHiP7vAr1ElgKX+w==', 'fsize': 50384, 'resto': 1047014}, {'no': 1065453, 'now': '12/06/22(Tue)01:54:50', 'name': 'Anonymous', 'com': '<a href=""#p1065445"" class=""quotelink"">&gt;&gt;1065445</a><br>your mom', 'time': 1670309690, 'resto': 1047014}]"
105,1018972,,,10/12/22(Wed)20:22:14,Anonymous,Magia Record: Puella Magi Madoka Magica Side Story,"SC, the final foreign server died on October 12 without even getting to Arc 2 or attaining Ash.<br><br>JP is all that is left. Please look forward to Arc -1.",__chun_meiyui_mahou_shoujo_madoka_magica_and_1_more_drawn_by_she_li_lynxm__8ae063d8689e31a4aba749f2717f61f1,.jpg,600,585,250,243,1665620534270902,1665620534,hzRTV7ZIDiOtec01K1pZxQ==,206693,0,,magia-record-puella-magi-madoka-magica-side-story,3,12,0,1670294546,0.0,0.0,7.0,0.0,"[{'no': 1046130, 'now': '11/09/22(Wed)22:43:38', 'name': 'Anonymous', 'com': 'You can finally read the story.', 'time': 1668051818, 'resto': 1018972}, {'no': 1052559, 'now': '11/19/22(Sat)04:56:02', 'name': 'Anonymous', 'com': 'No.', 'time': 1668851762, 'resto': 1018972}, {'no': 1057020, 'now': '11/25/22(Fri)21:33:11', 'name': 'Anonymous', 'com': 'We lost.', 'time': 1669429991, 'resto': 1018972}, {'no': 1062941, 'now': '12/02/22(Fri)07:49:47', 'name': 'Anonymous', 'com': 'No', 'time': 1669985387, 'resto': 1018972}, {'no': 1065331, 'now': '12/05/22(Mon)21:42:26', 'name': 'Anonymous', 'com': 'Y’all seen this shut. https://youtube.com/@projectmokyuu', 'time': 1670294546, 'resto': 1018972}]"
106,1050476,,,11/16/22(Wed)13:27:23,Anonymous,,"You guys started playing this game? It was released like 2 days ago, same company that made orna.<br>The game seems pretty promising so far",Screenshot_20221116-212336_Aethric,.jpg,720,1600,112,250,1668623243770456,1668623243,NO8Az+B7hpfar0iBfrZmmw==,624752,0,,you-guys-started-playing-this-game-it-was,3,5,2,1670292734,0.0,0.0,,,"[{'no': 1050479, 'now': '11/16/22(Wed)13:31:11', 'name': 'Anonymous', 'com': 'My account info, feel free to add', 'filename': 'Screenshot_20221116-213010_Aethric', 'ext': '.jpg', 'w': 720, 'h': 1600, 'tn_w': 56, 'tn_h': 125, 'tim': 1668623471722351, 'time': 1668623471, 'md5': 'XpqfYJsKcuFB8fKLSWx81A==', 'fsize': 226203, 'resto': 1050476}, {'no': 1052161, 'now': '11/18/22(Fri)15:15:42', 'name': 'Anonymous', 'com': 'ty anon', 'time': 1668802542, 'resto': 1050476}, {'no': 1052773, 'now': '11/19/22(Sat)16:02:13', 'name': 'Anonymous', 'com': '<a href=""#p1052161"" class=""quotelink"">&gt;&gt;1052161</a><br>Welcome I hope you enjoy the game it&#039;s very fun so far', 'time': 1668891733, 'resto': 1050476}, {'no': 1056940, 'now': '11/25/22(Fri)18:41:01', 'name': 'Anonymous', 'com': '<a href=""#p1050476"" class=""quotelink"">&gt;&gt;1050476</a><br>thanks for introducing me to orna, it&#039;s fun, is aethric just the same thing without the location stuff?', 'time': 1669419661, 'resto': 1050476}, {'no': 1065307, 'now': '12/05/22(Mon)21:12:14', 'name': 'Anonymous', 'com': '<a href=""#p1050476"" class=""quotelink"">&gt;&gt;1050476</a><br>I&#039;ve seen this one', 'filename': 'Screenshot_20221205-211145', 'ext': '.png', 'w': 1080, 'h': 789, 'tn_w': 125, 'tn_h': 91, 'tim': 1670292734179651, 'time': 1670292734, 'md5': '9ih5vUybevUzhxthyOVyfg==', 'fsize': 914117, 'resto': 1050476}]"
107,1055965,,,11/24/22(Thu)07:01:31,Anonymous,,mobile games aint the same no more bros...,Web capture_24-11-2022_125447_www.youtube.com,.jpg,435,217,249,124,1669291291298833,1669291291,DBVH5IZ71V44GaWu41o/9g==,44504,0,,mobile-games-aint-the-same-no-more-bros,3,10,0,1670401175,0.0,0.0,5.0,0.0,"[{'no': 1063508, 'now': '12/03/22(Sat)01:27:56', 'name': 'Anonymous', 'com': 'op has no idea what he is talking about when he made this image', 'time': 1670048876, 'resto': 1055965}, {'no': 1065158, 'now': '12/05/22(Mon)16:27:58', 'name': 'Anonymous', 'com': '<a href=""#p1063367"" class=""quotelink"">&gt;&gt;1063367</a><br>They used to be prerendered 3D with geometric shape design and textures, but now they&#039;re Unity 3D lowpoly with no texture', 'time': 1670275678, 'resto': 1055965}, {'no': 1065291, 'now': '12/05/22(Mon)20:35:52', 'name': 'Anonymous', 'com': '<a href=""#p1062531"" class=""quotelink"">&gt;&gt;1062531</a><br>I don&#039;t wanna run a server and I think ads are dumb, can I just make a good RPG and charge $5 for it or are mobile games that shit of a market', 'time': 1670290552, 'resto': 1055965}, {'no': 1065536, 'now': '12/06/22(Tue)06:35:37', 'name': 'Anonymous', 'com': '<a href=""#p1065291"" class=""quotelink"">&gt;&gt;1065291</a><br>I wouldn&#039;t know, anon. Browsing through the popular and unpopular titles makes it look like an uphill battle to do honest business where you intend to offer high quality, reasonably priced/monetized software. <br>Freetards take mobile gaming for granted, don&#039;t care about ads or block them, won&#039;t pay even 20 cents upfront, and if they have some pocket change, they&#039;d rather blow it on gachashit jpegs. Some devs cope by releasing a part of the game or even the whole thing for free and including an IAP with more content. Some offer a free version with ads and a paid version without ads + some extra stuff, and man, the difference in downloaded copies is hefty.<br>Google seems to hate ad-free games, both paid and free, so you&#039;ll have to shill your game on your own. There are many nice games that fail to get more than ten thousand or even one hundred downloads. I think the numbers on the super popular games are padded with fake traffic from chink sweatshops, who knows. Some of the popular games have a Steam version, I guess that&#039;s a way to get extra exposure.<br><span class=""quote"">&gt;make a good RPG and charge $5</span><br>That price range includes games such as Stardew Valley, Out There, or Ticket to Earth so the competition looks fierce.', 'time': 1670326537, 'resto': 1055965}, {'no': 1066110, 'now': '12/07/22(Wed)03:19:35', 'name': 'Anonymous', 'com': '<a href=""#p1065291"" class=""quotelink"">&gt;&gt;1065291</a><br>Oh, there&#039;s also the Play Pass catalog where all the games are available for free to subscribers - those seem to be doing pretty well, too. The three $5 games I mentioned above can be found there, too.', 'time': 1670401175, 'resto': 1055965}]"
108,916593,,,07/12/22(Tue)22:30:12,Anonymous,CODM - /VGM/ wants you to join,"Since Boomer left the clan because he wanted to sweat pajeet style, things got pretty chill and we are having fun around. No need to worry about being kicked or forced to grind nonstop. Join our discord, we are a clan of peace. Our new leader is still a cunt but not a sweaty cunt. Plus you can say nigger as much as you like in our server.<br><br>https://discord.gg/WUcrJHtS3h",IMG_20220712_202350,.jpg,1401,1080,250,192,1657679412785,1657679412,VFWLw5ZV6TDa7kx9DW1jyA==,898896,0,,codm-vgm-wants-you-to-join,3,216,50,1670316718,0.0,0.0,211.0,49.0,"[{'no': 1061733, 'now': '11/30/22(Wed)23:45:55', 'name': 'Anonymous', 'com': '<a href=""#p953879"" class=""quotelink"">&gt;&gt;953879</a><br><span class=""quote"">&gt;the most canonically looking soldier of codm</span><br><span class=""quote"">&gt;gets shot in every single epic-mythic skins promotional ad videos</span><br>my heart is with this guy and his friends', 'filename': 'cosmetics_13', 'ext': '.jpg', 'w': 510, 'h': 992, 'tn_w': 64, 'tn_h': 125, 'tim': 1669869955211007, 'time': 1669869955, 'md5': 'GVoIbKQotm1+8P89exgVtA==', 'fsize': 196260, 'resto': 916593}, {'no': 1061894, 'now': '12/01/22(Thu)01:56:37', 'name': 'Anonymous', 'com': 'When does Warzone Mobile go live in the US?', 'time': 1669877797, 'resto': 916593}, {'no': 1064816, 'now': '12/05/22(Mon)05:00:54', 'name': 'Anonymous', 'com': 'Will warzone mobile have bots?', 'time': 1670234454, 'resto': 916593}, {'no': 1065282, 'now': '12/05/22(Mon)20:16:31', 'name': 'Anonymous', 'com': '<a href=""#p1064816"" class=""quotelink"">&gt;&gt;1064816</a><br>You bet your fucking ass IT WILL have bots. Bots that are faster, more reactive, flexible and insta-kill and are just able and &quot;Better&quot; than all players. Be prepared to to be sniped and headshot&#039;d at very long distances by a &quot;player&quot; with an SMG. Hell, even players who run around melee knifing turn out to be bots sometimes given their unrealistically fast and quick reaction timing. Please do not dare tell me these are just &quot;good skilled&quot; players who use that three-fingered claw grab technique because there is just so much Adderall those sweaty gamer can chug without dying from drug overdose. And to segue to rant about ranked matches, I wish more people can just simply and humbly acknowledge that certain &quot;players&quot; you go up against in ranked matches are literal bots. So the guy who was originally complaining about sweaty gamers and so called &quot;potential cheaters&quot; is not completely wrong.<br><br>The only think he&#039;s wrong about is being unfairly paired against players with physical controller support. But the unbelievably &quot;good and skilled&quot; players in ranked matches are actually bots and I am guessing the reason why there are these Terminator Skynet bots in ranked matches and most likely in upcoming Warzone mobile. Is due to more pragmatic reasons, I guess there these bots in competitive multiplayer games is for the sake of filling up server numbers and providing some form of difficulty for the legit real players out there. But its double edge sword, one hand the reason for these bots running around is to fill up server number quotas and provide difficulty or &quot;challenge&quot;. But said difficulty and challenge from these bots is or can be insultingly artificial. I guess just deal with it and put up with meta, broken perks and mechanics and the bots in ranked matches. Though I guess the reason why you do sometimes end up loosing in ranked matches because your team mates are actually the dumbass stupid bots. And the enemy team is good players and the good Terminator bots.', 'time': 1670289391, 'resto': 916593}, {'no': 1065494, 'now': '12/06/22(Tue)03:51:58', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;every team in tdm just stays stationary and waits in the same spot for easy kills</span><br><span class=""quote"">&gt;the bots on my team run in until they grind scorestreaks</span><br>I have no clue how I&#039;m meant to fight back. I might have to go play hardpoint or even worse SnD instead to grind camo.', 'time': 1670316718, 'resto': 916593}]"
109,1026951,,,10/21/22(Fri)14:40:09,Anonymous,Old phones thread,Which one of them was your favorite?,mine is the Nokia 3310,.png,1290,720,250,139,1666377609560997,1666377609,RtrpVRS/3gH/dIq6YZ68iA==,1698898,0,,old-phones-thread,3,17,8,1670266361,0.0,0.0,12.0,6.0,"[{'no': 1055471, 'now': '11/23/22(Wed)14:32:47', 'name': 'Anonymous', 'com': '<a href=""#p1026951"" class=""quotelink"">&gt;&gt;1026951</a><br>I had a slidey one with a keyboard!<br>it was fun to play with&lt;3', 'time': 1669231967, 'resto': 1026951}, {'no': 1056604, 'now': '11/25/22(Fri)06:51:33', 'name': 'Anonymous', 'com': '<a href=""#p1026951"" class=""quotelink"">&gt;&gt;1026951</a>', 'filename': 'N-Gage', 'ext': '.jpg', 'w': 2592, 'h': 1944, 'tn_w': 125, 'tn_h': 93, 'tim': 1669377093344611, 'time': 1669377093, 'md5': 'qAUt5aI/PH5cne2qEP38Og==', 'fsize': 1091279, 'resto': 1026951}, {'no': 1057844, 'now': '11/27/22(Sun)13:48:26', 'name': 'Anonymous', 'com': '<a href=""#p1026951"" class=""quotelink"">&gt;&gt;1026951</a>', 'filename': 'Nokia 6110', 'ext': '.jpg', 'w': 720, 'h': 834, 'tn_w': 107, 'tn_h': 125, 'tim': 1669574906960869, 'time': 1669574906, 'md5': '8iY8Lnp72uyx65FBqLLDrA==', 'fsize': 54180, 'resto': 1026951}, {'no': 1064901, 'now': '12/05/22(Mon)09:33:46', 'name': 'Anonymous', 'com': '<a href=""#p1026951"" class=""quotelink"">&gt;&gt;1026951</a><br>K800 was perfection, followed by K750. I had a W910 though.', 'time': 1670250826, 'resto': 1026951}, {'no': 1065059, 'now': '12/05/22(Mon)13:52:41', 'name': 'Anonymous', 'com': '<a href=""#p1057844"" class=""quotelink"">&gt;&gt;1057844</a><br>Ah, a fellow 30+ year old boomer.', 'time': 1670266361, 'resto': 1026951}]"
110,792043,,,03/23/22(Wed)23:52:56,Anonymous,Upcoming games and pre registration,what games are you looking forward /vmg/? Anything that makes you think can become the next big hit?,EN_220114_AM1030_Bank-of-Innovation_image,.jpg,600,600,250,250,1648093976850,1648093976,NnhL5u0jjyPuny+1RjurCg==,74547,0,,upcoming-games-and-pre-registration,3,246,48,1670260652,0.0,0.0,241.0,46.0,"[{'no': 1064965, 'now': '12/05/22(Mon)11:38:38', 'name': 'Anonymous', 'com': '<a href=""#p1064956"" class=""quotelink"">&gt;&gt;1064956</a><br>The 3 games I&#039;m currently the most excited for are Limbus Company, Sword of Convallaria, and Heaven Burns Red (English translation). Perhaps one of these will grab your attention', 'filename': 'PM old women', 'ext': '.jpg', 'w': 1100, 'h': 800, 'tn_w': 125, 'tn_h': 90, 'tim': 1670258318787467, 'time': 1670258318, 'md5': 'BLt0lEUTjw8VVSk+8ZRBaw==', 'fsize': 209900, 'resto': 792043}, {'no': 1064967, 'now': '12/05/22(Mon)11:40:39', 'name': 'Anonymous', 'com': '<a href=""#p1047541"" class=""quotelink"">&gt;&gt;1047541</a><br><span class=""quote"">&gt;Kickstarter</span><br>It&#039;s either gonna be absolutely nothing like the promo material,or it&#039;ll release 5 years later when everyone&#039;s forgot about it.Or it&#039;s just a plain old scam.', 'time': 1670258439, 'resto': 792043}, {'no': 1064969, 'now': '12/05/22(Mon)11:42:24', 'name': 'Anonymous', 'com': '<a href=""#p1064965"" class=""quotelink"">&gt;&gt;1064965</a><br><span class=""quote"">&gt;Heaven Burns Red Translation</span><br>Nice.Can I feasibly play it on a emulator?', 'time': 1670258544, 'resto': 792043}, {'no': 1064974, 'now': '12/05/22(Mon)11:47:07', 'name': 'Anonymous', 'com': '<a href=""#p1064969"" class=""quotelink"">&gt;&gt;1064969</a><br>There&#039;s a Steam version. Only in Japanese, though<br>In fact, the uncertain part is whether it&#039;s getting an English/global version at all. It did apply for a patent in America, but a global version is not confirmed yet', 'time': 1670258827, 'resto': 792043}, {'no': 1064989, 'now': '12/05/22(Mon)12:17:32', 'name': 'Anonymous', 'com': '<a href=""#p1064956"" class=""quotelink"">&gt;&gt;1064956</a><br>Im excited for Reverse 1999, but the team has been pretty quiet since the 2nd cbt.', 'filename': '166936795744586693', 'ext': '.jpg', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670260652556861, 'time': 1670260652, 'md5': 'U4AstTjl6bMKSZ+uAJIjNA==', 'fsize': 133517, 'resto': 792043}]"
111,1049043,,,11/14/22(Mon)11:56:14,Anonymous,Honkai Star Rail,Literally what happened to this project? Successful beta test over a year ago and then radio silence aside from a few tweets<br><br>Is it dead in the water? It was my most anticipated gacha,maxresdefault (1) (7),.jpg,1280,720,250,140,1668444974959400,1668444974,QtLNSDTjiH/sAKJrr8ewfQ==,194221,0,,honkai-star-rail,3,8,0,1670250948,0.0,0.0,3.0,0.0,"[{'no': 1053416, 'now': '11/20/22(Sun)14:29:29', 'name': 'Anonymous', 'com': '<a href=""#p1049043"" class=""quotelink"">&gt;&gt;1049043</a><br>Game development is still ongoing and the size of the &quot;Honkai: Star Rail&quot; development team is pretty massive currently being roughly equal to &quot;Genshin Impact&quot; back during late 2020, which is approximately four hundred employees in total according to interviews from some months ago.<br>If you are wondering how big the development team is for &quot;Genshin Impact&quot; now more than a year later in 2022, recent hiring information disclosed the number at way over a thousand employees in total.<br>In any case, &quot;Honkai: Star Rail&quot; is quite likely to exceed US$100 million for its development cost given how many employees are behind it and could end up being the most expensive turn based video game to ever be produced.', 'time': 1668972569, 'resto': 1049043}, {'no': 1059469, 'now': '11/29/22(Tue)12:22:00', 'name': 'Anonymous', 'com': '<a href=""#p1053416"" class=""quotelink"">&gt;&gt;1053416</a><br><span class=""quote"">&gt;the most expensive turn based video game to ever be produced.</span><br>Going by the gameplay thats pretty fucking embarrassing.', 'time': 1669742520, 'resto': 1049043}, {'no': 1059478, 'now': '11/29/22(Tue)12:31:39', 'name': 'Anonymous', 'com': '<a href=""#p1059469"" class=""quotelink"">&gt;&gt;1059469</a><br>All the budgets obviously went to graphic, visual flair and marketing.', 'time': 1669743099, 'resto': 1049043}, {'no': 1059672, 'now': '11/29/22(Tue)16:55:52', 'name': 'Anonymous', 'com': '<a href=""#p1053416"" class=""quotelink"">&gt;&gt;1053416</a><br><span class=""quote"">&gt;development team is pretty massive</span><br>Why would they need a lot of people for whats essentially a copy paste of epic7? Is it all map design people?<br><span class=""quote"">&gt;way over a thousand employees in total.</span><br><span class=""quote"">&gt;for that piece of shit</span><br>You are either reading off some interview or an actual chink', 'time': 1669758952, 'resto': 1049043}, {'no': 1064903, 'now': '12/05/22(Mon)09:35:48', 'name': 'Anonymous', 'com': '<a href=""#p1049043"" class=""quotelink"">&gt;&gt;1049043</a><br><span class=""quote"">&gt;Literally what happened to this project?</span><br>Maybe they realized that 4 dudes in a row genre needs to upgrades to still be relevant. Higan Eruthyl is the same game but lower budget with innovations like a map through which you move and place units on certain tiles which give them buffs. The energy system works like the one in BlueArchive.<br><br>I don&#039;t know what HSR is like because i never got a beta invite but if it&#039;s more of the same 4 dudes in a row chipping the enemy shins with their boots and then stepping back like every single other raid shadow legends tier mobile game then i&#039;m guessing they&#039;re thinking of changing it before release. I may be wrong though but not sure how given that other new games coming out are significantly more interesting looking.<br><br>I still want to see it succeed because i like mihoyo as a company.', 'time': 1670250948, 'resto': 1049043}]"
112,1024491,,,10/19/22(Wed)12:13:46,Anonymous,World Flipper,Soon™,336797748b960fd5ea122a9d3eb02dd2,.png,1608,1668,241,250,1666196026091789,1666196026,M2eXdIuWD9XqEiqdPrAt0g==,1155104,0,,world-flipper,3,568,158,1670758165,1.0,0.0,563.0,158.0,"[{'no': 1068602, 'now': '12/11/22(Sun)04:58:21', 'name': 'Anonymous', 'com': 'why do people speak in tongues when discussing the game&#039;s mechanics? so many fucking abbreviations and slang to keep up with unit skill discussions', 'time': 1670752701, 'resto': 1024491}, {'no': 1068625, 'now': '12/11/22(Sun)06:23:25', 'name': 'Anonymous', 'com': '<a href=""#p1068602"" class=""quotelink"">&gt;&gt;1068602</a><br>DA = direct attack<br>PF = power flip<br>SD = skill damage<br>These are really the only abbreviations commonly used for this game. Maybe AD (ability damage) but that only exists for one team in one element right now.', 'time': 1670757805, 'resto': 1024491}, {'no': 1068628, 'now': '12/11/22(Sun)06:26:04', 'name': 'Anonymous', 'com': '<a href=""#p1068602"" class=""quotelink"">&gt;&gt;1068602</a><br>to make them seem &quot;hardcore&quot; and &quot;in it&quot;', 'time': 1670757964, 'resto': 1024491}, {'no': 1068629, 'now': '12/11/22(Sun)06:26:54', 'name': 'Anonymous', 'com': '<a href=""#p1068625"" class=""quotelink"">&gt;&gt;1068625</a><br><a href=""#p1068602"" class=""quotelink"">&gt;&gt;1068602</a><br>specifically<br>direct attack is the damage when you hit something<br>power flip is the damage when you hit something after a certain &quot;combo&quot; with your flipper, the one with spinning, multi hit, etc.<br>skill damage is the damage of your supers<br>ability damage is that passive shit that doesn&#039;t really affect 90% of the characters', 'time': 1670758014, 'resto': 1024491}, {'no': 1068631, 'now': '12/11/22(Sun)06:29:25', 'name': 'Anonymous', 'com': 'since they&#039;ve completely given up censoring booba and boota, why don&#039;t they restore everyone who got censored...', 'time': 1670758165, 'resto': 1024491}]"
113,1061141,,,11/30/22(Wed)11:54:17,Anonymous,,"<span class=""quote"">&gt;Granblue introduces a Twitter troon character</span>",3992862000_laugh,.png,640,688,232,250,1669827257198328,1669827257,mvFR8m0wJAsP3IyY6wl/dQ==,130562,0,,granblue-introduces-a-twitter-troon-character,3,6,2,1670225505,0.0,0.0,1.0,1.0,"[{'no': 1061211, 'now': '11/30/22(Wed)13:43:53', 'name': 'Anonymous', 'com': 'Go back to your containment board', 'time': 1669833833, 'resto': 1061141}, {'no': 1061270, 'now': '11/30/22(Wed)14:52:57', 'name': 'Anonymous', 'com': 'Isn&#039;t that just Venti', 'time': 1669837977, 'resto': 1061141}, {'no': 1062263, 'now': '12/01/22(Thu)11:20:24', 'name': 'Anonymous', 'com': '<a href=""#p1061270"" class=""quotelink"">&gt;&gt;1061270</a><br>Venti is clearly a man', 'time': 1669911624, 'resto': 1061141}, {'no': 1063235, 'now': '12/02/22(Fri)17:48:33', 'name': 'Anonymous', 'com': '<a href=""#p1062263"" class=""quotelink"">&gt;&gt;1062263</a><br>So just like OP&#039;s pic?', 'time': 1670021313, 'resto': 1061141}, {'no': 1064740, 'now': '12/05/22(Mon)02:31:45', 'name': 'Anonymous', 'com': '<a href=""#p1061141"" class=""quotelink"">&gt;&gt;1061141</a><br>many such cases', 'filename': '1664370391127', 'ext': '.png', 'w': 1344, 'h': 706, 'tn_w': 125, 'tn_h': 65, 'tim': 1670225505074314, 'time': 1670225505, 'md5': 'chltRMbCH5y9iInxadg4yQ==', 'fsize': 887038, 'resto': 1061141}]"
114,1051689,,,11/18/22(Fri)01:05:26,Anonymous,Fire Emblem Heroes,"Will you summon for anyone on the last banner of Book VI? <br>Who would you give Arcane Downfall to, if you get Ganglot? What Arcane weapon would you like to see next?",yet another smol tiki,.jpg,5400,3840,250,177,1668751526221956,1668751526,Vv/+0X2qHc3vz7HH5BfHGg==,2919069,0,,fire-emblem-heroes,3,964,199,1670757011,1.0,0.0,959.0,197.0,"[{'no': 1068598, 'now': '12/11/22(Sun)04:47:53', 'name': 'Anonymous', 'com': '<a href=""#p1068593"" class=""quotelink"">&gt;&gt;1068593</a><br>Good. Rearmed have been killing my orbs. Thankfully I don&#039;t have any red tomes that needed this recent one.', 'time': 1670752073, 'resto': 1051689}, {'no': 1068599, 'now': '12/11/22(Sun)04:54:31', 'name': 'Anonymous', 'com': 'Still wish we could finish Binding Worlds day 1 like Hall of Forms', 'time': 1670752471, 'resto': 1051689}, {'no': 1068605, 'now': '12/11/22(Sun)05:08:09', 'name': 'Anonymous', 'com': '<a href=""#p1068594"" class=""quotelink"">&gt;&gt;1068594</a><br>I made them in the unit builder if anyone wants to look at. the Laev one was kind of shitty so I didn&#039;t bother because her only decent skills were atk/res catch4, and panic smoke.', 'filename': 'forma otherworld bond', 'ext': '.png', 'w': 2160, 'h': 1282, 'tn_w': 125, 'tn_h': 74, 'tim': 1670753289917900, 'time': 1670753289, 'md5': 'Bb11h0zF/P5k6d62rM5soQ==', 'fsize': 3622083, 'resto': 1051689}, {'no': 1068607, 'now': '12/11/22(Sun)05:17:05', 'name': 'Anonymous', 'com': '<a href=""#p1068354"" class=""quotelink"">&gt;&gt;1068354</a><br>Wow, you&#039;re actually super fragile', 'filename': '1647312462805', 'ext': '.jpg', 'w': 919, 'h': 1000, 'tn_w': 114, 'tn_h': 125, 'tim': 1670753825289033, 'time': 1670753825, 'md5': 'eBBaoP2Bl2B9yBZlP8QIbA==', 'fsize': 512585, 'resto': 1051689}, {'no': 1068618, 'now': '12/11/22(Sun)06:10:11', 'name': 'Anonymous', 'com': '<a href=""#p1068354"" class=""quotelink"">&gt;&gt;1068354</a><br>Just block them.', 'time': 1670757011, 'resto': 1051689}]"
