,no,sticky,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,semantic_url,custom_spoiler,replies,images,omitted_posts,omitted_images,last_replies,last_modified,bumplimit,imagelimit,trip
119,21300004,,11/24/22(Thu)19:37:47,Anonymous,,"Opinion on transformable MS? I used to think they were universally loved but I&#039;ve heard a few people say they&#039;re just riffing on Macross, and that mobile suits are better as strictly non-planes. I&#039;ve also heard some people spit venom because their gunpla can be a pain to handle",zeta waverider,.jpg,500,421,250,210,1669336667044931,1669336667,4eVpBtUa9A3bHK+RC+VU1g==,25888,0,opinion-on-transformable-ms-i-used-to-think-they,4,147,55,142.0,54.0,"[{'no': 21324126, 'now': '12/07/22(Wed)02:43:31', 'name': 'Anonymous', 'com': '<a href=""#p21303426"" class=""quotelink"">&gt;&gt;21303426</a><br><a href=""#p21302677"" class=""quotelink"">&gt;&gt;21302677</a><br>A lot of mecha to fighter transformations are similar because they have to fulfill the same quota<br><span class=""quote"">&gt;Cockpit can&#039;t be destroyed or shifted around too rapidly</span><br><span class=""quote"">&gt;have to arrange a humanoid form into the body of a fighter jet or something that looks aerodynamic</span><br>The Zeta/VF-1 transformations are a natural solution, if you simplify their masses into blocks the positioning of most of their parts is basically the same except the Zeta moves its wings from the back to the bottom.<br>Unconventional humanoid and/or fighter designs end up with stranger transformations. The SARGs in Argento Soma are an example that sticks out to me.', 'time': 1670399011, 'resto': 21300004}, {'no': 21324238, 'now': '12/07/22(Wed)05:01:05', 'name': 'Anonymous', 'com': '<a href=""#p21324126"" class=""quotelink"">&gt;&gt;21324126</a><br><span class=""quote"">&gt;Unconventional humanoid and/or fighter designs end up with stranger transformations</span><br>Or just lazier ones. See:<br><a href=""#p21314098"" class=""quotelink"">&gt;&gt;21314098</a><br><a href=""#p21314113"" class=""quotelink"">&gt;&gt;21314113</a>', 'time': 1670407265, 'resto': 21300004}, {'no': 21329324, 'now': '12/09/22(Fri)05:53:15', 'name': 'Anonymous', 'com': '<a href=""#p21301254"" class=""quotelink"">&gt;&gt;21301254</a><br><span class=""quote"">&gt;The Epyon having a twin dragon transformation could have been really cool for instance, especially if it first appears fighting in that more monstrous form. It doesn&#039;t have a notably monstrous transformation though; it just folds it&#039;s legs over the rest of the body. Which looks goofy as hell, and doesn&#039;t really add anything of note to the unit&#039;s repetoire from an action point of view.</span><br>I always liked that about the Epyon, it just does a yoga pose to enter its twin dragon form. It&#039;s incredibly silly and yet it&#039;s perfect.', 'time': 1670583195, 'resto': 21300004}, {'no': 21333724, 'now': '12/10/22(Sat)15:50:15', 'name': 'Anonymous', 'com': '<a href=""#p21300004"" class=""quotelink"">&gt;&gt;21300004</a><br>They&#039;re alright.', 'time': 1670705415, 'resto': 21300004}, {'no': 21334259, 'now': '12/10/22(Sat)19:30:30', 'name': 'Anonymous', 'com': 'i want a OVA series about Zetaplus strike missions', 'filename': '3462975165_58cd65fd10_3k', 'ext': '.jpg', 'w': 3071, 'h': 2045, 'tn_w': 125, 'tn_h': 83, 'tim': 1670718630941875, 'time': 1670718630, 'md5': 'WSSQvReWGAl1mJRnvZ1vOw==', 'fsize': 561311, 'resto': 21300004}]",1670718630,0.0,0.0,
120,21326877,,12/08/22(Thu)15:11:49,Anonymous,,"<span class=""quote"">&gt;this is a 27 year old British man</span>",Yazan_gable,.jpg,500,362,250,181,1670530309189583,1670530309,FclTuXHendcbuBszwWDRUA==,33019,0,this-is-a-27-year-old-british-man,4,49,16,44.0,14.0,"[{'no': 21331547, 'now': '12/09/22(Fri)20:22:46', 'name': 'Anonymous', 'com': '<a href=""#p21331072"" class=""quotelink"">&gt;&gt;21331072</a><br>Nine, a learning AI/Android. Everytime a character becomes an ace, Nine throws them a party where she learns about emotions for them.<br><br>The final boss in the game has a similar schtick where the Lond Bell teaches her about love as they beat her down. I dont remember what Yazan says if she attacks her.', 'time': 1670635366, 'resto': 21326877}, {'no': 21331558, 'now': '12/09/22(Fri)20:28:02', 'name': 'Anonymous', 'com': '<a href=""#p21327299"" class=""quotelink"">&gt;&gt;21327299</a><br><span class=""quote"">&gt;the scene where roberto is killed protecting the shuttle and apolly is crying while he initiates take off</span><br>They were some of the last normal OYW pilots we ever saw in the shows right...', 'filename': '1656178544382', 'ext': '.webm', 'w': 480, 'h': 480, 'tn_w': 125, 'tn_h': 125, 'tim': 1670635682894387, 'time': 1670635682, 'md5': '2e9/wxMWpvKq9iAhYVpm0g==', 'fsize': 791505, 'resto': 21326877}, {'no': 21331645, 'now': '12/09/22(Fri)20:56:47', 'name': 'Anonymous', 'com': '<a href=""#p21331558"" class=""quotelink"">&gt;&gt;21331558</a><br>ZZ had a bunch', 'time': 1670637407, 'resto': 21326877}, {'no': 21331971, 'now': '12/09/22(Fri)22:53:30', 'name': 'Anonymous', 'com': '<a href=""#p21329662"" class=""quotelink"">&gt;&gt;21329662</a><br>Well, I think we can say this. His series Overman King Gainer, when you realize it&#039;s similarities with the movie Snowpiercer. You realize they&#039;re both based on a French graphic novel Le Transperceneige. So there is also that.', 'filename': 'fond-overmanwall2', 'ext': '.jpg', 'w': 1280, 'h': 1024, 'tn_w': 125, 'tn_h': 100, 'tim': 1670644410286362, 'time': 1670644410, 'md5': 'znoSfdpNewg5EqHJTl90Yw==', 'fsize': 442487, 'resto': 21326877}, {'no': 21334190, 'now': '12/10/22(Sat)19:17:59', 'name': 'Anonymous', 'com': '<a href=""#p21326877"" class=""quotelink"">&gt;&gt;21326877</a><br>It&#039;s what heroin does to you.', 'time': 1670717879, 'resto': 21326877}]",1670717879,0.0,0.0,
121,21297105,,11/23/22(Wed)08:30:47,Anonymous,,Hathaway is such a loser lol,FiPOW86UoAAF-s_,.png,747,747,250,250,1669210247225369,1669210247,5FGs5EDC+a86O/3XueTknw==,534102,0,hathaway-is-such-a-loser-lol,4,122,29,117.0,26.0,"[{'no': 21326366, 'now': '12/08/22(Thu)09:32:11', 'name': 'Anonymous', 'com': '<a href=""#p21326241"" class=""quotelink"">&gt;&gt;21326241</a><br>Do you think he ever made Fa dress up like Four?', 'filename': 'D5_UJe6W0AI2vRI', 'ext': '.jpg', 'w': 739, 'h': 1098, 'tn_w': 84, 'tn_h': 125, 'tim': 1670509931200266, 'time': 1670509931, 'md5': 'cImMukcXmHQvpMicxuKGsg==', 'fsize': 194378, 'resto': 21297105}, {'no': 21326370, 'now': '12/08/22(Thu)09:37:30', 'name': 'Anonymous', 'com': '<a href=""#p21326366"" class=""quotelink"">&gt;&gt;21326366</a><br>I’d make her dye her hair too.', 'time': 1670510250, 'resto': 21297105}, {'no': 21333819, 'now': '12/10/22(Sat)16:40:00', 'name': 'Anonymous', 'com': '<a href=""#p21326366"" class=""quotelink"">&gt;&gt;21326366</a><br>Most likely yes', 'time': 1670708400, 'resto': 21297105}, {'no': 21333845, 'now': '12/10/22(Sat)16:53:27', 'name': 'Anonymous', 'filename': '0a9e66335c67c9787dfa9e37b9e6bf92', 'ext': '.png', 'w': 555, 'h': 424, 'tn_w': 125, 'tn_h': 95, 'tim': 1670709207712964, 'time': 1670709207, 'md5': 'Cp5mM1xnyXh9+p43uea/kg==', 'fsize': 151915, 'resto': 21297105}, {'no': 21334164, 'now': '12/10/22(Sat)19:13:59', 'name': 'Anonymous', 'com': '<a href=""#p21326118"" class=""quotelink"">&gt;&gt;21326118</a><br>So you&#039;re saying my boi Hathaway is a Master Baiter?', 'filename': 'beito', 'ext': '.jpg', 'w': 400, 'h': 560, 'tn_w': 89, 'tn_h': 125, 'tim': 1670717639037767, 'time': 1670717639, 'md5': 'eGgR5q/zEoOkZBCaceqxAw==', 'fsize': 181468, 'resto': 21297105}]",1670717639,0.0,0.0,
122,21126924,,09/10/22(Sat)23:43:43,&gt;&lt;,Peak Mecha design,Peak Mecha design,hatamoto-chi-3050u,.png,309,418,184,250,1662867823367468,1662867823,FubFHYJQhqNknsCHkQ9/3w==,50600,0,peak-mecha-design,4,97,78,92.0,75.0,"[{'no': 21312671, 'now': '12/01/22(Thu)10:39:25', 'name': 'Anonymous', 'com': '<a href=""#p21145791"" class=""quotelink"">&gt;&gt;21145791</a><br>It&#039;s from an Okawara artbook. Iron Works, I believe.', 'time': 1669909165, 'resto': 21126924}, {'no': 21312675, 'now': '12/01/22(Thu)10:40:51', 'name': 'Anonymous', 'com': '<a href=""#p21187730"" class=""quotelink"">&gt;&gt;21187730</a><br>Gundam Wing Endless Waltz', 'time': 1669909251, 'resto': 21126924}, {'no': 21317908, 'now': '12/04/22(Sun)02:18:52', 'name': 'Anonymous', 'filename': '1565703227717[1]', 'ext': '.jpg', 'w': 1348, 'h': 1080, 'tn_w': 125, 'tn_h': 100, 'tim': 1670138332392984, 'time': 1670138332, 'md5': 'za3IxcAeExVCi7hBy2pEZQ==', 'fsize': 326734, 'resto': 21126924}, {'no': 21324307, 'now': '12/07/22(Wed)06:15:24', 'name': 'Anonymous', 'filename': '1584825398716[1]', 'ext': '.jpg', 'w': 1532, 'h': 1080, 'tn_w': 125, 'tn_h': 88, 'tim': 1670411724221982, 'time': 1670411724, 'md5': 'pU28DH3+MgDzESFinnrWlQ==', 'fsize': 502297, 'resto': 21126924}, {'no': 21333738, 'now': '12/10/22(Sat)16:01:29', 'name': 'Anonymous', 'filename': '1584882036734[1]', 'ext': '.gif', 'w': 3086, 'h': 2160, 'tn_w': 125, 'tn_h': 87, 'tim': 1670706089857262, 'time': 1670706089, 'md5': '+2b4ENN1N3Hca1gkdMntfw==', 'fsize': 1795724, 'resto': 21126924}]",1670706089,0.0,0.0,
123,21307819,,11/28/22(Mon)19:01:19,Anonymous,/bmg/ - Bibleman General #1,"<span class=""quote"">&gt;official website:</span><br>https://bibleman.com/<br><span class=""quote"">&gt;Bibleman Vs. Jewy Jewstein:</span><br>https://www.youtube.com/watch?v=3En<wbr>1-5f-J2E&amp;t=84s<br><span class=""quote"">&gt;What is Bibleman?</span><br>Bibleman is an American Christian-themed direct-to-video children&#039;s series created by Tony Salerno that ran from 1995 to 2010 to promote Christianity. The series centers around an evangelical superhero who fights evil, often by quoting scripture, as well as breaking the fourth wall. The show had three incarnations: The Bibleman Show, The Bibleman Adventure, and Bibleman: Powersource. The series&#039; titular character was played by Willie Aames from 1995 to 2003 and by Robert T. Schlipp from 2004 to 2010. Originally owned by Pamplin Entertainment, then sold to Tommy Nelson, the series is currently owned by B&amp;H Kids. It was re-launched in CGI format in 2016 (new title Bibleman: The Animated Adventures).",bibleman,.jpg,960,720,250,187,1669680079960919,1669680079,/VauTnjEVxj84HhvV2HwOA==,104254,0,bmg-bibleman-general-1,4,54,13,49.0,10.0,"[{'no': 21325912, 'now': '12/08/22(Thu)02:25:13', 'name': 'Anonymous', 'com': '<a href=""#p21324252"" class=""quotelink"">&gt;&gt;21324252</a><br>So I guess this bitch has bible quotes on the tits or something.', 'filename': 'Pneunma', 'ext': '.jpg', 'w': 850, 'h': 1202, 'tn_w': 88, 'tn_h': 125, 'tim': 1670484313895622, 'time': 1670484313, 'md5': 'vsTUks7v+Qt1TzzQ34MLgw==', 'fsize': 318798, 'resto': 21307819}, {'no': 21326375, 'now': '12/08/22(Thu)09:40:03', 'name': 'Anonymous', 'com': 'I will say this about Bibleman. It had surprisingly graphic villain deaths.', 'filename': 'princeofpride4', 'ext': '.png', 'w': 1217, 'h': 915, 'tn_w': 125, 'tn_h': 93, 'tim': 1670510403618871, 'time': 1670510403, 'md5': 'q2pXhGP8v10wTRt1Rxpccg==', 'fsize': 761705, 'resto': 21307819}, {'no': 21326384, 'now': '12/08/22(Thu)09:46:55', 'name': 'Anonymous', 'com': 'https://youtube.com/clip/UgkxV0dL6I<wbr>jpjrCzOkbUqTpf420C6fh4rYAr<br><br>Seriously.', 'time': 1670510815, 'resto': 21307819}, {'no': 21326526, 'now': '12/08/22(Thu)11:32:25', 'name': 'Anonymous', 'com': '<a href=""#p21326375"" class=""quotelink"">&gt;&gt;21326375</a><br><a href=""#p21326384"" class=""quotelink"">&gt;&gt;21326384</a><br><br>https://www.youtubetrimmer.com/view<wbr>/?v=X6jYFSVtNVE&amp;start=458&amp;end=463&amp;l<wbr>oop=1<br><br>sure it does... i mean, we are talking prison rape here!', 'time': 1670517145, 'resto': 21307819}, {'no': 21333737, 'now': '12/10/22(Sat)16:01:18', 'name': 'Anonymous', 'filename': 'Bibleman', 'ext': '.jpg', 'w': 1920, 'h': 1090, 'tn_w': 125, 'tn_h': 70, 'tim': 1670706078261302, 'time': 1670706078, 'md5': 'NyFMwc4IFSk/ZMoQIhzxiw==', 'fsize': 139282, 'resto': 21307819}]",1670706078,0.0,0.0,
124,21270919,,11/11/22(Fri)12:29:07,Anonymous,,That feel when HG never,82ABEBCE-676F-4417-BCED-9C43E709B746,.jpg,3463,2309,250,166,1668187747345807,1668187747,xDwyo5fa1YKbntkxlFHkEg==,1073018,0,that-feel-when-hg-never,4,242,143,237.0,140.0,"[{'no': 21331706, 'now': '12/09/22(Fri)21:16:22', 'name': 'Anonymous', 'com': '<a href=""#p21331640"" class=""quotelink"">&gt;&gt;21331640</a><br><span class=""quote"">&gt;Bandai Spirits 2021</span>', 'time': 1670638582, 'resto': 21270919}, {'no': 21332149, 'now': '12/09/22(Fri)23:49:06', 'name': 'Anonymous', 'com': '<a href=""#p21270919"" class=""quotelink"">&gt;&gt;21270919</a>', 'filename': 'A4E57E07-E908-44D0-BAD6-534D6CADCFC0', 'ext': '.jpg', 'w': 489, 'h': 627, 'tn_w': 97, 'tn_h': 125, 'tim': 1670647746652703, 'time': 1670647746, 'md5': 'QMbub+4kbmz2aIKGtcdKyw==', 'fsize': 37702, 'resto': 21270919}, {'no': 21333177, 'now': '12/10/22(Sat)10:42:34', 'name': 'Anonymous', 'com': '<a href=""#p21332149"" class=""quotelink"">&gt;&gt;21332149</a><br><br>Jeb?', 'time': 1670686954, 'resto': 21270919}, {'no': 21333709, 'now': '12/10/22(Sat)15:29:20', 'name': 'Anonymous', 'com': '<a href=""#p21332149"" class=""quotelink"">&gt;&gt;21332149</a><br>I want the Gaitrash to get a kit so I can turn it into an acguy', 'filename': '5E27C172-DE6F-46B4-949D-C79DDBA78B8A', 'ext': '.png', 'w': 720, 'h': 828, 'tn_w': 108, 'tn_h': 125, 'tim': 1670704160539746, 'time': 1670704160, 'md5': 'UIUWSLDlA1Onw+8OpjSVNQ==', 'fsize': 415391, 'resto': 21270919}, {'no': 21333732, 'now': '12/10/22(Sat)15:51:58', 'name': 'Anonymous', 'com': 'HGUC Rig Shokew, the only kit done for it was made in the 90s, and it&#039;s way off model.', 'filename': 'EUvGgUfUYAAgwfF', 'ext': '.jpg', 'w': 652, 'h': 1200, 'tn_w': 67, 'tn_h': 125, 'tim': 1670705518798496, 'time': 1670705518, 'md5': '9n8mEWsno1VZ8BkNT5z9FQ==', 'fsize': 182023, 'resto': 21270919}]",1670705518,0.0,0.0,
125,21319931,,12/05/22(Mon)00:47:32,Anonymous,[Over-Time] Avataro Sentai Donbrothers - 39,https://nyaa.si/view/1610532,S3c1RHH,.jpg,960,540,250,140,1670219252771604,1670219252,SolERP7Ghjfr13AYiFa63g==,243659,0,overtime-avataro-sentai-donbrothers-39,4,124,23,119.0,23.0,"[{'no': 21326021, 'now': '12/08/22(Thu)03:46:10', 'name': 'Anonymous', 'com': '<a href=""#p21325938"" class=""quotelink"">&gt;&gt;21325938</a><br>Ok I’m pro-tarou, but something funny came to mind. You think they got sick of him and he’s literally the only employee left? Like, not even the CEO wants to deal with him anymore. Revenue went up like 3,000% because it’s all him?', 'time': 1670489170, 'resto': 21319931}, {'no': 21327224, 'now': '12/08/22(Thu)19:21:03', 'name': 'Anonymous', 'com': 'I had another funny theory, what if Tarou’s pet beetle from before ISN’T dead and he comes to save the Donbrothers at the end', 'time': 1670545263, 'resto': 21319931}, {'no': 21327261, 'now': '12/08/22(Thu)19:31:42', 'name': 'Anonymous', 'com': '<a href=""#p21327224"" class=""quotelink"">&gt;&gt;21327224</a><br>The pet beetle is the tie in with King Ohger. His beetle became Red.', 'time': 1670545902, 'resto': 21319931}, {'no': 21327274, 'now': '12/08/22(Thu)19:39:08', 'name': 'Anonymous', 'com': '<a href=""#p21327261"" class=""quotelink"">&gt;&gt;21327261</a><br>Holy crap, that would be the funniest red sentai baton pass ever.', 'time': 1670546348, 'resto': 21319931}, {'no': 21333726, 'now': '12/10/22(Sat)15:51:17', 'name': 'Anonymous', 'com': '<a href=""#p21319931"" class=""quotelink"">&gt;&gt;21319931</a><br>Great episode', 'time': 1670705477, 'resto': 21319931}]",1670705477,0.0,0.0,
126,21056442,,08/10/22(Wed)11:24:13,Anonymous,,SD Gundam appreciation thread,1659781692849657,.jpg,2048,2048,250,250,1660145053168950,1660145053,5qcyXnDGedtsDi9EPDfwwA==,599975,0,sd-gundam-appreciation-thread,4,227,126,222.0,126.0,"[{'no': 21325242, 'now': '12/07/22(Wed)18:25:27', 'name': 'Anonymous', 'com': '<a href=""#p21325240"" class=""quotelink"">&gt;&gt;21325240</a><br>I have no fucking money right now, and I dont hate Seed suits but Freedom just not interesting enought for me to get anyways.', 'time': 1670455527, 'resto': 21056442}, {'no': 21327536, 'now': '12/08/22(Thu)22:21:44', 'name': 'Anonymous', 'com': 'will there ever be an SD thunderbolt full armor gundam? or should i just start trying to collect parts now', 'time': 1670556104, 'resto': 21056442}, {'no': 21329079, 'now': '12/09/22(Fri)03:37:39', 'name': 'Anonymous', 'com': '<a href=""#p21327536"" class=""quotelink"">&gt;&gt;21327536</a><br>You&#039;re better off making your own. Thunderbolt kits are done and buried', 'time': 1670575059, 'resto': 21056442}, {'no': 21333565, 'now': '12/10/22(Sat)14:01:52', 'name': 'Anonymous', 'com': '<a href=""#p21325144"" class=""quotelink"">&gt;&gt;21325144</a><br>We&#039;re ready', 'time': 1670698912, 'resto': 21056442}, {'no': 21333723, 'now': '12/10/22(Sat)15:50:06', 'name': 'Anonymous', 'com': '<a href=""#p21333565"" class=""quotelink"">&gt;&gt;21333565</a><br>Ready for the next one', 'time': 1670705406, 'resto': 21056442}]",1670705406,0.0,0.0,
127,21224144,,10/21/22(Fri)20:43:15,Anonymous,,Love this little guy like you wouldn&#039;t believe.,acguy,.jpg,398,550,180,250,1666399395379893,1666399395,LH4gevYhyhib3mpdpv+Q4w==,43326,0,love-this-little-guy-like-you-wouldnt-believe,4,182,131,177.0,130.0,"[{'no': 21331705, 'now': '12/09/22(Fri)21:16:18', 'name': 'Anonymous', 'com': '<a href=""#p21224144"" class=""quotelink"">&gt;&gt;21224144</a><br><a href=""#p21224415"" class=""quotelink"">&gt;&gt;21224415</a><br>I like to imagine this is a gunpla a lot of women buy because CUTE ^__^', 'time': 1670638578, 'resto': 21224144}, {'no': 21331750, 'now': '12/09/22(Fri)21:29:44', 'name': 'Anonymous', 'com': '<a href=""#p21331705"" class=""quotelink"">&gt;&gt;21331705</a><br>Never seen Build Fighters??', 'time': 1670639384, 'resto': 21224144}, {'no': 21331757, 'now': '12/09/22(Fri)21:31:21', 'name': 'Anonymous', 'com': '<a href=""#p21331705"" class=""quotelink"">&gt;&gt;21331705</a><br><a href=""#p21331750"" class=""quotelink"">&gt;&gt;21331750</a><br>I thought women only liked the Gyan?', 'time': 1670639481, 'resto': 21224144}, {'no': 21332782, 'now': '12/10/22(Sat)05:31:43', 'name': 'Anonymous', 'com': '<a href=""#p21224144"" class=""quotelink"">&gt;&gt;21224144</a><br>What would a human proportion Acguy look like<br>like having an actual waist, a hip with downward facing, straight legs, a neck and longer arms', 'time': 1670668303, 'resto': 21224144}, {'no': 21333721, 'now': '12/10/22(Sat)15:48:21', 'name': 'Anonymous', 'com': '<a href=""#p21332782"" class=""quotelink"">&gt;&gt;21332782</a>', 'filename': '7DE1BA82-692E-48A0-B6E9-4C2F3CF34564', 'ext': '.png', 'w': 1528, 'h': 1000, 'tn_w': 125, 'tn_h': 81, 'tim': 1670705301632188, 'time': 1670705301, 'md5': '0/Q7S7Jkbav0I/wUwpQw3A==', 'fsize': 1542701, 'resto': 21224144}]",1670705301,0.0,0.0,
128,21312985,,12/01/22(Thu)13:56:45,Anonymous,Rise of the Beasts,Would you?<br>https://www.youtube.com/watch?v=WWW<wbr>DskI46Js,Fi6Kf73XEAUw5gs,.jpg,487,818,148,250,1669921005162793,1669921005,t6ifw54v3oIufyHrC2lhnQ==,46838,0,rise-of-the-beasts,4,71,19,66.0,19.0,"[{'no': 21333643, 'now': '12/10/22(Sat)14:53:51', 'name': 'Anonymous', 'com': '<a href=""#p21325108"" class=""quotelink"">&gt;&gt;21325108</a><br>Imagine being such a corporate slave u think bumblebee is a good movie<br>lmfao<br>the cinematography alone is better in Bay films<br>I honestly don&#039;t understand how people with such poor taste exist', 'time': 1670702031, 'resto': 21312985}, {'no': 21333693, 'now': '12/10/22(Sat)15:17:40', 'name': 'Anonymous', 'com': '<a href=""#p21333643"" class=""quotelink"">&gt;&gt;21333643</a><br>Contrarianism isn&#039;t a personality, bayfag', 'time': 1670703460, 'resto': 21312985}, {'no': 21333705, 'now': '12/10/22(Sat)15:27:14', 'name': 'Anonymous', 'com': '<a href=""#p21314109"" class=""quotelink"">&gt;&gt;21314109</a><br>both look bad, transformers doesn&#039;t work in live action, hence why the toys look nothing like the characters most of the time', 'time': 1670704034, 'resto': 21312985}, {'no': 21333713, 'now': '12/10/22(Sat)15:34:31', 'name': 'Anonymous', 'com': '<a href=""#p21333693"" class=""quotelink"">&gt;&gt;21333693</a><br>Again, not a fucking argument.<br>You&#039;re too retarded to actually have opinions, you mimic whatever you think makes you acceptable to be around<br><span class=""quote"">&gt;dude this movie is so special to me because it was an ugly piece of shit, yet it reminded me of my childhood, and that makes me feel good!!!!</span><br>you are not an adult yet<br><a href=""#p21333705"" class=""quotelink"">&gt;&gt;21333705</a><br>also false<br>imagine using an extrinsic element like toys to judge the inherent quality of the films themselves<br>like I said you people are literally too retarded to be qualified to speak on topics like this', 'time': 1670704471, 'resto': 21312985}, {'no': 21334594, 'now': '12/10/22(Sat)20:28:34', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;21333643</span><br><span class=""quote"">&gt;21333693</span><br><span class=""quote"">&gt;21333713</span><br>Neither of you have said anything about the movies themselves.<br>I&#039;m going to assume you&#039;re a samefag arguing with himself for fun or some intern attempting to run word-of-mouth marketing on fucking 4chan.<br>If it&#039;s the former, touch grass. If it&#039;s the latter, I&#039;m sorry. Either way, eat shit.', 'time': 1670722114, 'resto': 21312985}]",1670722114,0.0,0.0,
