,no,sticky,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,semantic_url,sticky_cap,custom_spoiler,replies,images,omitted_posts,omitted_images,last_replies,last_modified,bumplimit,imagelimit,trip
108,21319218,,12/04/22(Sun)17:00:00,Anonymous,Gundam SEED,WOWOW will air the HD remaster of the Special Edition on December 20:<br>https://www.gundam.info/news/video-<wbr>music/01_9576.html<br><br>Will anyone be recording this?,pic3,.jpg,600,283,250,117,1670191200291269,1670191200,zImzUQzIifeoHx1X9gwo6g==,223557,0,gundam-seed,,4,78,9,73.0,9.0,"[{'no': 21325005, 'now': '12/07/22(Wed)15:08:18', 'name': 'Anonymous', 'com': '<a href=""#p21324981"" class=""quotelink"">&gt;&gt;21324981</a><br>I agree. Kira reacted like any normal teenage boy would if given the opportunity to have sex with the hottest girl among his peers. It was a messy awkward relationship, but that&#039;s typically how it works in real life. Unlike the average anime where the protagonist has a harem throwing pussy at him and he&#039;s not interested until the time skip that shows his inevitable marriage to the most boring cookie cutter girl out of the bunch.', 'time': 1670443698, 'resto': 21319218}, {'no': 21325318, 'now': '12/07/22(Wed)19:19:25', 'name': 'Anonymous', 'com': 'SEED has the most interesting time line and gundams, but the characters ruin it.', 'time': 1670458765, 'resto': 21319218}, {'no': 21325634, 'now': '12/07/22(Wed)23:00:05', 'name': 'Anonymous', 'com': '<a href=""#p21325005"" class=""quotelink"">&gt;&gt;21325005</a><br>It wasn&#039;t just that. He had a crush on her.', 'time': 1670472005, 'resto': 21319218}, {'no': 21325718, 'now': '12/07/22(Wed)23:48:55', 'name': 'Anonymous', 'com': 'https://forums.sufficientvelocity.c<wbr>om/threads/lieutenant-general-gunda<wbr>m.1160/page-255?post=20617909#post-<wbr>20617909', 'time': 1670474935, 'resto': 21319218}, {'no': 21325724, 'now': '12/07/22(Wed)23:52:06', 'name': 'Anonymous', 'com': '<a href=""#p21319330"" class=""quotelink"">&gt;&gt;21319330</a><br><span class=""quote"">&gt;....but the main character is the biggest mary sue to ever mary sue and every interesting plotline converges to be about him.</span><br>Gary Stu. It&#039;s called Gary Stu', 'time': 1670475126, 'resto': 21319218}]",1670475126,0.0,0.0,
109,21321766,,12/05/22(Mon)23:13:57,Anonymous,D1 Devestator,"<span class=""quote"">&gt;Think it&#039;s about a race car or something</span><br><span class=""quote"">&gt;it&#039;s about interdementional monsters and the mecha that fight them</span><br><span class=""quote"">&gt;Other dimentional pocket dimensions float around the city and anyone going over 300km/h is sucked into them</span><br><span class=""quote"">&gt;also corporate shenanigans</span><br><br>This might be one of the weirder OVA I&#039;ve seen, simply because it sets up the antagonists so weird. Like if it was just &quot;interdemtional aliens are invading. Go fight them&quot; that would be straight forward.<br><br>Only saw the first ep as that has subs.",mpv-shot0547,.jpg,640,480,250,187,1670300037339814,1670300037,fnY2uJFq+wgjdOSnbO63+Q==,61695,0,d1-devestator,,4,9,2,4.0,1.0,"[{'no': 21324465, 'now': '12/07/22(Wed)08:48:54', 'name': 'Anonymous', 'com': '<a href=""#p21322671"" class=""quotelink"">&gt;&gt;21322671</a><br>In 2018 PPP-RAW ripped the OVA on laserdisc and just recently someone re-subbed the first episode. If you want to see Ep 2 it&#039;s easy enough, just no translation. I imagine a few weeks/months. <br><br>Bit of a shame this wasn&#039;t a domesday rip. Only the later PPP-Raws are DD rips.', 'filename': 'mpv-shot0437', 'ext': '.jpg', 'w': 640, 'h': 480, 'tn_w': 125, 'tn_h': 93, 'tim': 1670420934235133, 'time': 1670420934, 'md5': 'P4MhOBmpj2KZnyGUeJG/gQ==', 'fsize': 71247, 'resto': 21321766}, {'no': 21324531, 'now': '12/07/22(Wed)09:35:47', 'name': 'Anonymous', 'com': '<a href=""#p21322671"" class=""quotelink"">&gt;&gt;21322671</a><br>It didn&#039;t, but darkcart is working on it so it should be sooner rather than later<br><a href=""#p21324465"" class=""quotelink"">&gt;&gt;21324465</a><br>Shame this isn&#039;t Domesday indeed, I bet that would&#039;ve managed to squeeze some more detail from the LDs.', 'time': 1670423747, 'resto': 21321766}, {'no': 21325530, 'now': '12/07/22(Wed)21:49:23', 'name': 'Anonymous', 'com': '<a href=""#p21322608"" class=""quotelink"">&gt;&gt;21322608</a><br><span class=""quote"">&gt;I doubt ep 2 can turn it around.</span><br>Does it have too? Why does everything to be some amazing experience. It was fun and inoffensive enough.', 'time': 1670467763, 'resto': 21321766}, {'no': 21325591, 'now': '12/07/22(Wed)22:33:54', 'name': 'Anonymous', 'com': '<a href=""#p21325530"" class=""quotelink"">&gt;&gt;21325530</a><br>eh, I&#039;m just curious why this thing even exists. It purports to be a Toy maker&#039;s attempt at a multi-media franchise, so this wasn&#039;t done for the art. Yet Ep 1 has alien antagonists who seem completely passive. And it&#039;s quite the slow burn, that spends more time focusing on political shenanigans and titties. It&#039;s quite odd. if you want some big kids franchise to sell toys, just have <br><br><span class=""quote"">&gt;Aliens are here and get in this mech to fuck them up! </span><br><br>Also I just remembered that I saw like half of the OVA already on some late night anime stream marathon a while back.', 'time': 1670470434, 'resto': 21321766}, {'no': 21325715, 'now': '12/07/22(Wed)23:46:48', 'name': 'Anonymous', 'com': 'Oh hey I own this on VHS<br><br>Kinda wierd how Takara never made a toy line / model kit of any of the mecha. Seems like a huge waste', 'time': 1670474808, 'resto': 21321766}]",1670474808,0.0,0.0,
110,21316643,,12/03/22(Sat)15:24:18,Anonymous,,Space fights are so boring due to all the beam spam. 08th ms team and 0080 were able to have some of the better fights in the franchise due to the setting of it being on earth and on a colony so the fights were mostly done with kinetic weapons and heat axes/swords allowing for more back and forth fighting instead of just the hero mec one shooting everyone with beams. Some of the things like Shiro tanking the sword in battle in 3 dimensions because he knows his shoulder armor can take the hit or Bernie cutting off Alex&#039;s right hand were pretty cool,maxresdefault-2,.jpg,960,720,250,187,1670099058874754,1670099058,F7ebrFBi4LX5p3QKZxdYXA==,96466,0,space-fights-are-so-boring-due-to-all-the-beam,,4,9,1,4.0,0.0,"[{'no': 21318942, 'now': '12/04/22(Sun)13:45:12', 'name': 'Anonymous', 'com': '<a href=""#p21316643"" class=""quotelink"">&gt;&gt;21316643</a><br><span class=""quote"">&gt;Space fights are so boring due to all the beam spam</span><br>Dog_rolling_eyes.gif', 'time': 1670179512, 'resto': 21316643}, {'no': 21319777, 'now': '12/04/22(Sun)23:09:49', 'name': 'Anonymous', 'com': '<a href=""#p21316643"" class=""quotelink"">&gt;&gt;21316643</a><br><span class=""quote"">&gt;Space fights are so boring due to all the beam spam</span><br>Watch better space fights, dumbass', 'time': 1670213389, 'resto': 21316643}, {'no': 21324500, 'now': '12/07/22(Wed)09:09:57', 'name': 'Anonymous', 'filename': '1648109113717', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670422197490323, 'time': 1670422197, 'md5': 'cgZ2d/l+ojog+houJVAngQ==', 'fsize': 1593655, 'resto': 21316643}, {'no': 21325632, 'now': '12/07/22(Wed)22:58:29', 'name': 'Anonymous', 'com': '<a href=""#p21316643"" class=""quotelink"">&gt;&gt;21316643</a><br>Nothing you said has anything to do with space. You are talking about battle choreography. There are plenty earthbound fights that are just guys shooting at each other. Gundam Wing had a ton of earth battles that were just stock footage of shooting.<br><br>The real problem that appears in space fights are usually when they take place in locations that are just nondescript black backgrounds.<br>It helps to have stuff in the background to create a sense of depth and geography within the battle space.<br>CCA does this really well with the final confrontation between Amuro and Char on Axis. Thunderbolt does this by using the space colony and debris as a visual anchor.<br><br>But this doesn&#039;t mean that black backgrounds == bad because there are also plenty of fights where that is the case but they still convey the 3D depth of a space well and have back-and-forth momentum.', 'time': 1670471909, 'resto': 21316643}, {'no': 21325648, 'now': '12/07/22(Wed)23:06:09', 'name': 'Anonymous', 'com': '<a href=""#p21325632"" class=""quotelink"">&gt;&gt;21325632</a><br><span class=""quote"">&gt;But this doesn&#039;t mean that black backgrounds == bad</span><br>I&#039;ll disagree because it gives off the impression that the fight is taking place in deep space, away from anything, which is just pretty much never the case. The suits are always orbiting some planet or moon and showing it in the background is a good way to convey where you&#039;re supposed to be. In the case of UC fights, the size of the Earth or Moon on the background help show where the fight is taking place. If the battle just takes place in the void then there&#039;s nothing to tell me whether the fight is taking place on Earth, the Moon or any of the Lagrange Points/Sides. This is a problem with naval battles in media because the ocean looks the same to most people no matter where you go except there&#039;s nothing you can do in this case. In the case of space fights you should always have some sort of celestial body visible.', 'time': 1670472369, 'resto': 21316643}]",1670472369,0.0,0.0,
111,21288434,,11/20/22(Sun)06:03:18,Anonymous,,Why isn&#039;t mecha that much popular like in the 70s/80s/90s anymore?,1648873869014,.png,1920,1080,250,140,1668942198596449,1668942198,QghZlPG5D5znsFE7eKC+CQ==,3830677,0,why-isnt-mecha-that-much-popular-like-in-the,,4,225,32,220.0,31.0,"[{'no': 21325429, 'now': '12/07/22(Wed)20:35:41', 'name': 'Anonymous', 'com': '<a href=""#p21325348"" class=""quotelink"">&gt;&gt;21325348</a><br>Dynazenon and Rumble Garandoll were good.', 'time': 1670463341, 'resto': 21288434}, {'no': 21325463, 'now': '12/07/22(Wed)21:02:00', 'name': 'Anonymous', 'com': '<a href=""#p21325429"" class=""quotelink"">&gt;&gt;21325429</a><br>Bad gridman and something no one heard of were not good.', 'time': 1670464920, 'resto': 21288434}, {'no': 21325532, 'now': '12/07/22(Wed)21:51:41', 'name': 'Anonymous', 'com': '<a href=""#p21325348"" class=""quotelink"">&gt;&gt;21325348</a><br>I heard Megaton Musashi was decent, no?', 'time': 1670467901, 'resto': 21288434}, {'no': 21325536, 'now': '12/07/22(Wed)21:54:47', 'name': 'Anonymous', 'com': '<a href=""#p21325532"" class=""quotelink"">&gt;&gt;21325532</a><br>Game, yes. Anime, No.', 'time': 1670468087, 'resto': 21288434}, {'no': 21325611, 'now': '12/07/22(Wed)22:40:40', 'name': 'Anonymous', 'com': '<a href=""#p21325411"" class=""quotelink"">&gt;&gt;21325411</a><br>The latest fight is good, Chuchu&#039;s demi got some nice animation.', 'filename': '1670149648999397', 'ext': '.webm', 'w': 960, 'h': 540, 'tn_w': 125, 'tn_h': 70, 'tim': 1670470840681951, 'time': 1670470840, 'md5': 'nIKKtPfPajgynf724yIbTQ==', 'fsize': 3091455, 'resto': 21288434}]",1670470840,0.0,0.0,
112,21308762,,11/29/22(Tue)05:45:58,Anonymous,favorite grunt mobile suit variant,me like battle damaged ones,1648584255387,.gif,500,375,250,187,1669718758331999,1669718758,ESvdEtG5oKpMO8CTMXNKsQ==,1003971,0,favorite-grunt-mobile-suit-variant,,4,17,11,12.0,7.0,"[{'no': 21324012, 'now': '12/07/22(Wed)01:22:34', 'name': 'Anonymous', 'com': '<a href=""#p21324008"" class=""quotelink"">&gt;&gt;21324008</a><br>Oh, I guess more specifically I like the Heavy Weapons types.', 'filename': 'AMS-119_-_Geara_Doga_Heavy_Weapons_Type_-_20cm_RangeBruno_Gun', 'ext': '.jpg', 'w': 1348, 'h': 1077, 'tn_w': 125, 'tn_h': 99, 'tim': 1670394154213259, 'time': 1670394154, 'md5': 'fSapedYFkccNMJQeGQyvLA==', 'fsize': 455941, 'resto': 21308762}, {'no': 21324347, 'now': '12/07/22(Wed)07:05:03', 'name': 'Anonymous', 'com': 'Love me some Schzrum Gallus and their knuckle shields.', 'filename': 'Sg4_Shield', 'ext': '.png', 'w': 1093, 'h': 615, 'tn_w': 125, 'tn_h': 70, 'tim': 1670414703181107, 'time': 1670414703, 'md5': 'BBv0Sr/L4c2ok3kxwIIXrQ==', 'fsize': 1042421, 'resto': 21308762}, {'no': 21324439, 'now': '12/07/22(Wed)08:33:54', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;Gundam writers don&#039;t understand what the word &#039;Custom&#039; means</span><br><br>custom mass produced suits!', 'filename': '43464891_p0', 'ext': '.jpg', 'w': 723, 'h': 1023, 'tn_w': 88, 'tn_h': 125, 'tim': 1670420034375639, 'time': 1670420034, 'md5': 'KNAn3er7mkftVQzAB3EERA==', 'fsize': 433841, 'resto': 21308762}, {'no': 21325161, 'now': '12/07/22(Wed)17:22:02', 'name': 'Anonymous', 'com': '<a href=""#p21308762"" class=""quotelink"">&gt;&gt;21308762</a><br><span class=""quote"">&gt;Ram into you at mach 4</span><br><span class=""quote"">&gt;Proceed to burn you to death</span><br>nothing personal', 'filename': 'Daughtresshm-BCPCtTS', 'ext': '.png', 'w': 1440, 'h': 1080, 'tn_w': 125, 'tn_h': 93, 'tim': 1670451722374635, 'time': 1670451722, 'md5': 'g0jsLKdUKVc0lPtvS6ZJDw==', 'fsize': 1335418, 'resto': 21308762}, {'no': 21325460, 'now': '12/07/22(Wed)20:58:16', 'name': 'Anonymous', 'com': '<a href=""#p21325161"" class=""quotelink"">&gt;&gt;21325161</a><br><br>The Daughtress is such a fun &#039;Evil GM&#039; design', 'time': 1670464696, 'resto': 21308762}]",1670464696,0.0,0.0,
113,21325327,,12/07/22(Wed)19:29:15,Anonymous,,"<span class=""quote"">&gt;Gundam standing in the Tokyo National Museum.</span><br>Did you make your pilgrimage yet?<br>https://www.gundam.info/news/event/<wbr>01_9212.html",heron109-1600643981045805056-img1,.jpg,3102,4096,189,250,1670459355104571,1670459355,GBx5JsynLF9w83ky+nkTVw==,2816407,0,gundam-standing-in-the-tokyo-national-museum,,4,15,12,10.0,10.0,"[{'no': 21325349, 'now': '12/07/22(Wed)19:40:14', 'name': 'Anonymous', 'filename': 'yoshi115t-1600562024039096320-img3', 'ext': '.jpg', 'w': 2730, 'h': 4096, 'tn_w': 83, 'tn_h': 125, 'tim': 1670460014664894, 'time': 1670460014, 'md5': 'JGwZtSG9utdPaKeIP3kANw==', 'fsize': 2984355, 'resto': 21325327}, {'no': 21325352, 'now': '12/07/22(Wed)19:41:18', 'name': 'Anonymous', 'filename': 'yoshi115t-1600562024039096320-img2', 'ext': '.jpg', 'w': 3072, 'h': 4096, 'tn_w': 93, 'tn_h': 125, 'tim': 1670460078400850, 'time': 1670460078, 'md5': 'TV2fkM32NuYd3O812e5coQ==', 'fsize': 2799375, 'resto': 21325327}, {'no': 21325360, 'now': '12/07/22(Wed)19:44:39', 'name': 'Anonymous', 'com': 'No more pics<br>Thread dead', 'time': 1670460279, 'resto': 21325327}, {'no': 21325372, 'now': '12/07/22(Wed)19:51:10', 'name': 'Anonymous', 'com': '<a href=""#p21325328"" class=""quotelink"">&gt;&gt;21325328</a><br>precum cameo', 'time': 1670460670, 'resto': 21325327}, {'no': 21325426, 'now': '12/07/22(Wed)20:34:41', 'name': 'Anonymous', 'com': '<a href=""#p21325328"" class=""quotelink"">&gt;&gt;21325328</a><br>Those mannequins for the Precure display activate my fight or flight response.', 'time': 1670463281, 'resto': 21325327}]",1670463281,0.0,0.0,
114,21325010,,12/07/22(Wed)15:12:25,Anonymous,,His Gundam is next,tow.png,.jpg,300,351,213,250,1670443945600381,1670443945,xauX/hWdv91h+F4WwRgeHQ==,32378,0,his-gundam-is-next,,4,1,1,,,"[{'no': 21325256, 'now': '12/07/22(Wed)18:38:56', 'name': 'Anonymous', 'com': '<a href=""#p21325010"" class=""quotelink"">&gt;&gt;21325010</a><br><span class=""quote"">&gt;Ubukata</span><br>I can see it happening, honestly. Didn&#039;t the 00 movie kind of rip off Fafner anyway? Would only be fair.<br><br>If I could have it my way though, I wish Tomomi Mochizuki could have a crack at a Gundam AU. He&#039;s been involved with Gundam before, storyboarding an episode of SDGF and GRECO. He even directed Green Divers, but obviously that shit is unobtainable.<br><br>He might&#039;ve even ended up directing X instead of Dagwon if circumstances were different, but oh well, a man can dream. I think his take on Gundam would probably be the most character-driven and bucolic since Turn A <s>and would probably be the gayest Gundam ever made</s>.', 'filename': '202112102041187337', 'ext': '.jpg', 'w': 360, 'h': 457, 'tn_w': 98, 'tn_h': 124, 'tim': 1670456336087401, 'time': 1670456336, 'md5': 'Fmsm3kAyeiphpJBY1hnmZA==', 'fsize': 18285, 'resto': 21325010}]",1670456336,0.0,0.0,
115,21316139,,12/03/22(Sat)08:05:20,Anonymous,,"Happy 50th anniversary, grandpa.",photo_2022-12-03_13-24-49,.jpg,1280,960,250,187,1670072720782625,1670072720,LawbRqJGExOZxQF8HT0Ikg==,122241,0,happy-50th-anniversary-grandpa,,4,40,15,35.0,15.0,"[{'no': 21325171, 'now': '12/07/22(Wed)17:24:30', 'name': 'Anonymous', 'com': '<a href=""#p21316139"" class=""quotelink"">&gt;&gt;21316139</a><br>Happy belated birthday', 'time': 1670451870, 'resto': 21316139}, {'no': 21325177, 'now': '12/07/22(Wed)17:27:20', 'name': 'Anonymous', 'com': 'Happy Birthday!', 'time': 1670452040, 'resto': 21316139}, {'no': 21325181, 'now': '12/07/22(Wed)17:28:16', 'name': 'Anonymous', 'com': '<a href=""#p21323919"" class=""quotelink"">&gt;&gt;21323919</a><br><span class=""quote"">&gt;Editing in the very last episode of Z with great mazinger destroying the last MOTW</span><br>Excuse me?', 'time': 1670452096, 'resto': 21316139}, {'no': 21325200, 'now': '12/07/22(Wed)17:47:32', 'name': 'Anonymous', 'com': '<a href=""#p21325181"" class=""quotelink"">&gt;&gt;21325181</a><br>Tranzor Z splices in footage of Great Mazinger', 'time': 1670453252, 'resto': 21316139}, {'no': 21325210, 'now': '12/07/22(Wed)17:57:20', 'name': 'Anonymous', 'com': '<a href=""#p21325200"" class=""quotelink"">&gt;&gt;21325200</a><br>I know but that feels very spoilery', 'time': 1670453840, 'resto': 21316139}]",1670453840,0.0,0.0,
116,21312985,,12/01/22(Thu)13:56:45,Anonymous,Rise of the Beasts,Would you?<br>https://www.youtube.com/watch?v=WWW<wbr>DskI46Js,Fi6Kf73XEAUw5gs,.jpg,487,818,148,250,1669921005162793,1669921005,t6ifw54v3oIufyHrC2lhnQ==,46838,0,rise-of-the-beasts,,4,66,19,61.0,19.0,"[{'no': 21324983, 'now': '12/07/22(Wed)14:37:33', 'name': 'Anonymous', 'com': '<a href=""#p21319806"" class=""quotelink"">&gt;&gt;21319806</a><br><span class=""quote"">&gt;Having your own identity &gt; Pandering to old people</span><br>That&#039;s only true when that identity isn&#039;t shit. Bayformers are pretty damn terrible movies where the robots play second fiddle to the humans and can&#039;t get a coherent storyline to save their lives. Not going to lie, I found enjoyment in some of them, but at the and of the day they&#039;re brainless as fuck without having the excuse of being a saturday morning cartoon from the 80&#039;s.', 'time': 1670441853, 'resto': 21312985}, {'no': 21324992, 'now': '12/07/22(Wed)14:50:53', 'name': 'Anonymous', 'com': '<a href=""#p21313848"" class=""quotelink"">&gt;&gt;21313848</a><br><a href=""#p21313893"" class=""quotelink"">&gt;&gt;21313893</a><br><a href=""#p21314134"" class=""quotelink"">&gt;&gt;21314134</a><br>when are geewunners going to let go of this old ass truck design? it hasn&#039;t been used in decades.', 'time': 1670442653, 'resto': 21312985}, {'no': 21325021, 'now': '12/07/22(Wed)15:19:45', 'name': 'Anonymous', 'com': '<a href=""#p21312985"" class=""quotelink"">&gt;&gt;21312985</a><br>No, shit actor and shit model', 'time': 1670444385, 'resto': 21312985}, {'no': 21325108, 'now': '12/07/22(Wed)16:48:46', 'name': 'Anonymous', 'com': 'Bumblebee was too based for this franchise. No new movie will be as special.', 'time': 1670449726, 'resto': 21312985}, {'no': 21325146, 'now': '12/07/22(Wed)17:10:09', 'name': 'Anonymous', 'com': '<a href=""#p21325108"" class=""quotelink"">&gt;&gt;21325108</a><br>Bumblebee is old and busted and will pass the reigns to Mirage. And the I can&#039;t talk concept is getting old, makes Ratchet look like a shitty doctor.', 'time': 1670451009, 'resto': 21312985}]",1670457981,0.0,0.0,
117,21325018,,12/07/22(Wed)15:17:39,Anonymous,Jobbers,Who is your favorite /m/ related Jobber?,img-mf-gundam-maxter,.jpg,652,493,250,189,1670444259898947,1670444259,JYJQF01dVnrPE2q+Du/7/g==,89240,0,jobbers,,4,3,0,,,"[{'no': 21325020, 'now': '12/07/22(Wed)15:19:00', 'name': 'Anonymous', 'com': '<a href=""#p21325018"" class=""quotelink"">&gt;&gt;21325018</a><br>ur mom', 'time': 1670444340, 'resto': 21325018}, {'no': 21325023, 'now': '12/07/22(Wed)15:20:15', 'name': 'Anonymous', 'com': 'ur dad', 'time': 1670444415, 'resto': 21325018}, {'no': 21325029, 'now': '12/07/22(Wed)15:26:06', 'name': 'Anonymous', 'com': '<a href=""#p21325020"" class=""quotelink"">&gt;&gt;21325020</a><br><a href=""#p21325023"" class=""quotelink"">&gt;&gt;21325023</a><br><span class=""quote"">&gt;implying anon&#039;s parents have a job</span>', 'time': 1670444766, 'resto': 21325018}]",1670444766,0.0,0.0,
118,21318897,,12/04/22(Sun)13:19:48,Anonymous,Gundam Age,"Why the hate? I thought it is pretty good. Especially the generational theme, ike JoJo x Gundam.",Age,.jpg,1280,720,250,140,1670177988312324,1670177988,62zz8GDKNWPU/yPBsabAKw==,129381,0,gundam-age,,4,39,10,34.0,7.0,"[{'no': 21323162, 'now': '12/06/22(Tue)17:15:58', 'name': 'Anonymous', 'com': '<a href=""#p21322965"" class=""quotelink"">&gt;&gt;21322965</a><br>Yeah, the finale does suffer from the show not having 50 episodes. At least the movie fixed last Asem vs Zehear duel.<br><br>But AGE doesn&#039;t just have good duels. The whole battles are often well directed.', 'time': 1670364958, 'resto': 21318897}, {'no': 21323209, 'now': '12/06/22(Tue)17:52:46', 'name': 'Anonymous', 'com': '<a href=""#p21323162"" class=""quotelink"">&gt;&gt;21323162</a><br>The episode count wasn&#039;t the issue here.<br>AGE is 49 episodes and that&#039;s plenty, other Gundam shows have done better with less.<br>I agree that overall the battles are pretty well handled, one thing AGE gets right is that feeling of large scale warfare.', 'time': 1670367166, 'resto': 21318897}, {'no': 21324987, 'now': '12/07/22(Wed)14:43:09', 'name': 'Anonymous', 'com': '<a href=""#p21319515"" class=""quotelink"">&gt;&gt;21319515</a><br>Kio is at least a character unlike G-Reco&#039;s Protag.', 'filename': 'Journey&#039;s-Omega', 'ext': '.jpg', 'w': 1000, 'h': 1000, 'tn_w': 125, 'tn_h': 125, 'tim': 1670442189861625, 'time': 1670442189, 'md5': 'zfPtRoIuWHe9UnV9tkgadw==', 'fsize': 130175, 'resto': 21318897}, {'no': 21324991, 'now': '12/07/22(Wed)14:50:25', 'name': 'Anonymous', 'com': '<a href=""#p21322958"" class=""quotelink"">&gt;&gt;21322958</a><br>Almost like it needs a reboot to a nuAGE', 'filename': '08th_Adele_Team', 'ext': '.jpg', 'w': 1900, 'h': 1328, 'tn_w': 125, 'tn_h': 87, 'tim': 1670442625016120, 'time': 1670442625, 'md5': 'tPbSC9A9VIvRTXs4tw60pw==', 'fsize': 956849, 'resto': 21318897}, {'no': 21324997, 'now': '12/07/22(Wed)14:58:44', 'name': 'Anonymous', 'com': '<a href=""#p21323209"" class=""quotelink"">&gt;&gt;21323209</a><br><br>Granted the real issue was letting Level-5 actually handle the scripts instead of just the basic plot progression with professional anime script writers actually handling the story proper.<br><br>That being said, I would&#039;ve liked to see 25 episode season for each Generational Arc, with a movie being the Final Three Generations Battle.', 'filename': 'threegenerations18', 'ext': '.jpg', 'w': 662, 'h': 377, 'tn_w': 125, 'tn_h': 71, 'tim': 1670443124339365, 'time': 1670443124, 'md5': 'mAbOW/XIGIrZxagRODZcoQ==', 'fsize': 210615, 'resto': 21318897}]",1670443124,0.0,0.0,
119,21324049,,12/07/22(Wed)01:45:52,Anonymous,top tier themes,"ITT post only the toppest of tier /m/ themes. Movies, TV shows, anime, east, west...all are welcome.<br><br>https://www.youtube.com/watch?v=1Gs<wbr>QSJzmd1A&amp;ab_channel=Sanji1000<br><br>https://www.youtube.com/watch?v=wMt<wbr>1oPuzrcY<br><br>https://www.youtube.com/watch?v=nyb<wbr>qhMbWTOI<br><br>https://www.youtube.com/watch?v=Wss<wbr>daALr8qA&amp;ab_channel=OperaKaiju<br><br>https://www.youtube.com/watch?v=Bwb<wbr>HW8MeHDU&amp;ab_channel=PowerRangersBra<wbr>sil<br><br>https://www.youtube.com/watch?v=EaA<wbr>b4NhwKDU",63059212.224999994_Gridman Baby Dan Starts,.jpg,1400,1516,230,250,1670395552660044,1670395552,7mOegjjbuudaLjagqa72uQ==,1751012,0,top-tier-themes,,4,14,5,9.0,4.0,"[{'no': 21324813, 'now': '12/07/22(Wed)12:15:44', 'name': 'Anonymous', 'com': '<a href=""#p21324808"" class=""quotelink"">&gt;&gt;21324808</a><br><span class=""quote"">&gt;team four star</span><br>...what?<br>https://dragonball.fandom.com/wiki/<wbr>Kyoufu_no_Ginyu_Tokusentai<br>it&#039;s an honest to god soundtrack, and the ginyu force are toku as FUCK.', 'time': 1670433344, 'resto': 21324049}, {'no': 21324818, 'now': '12/07/22(Wed)12:18:20', 'name': 'Anonymous', 'com': '<a href=""#p21324813"" class=""quotelink"">&gt;&gt;21324813</a><br><a href=""#p21324808"" class=""quotelink"">&gt;&gt;21324808</a><br><br>whoop, that&#039;s the wrong ginyu tokusentai song.<br>https://dragonball.fandom.com/wiki/<wbr>Take_the_Stage!!_Ginyu_Special_Squa<wbr>d!!<br>The lyrical song is from DBZ kai.', 'time': 1670433500, 'resto': 21324049}, {'no': 21324822, 'now': '12/07/22(Wed)12:23:42', 'name': 'Anonymous', 'com': '<a href=""#p21324808"" class=""quotelink"">&gt;&gt;21324808</a><br>It’s from Kai.', 'time': 1670433822, 'resto': 21324049}, {'no': 21324974, 'now': '12/07/22(Wed)14:22:50', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=Dj_<wbr>boO281nE<br><br>https://www.youtube.com/watch?v=qyo<wbr>8rQ5s8iM<br><br><br>https://www.youtube.com/watch?v=qfJ<wbr>7YVox488<br><br>https://www.youtube.com/watch?v=sGA<wbr>ieDXxGKY', 'time': 1670440970, 'resto': 21324049}, {'no': 21324984, 'now': '12/07/22(Wed)14:37:48', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=miE<wbr>oXz5kENs<br><br>https://www.youtube.com/watch?v=Fjh<wbr>V-MoIh0M<br><br>https://www.youtube.com/watch?v=qHo<wbr>Wcs4XMX8<br><br>Yoko Kanno is a genius.', 'filename': 'konno and tomino', 'ext': '.jpg', 'w': 646, 'h': 494, 'tn_w': 125, 'tn_h': 95, 'tim': 1670441868694944, 'time': 1670441868, 'md5': 'X7c4AK1YdrGsSX/ZrIhQPA==', 'fsize': 235560, 'resto': 21324049}]",1670441868,0.0,0.0,
