,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,sub,trip
108,1861690,10/23/22(Sun)16:56:18,Anonymous,What do you think about these new type of superlight bike tire tubes like Tubolito or Aerothan?<br><br>Have you ever ridden one?<br><br>Gimmicky bullshit or revolution?,349875304,.jpg,733,452,250,154,1666558578193247,1666558578,g7s3i/WUidrT3FQ6hOhVag==,35604,0,0,0,superlight-tubes,48,7,43.0,7.0,"[{'no': 1874102, 'now': '12/07/22(Wed)22:27:16', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=ZPt<wbr>_u4tu2Q0', 'time': 1670470036, 'resto': 1861690}, {'no': 1874107, 'now': '12/07/22(Wed)23:24:13', 'name': 'Anonymous', 'com': '<a href=""#p1870028"" class=""quotelink"">&gt;&gt;1870028</a><br>you just have to constantly order stuff and then the time things take becomes a non-issue', 'time': 1670473453, 'resto': 1861690}, {'no': 1874150, 'now': '12/08/22(Thu)06:56:25', 'name': 'Not Your Dad REEEEE', 'com': '<a href=""#p1865106"" class=""quotelink"">&gt;&gt;1865106</a><br>https://www.youtube.com/watch?v=aIY<wbr>Zvr3ueGw', 'time': 1670500585, 'resto': 1861690, 'trip': '!!OS7PxlLkFR/'}, {'no': 1874152, 'now': '12/08/22(Thu)07:40:52', 'name': 'Anonymous', 'com': '<a href=""#p1861773"" class=""quotelink"">&gt;&gt;1861773</a><br>12 seconds is a fucking eternity on a 10 mile TT. Especially for something that cheap.', 'time': 1670503252, 'resto': 1861690}, {'no': 1874169, 'now': '12/08/22(Thu)10:14:02', 'name': 'Anonymous', 'com': '&#039;ate latex<br>&#039;ate lightweight<br>love me some thick-ass butyl tubes that are heavier than me tires<br>got me a pair with my junker bike from like 90s almost a decade ago, the piece of shit is a theseus&#039; ship at this point but tubes are still the same and never got a single puncture<br>borrowed my dad&#039;s bike for a week when waiting for a new rim to un-taco my rear, got a puncture after like 40 km, not even fancy tubes just regular butyl ones that came with his bso, but so thin', 'time': 1670512442, 'resto': 1861690}]",1670512442,Superlight tubes ?,
109,1804476,05/26/22(Thu)13:40:21,Anonymous,Last thread Archived.<br><br>POST JUMBOS,6832607,.jpg,1920,1294,250,168,1653586821037,1653586821,dumnTm5SThIhx79joryKXw==,2705025,0,0,0,747-thread,291,126,286.0,125.0,"[{'no': 1874059, 'now': '12/07/22(Wed)17:16:11', 'name': 'Anonymous', 'com': '<a href=""#p1872780"" class=""quotelink"">&gt;&gt;1872780</a><br>99% of military stationed abroad can&#039;t speak the host country&#039;s language and still have a blast.', 'time': 1670451371, 'resto': 1804476}, {'no': 1874108, 'now': '12/07/22(Wed)23:32:44', 'name': 'Anonymous', 'com': '<a href=""#p1873946"" class=""quotelink"">&gt;&gt;1873946</a><br>How come we didn&#039;t get a tribute video?<br>https://www.youtube.com/watch?v=mRm<wbr>Qf0RGSK4', 'time': 1670473964, 'resto': 1804476}, {'no': 1874133, 'now': '12/08/22(Thu)03:54:26', 'name': 'Anonymous', 'com': '-8 coming in', 'filename': '20221208_025041', 'ext': '.jpg', 'w': 3686, 'h': 1204, 'tn_w': 124, 'tn_h': 40, 'tim': 1670489666927546, 'time': 1670489666, 'md5': 'G/ZY7YgnziGxym8EQAEY6Q==', 'fsize': 957117, 'resto': 1804476}, {'no': 1874166, 'now': '12/08/22(Thu)09:22:36', 'name': 'Anonymous', 'com': '<a href=""#p1874108"" class=""quotelink"">&gt;&gt;1874108</a><br>dude... it&#039;s not even finshed yet', 'time': 1670509356, 'resto': 1804476}, {'no': 1874167, 'now': '12/08/22(Thu)09:37:44', 'name': 'Anonymous', 'com': '<a href=""#p1857844"" class=""quotelink"">&gt;&gt;1857844</a><br>-8i has to be the most aesthetic modern airliner IMO. Looks best in Lufthansas retro colors too.', 'time': 1670510264, 'resto': 1804476}]",1670510264,747 Thread,
110,1825378,07/13/22(Wed)15:18:06,Anonymous,New ‘toss just dropped,EA0D0669-9C0B-4082-B278-23FEC1428C10,.jpg,2499,2494,249,249,1657739886896,1657739886,QhxVSRc30QXi1KH+Ntb2Ig==,908330,0,0,0,new-toss-just-dropped,304,45,299.0,44.0,"[{'no': 1873883, 'now': '12/07/22(Wed)03:25:14', 'name': 'Anonymous', 'com': '<a href=""#p1862993"" class=""quotelink"">&gt;&gt;1862993</a><br>you are a subhuman mutt zionist niggerlover,<br>asia will rule the next century mutts.<br>when russia and the us goes to nuclear war, china and japan and korea will finally beable to conquer north america and being civilization to these muttoids', 'time': 1670401514, 'resto': 1825378}, {'no': 1873884, 'now': '12/07/22(Wed)03:37:56', 'name': 'Anonymous', 'com': '<a href=""#p1870287"" class=""quotelink"">&gt;&gt;1870287</a><br>Finland.<br>Car wins again.', 'filename': 'fin', 'ext': '.jpg', 'w': 466, 'h': 448, 'tn_w': 124, 'tn_h': 120, 'tim': 1670402276772499, 'time': 1670402276, 'md5': '5X+s0Wxk1lTqVfHPjkB9Aw==', 'fsize': 45622, 'resto': 1825378}, {'no': 1873890, 'now': '12/07/22(Wed)04:43:01', 'name': 'Anonymous', 'com': '<a href=""#p1870194"" class=""quotelink"">&gt;&gt;1870194</a><br>i live inside you', 'time': 1670406181, 'resto': 1825378}, {'no': 1874156, 'now': '12/08/22(Thu)08:34:32', 'name': 'Anonymous', 'com': '<a href=""#p1825400"" class=""quotelink"">&gt;&gt;1825400</a><br>I lived in Nagasaki, I saw kids playing outside all the time. I even went outside myself more often (since public drinking laws are relaxed there)', 'time': 1670506472, 'resto': 1825378}, {'no': 1874163, 'now': '12/08/22(Thu)09:04:24', 'name': 'Anonymous', 'com': '<a href=""#p1857933"" class=""quotelink"">&gt;&gt;1857933</a><br>As a literal you I think I&#039;d hate hanging with antifa and cagers just the same, because at least cagers are simply stuck in their programming, whereas antifags went out of their way to be retarded.', 'time': 1670508264, 'resto': 1825378}]",1670894054,,
111,1874016,12/07/22(Wed)14:52:49,Anonymous,"the radiotelegraph operator on the Titanic ignored or missed warnings from other ships about the iceberg. now that the dust has settled, he&#039;s to blame for the sinking, right?",PhillipsTitanic.jph,.jpg,650,1000,162,250,1670442769359847,1670442769,XzmmnI9UkntxVsPNn615QA==,87810,0,0,0,the-radiotelegraph-operator-on-the-titanic,8,1,3.0,1.0,"[{'no': 1874091, 'now': '12/07/22(Wed)19:58:43', 'name': 'Anonymous', 'com': 'He was paid off by the insurers.', 'time': 1670461123, 'resto': 1874016}, {'no': 1874093, 'now': '12/07/22(Wed)20:14:54', 'name': 'Anonymous', 'com': '<a href=""#p1874020"" class=""quotelink"">&gt;&gt;1874020</a><br>fpbp', 'time': 1670462094, 'resto': 1874016}, {'no': 1874094, 'now': '12/07/22(Wed)20:18:28', 'name': 'Anonymous', 'com': 'Leo could have fit on the door.', 'time': 1670462308, 'resto': 1874016}, {'no': 1874121, 'now': '12/08/22(Thu)02:06:43', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;ignored or missed warnings from other ships about the iceberg</span><br>He should get an award from the ADL for defying antisemitic dogwhistles common in those primitive times.', 'time': 1670483203, 'resto': 1874016}, {'no': 1874158, 'now': '12/08/22(Thu)08:36:46', 'name': 'Anonymous', 'com': '(((Iceberg)))', 'time': 1670506606, 'resto': 1874016}]",1670506606,,
112,1871503,11/27/22(Sun)00:51:06,Anonymous,What&#039;s the lore behind people using bicycle seats like this?,rok,.jpg,300,250,250,208,1669528266582007,1669528266,VcPaHADh7jUMObo8S+/I1g==,11079,0,0,0,whats-the-lore-behind-people-using-bicycle-seats,29,3,24.0,3.0,"[{'no': 1873544, 'now': '12/05/22(Mon)11:05:04', 'name': 'Anonymous', 'com': '<a href=""#p1872716"" class=""quotelink"">&gt;&gt;1872716</a><br>and?', 'time': 1670256304, 'resto': 1871503}, {'no': 1873553, 'now': '12/05/22(Mon)12:01:37', 'name': 'Anonymous', 'com': '<a href=""#p1872300"" class=""quotelink"">&gt;&gt;1872300</a><br>Every single hobby I get into devolves into chicks with dicks. Is anything safe?', 'time': 1670259697, 'resto': 1871503}, {'no': 1874100, 'now': '12/07/22(Wed)22:09:41', 'name': 'Anonymous', 'com': '<a href=""#p1873553"" class=""quotelink"">&gt;&gt;1873553</a><br>no', 'time': 1670468981, 'resto': 1871503}, {'no': 1874141, 'now': '12/08/22(Thu)05:16:40', 'name': 'Anonymous', 'com': '<a href=""#p1872791"" class=""quotelink"">&gt;&gt;1872791</a><br><span class=""quote"">&gt;A quality bib or cycling shorts will also greatly increase the comfort of a ride</span><br><br>t. lycrafag', 'time': 1670494600, 'resto': 1871503}, {'no': 1874146, 'now': '12/08/22(Thu)06:04:26', 'name': 'Anonymous', 'com': '<a href=""#p1874141"" class=""quotelink"">&gt;&gt;1874141</a><br>bulges rent free in your head!', 'time': 1670497466, 'resto': 1871503}]",1670497466,,
113,1872563,11/30/22(Wed)22:21:21,Anonymous,"I spent $300 on this bike only to get it home and realize the front wheel was wobbly because I assume the front brake line is missing? <br>I know nothing about bikes and bought this because my car crapped out. Can anyone help me out on how to fix it, please?",IMG_20221130_165359822_HDR,.jpg,700,933,187,250,1669864881109437,1669864881,NxwDgkKBrvf08qKfq01ysA==,109000,0,0,0,how-bad-was-i-fucked,34,7,29.0,7.0,"[{'no': 1873000, 'now': '12/03/22(Sat)07:36:18', 'name': 'Anonymous', 'com': '<a href=""#p1872999"" class=""quotelink"">&gt;&gt;1872999</a><br>A light condescension is due', 'time': 1670070978, 'resto': 1872563}, {'no': 1873306, 'now': '12/04/22(Sun)12:31:26', 'name': 'Anonymous', 'com': '<a href=""#p1872596"" class=""quotelink"">&gt;&gt;1872596</a><br>i just get whatever and bend it into desired angle', 'time': 1670175086, 'resto': 1872563}, {'no': 1873314, 'now': '12/04/22(Sun)12:49:02', 'name': 'Anonymous', 'com': '<a href=""#p1872651"" class=""quotelink"">&gt;&gt;1872651</a><br>yeah just like that BS about the quick release. Adjust her so shes toit but not too toit. Kob done.', 'time': 1670176142, 'resto': 1872563}, {'no': 1874007, 'now': '12/07/22(Wed)14:31:32', 'name': 'Anonymous', 'com': '<a href=""#p1872564"" class=""quotelink"">&gt;&gt;1872564</a><br>this is a top tier shitpost', 'time': 1670441492, 'resto': 1872563}, {'no': 1874103, 'now': '12/07/22(Wed)22:31:42', 'name': 'Anonymous', 'com': 'Ripbozo', 'time': 1670470302, 'resto': 1872563}]",1670470302,How Bad Was I Fucked?,
114,1834513,08/03/22(Wed)18:05:11,Anonymous,Thoughts on trains in the UK?,s960_960-azuma,.jpg,960,640,250,166,1659564311900529,1659564311,1vfGlIXLVDR7Lz45iFiSsA==,875513,0,1,0,thoughts-on-trains-in-the-uk,315,97,310.0,95.0,"[{'no': 1874052, 'now': '12/07/22(Wed)16:30:09', 'name': 'Anonymous', 'com': '<a href=""#p1874045"" class=""quotelink"">&gt;&gt;1874045</a><br>Sounds like confirmation bias.', 'time': 1670448609, 'resto': 1834513}, {'no': 1874053, 'now': '12/07/22(Wed)16:30:41', 'name': 'Anonymous', 'com': '<a href=""#p1874052"" class=""quotelink"">&gt;&gt;1874052</a><br>No he&#039;s just weaselling out of a direct, specific question out of cowardice.', 'time': 1670448641, 'resto': 1834513}, {'no': 1874434, 'now': '12/09/22(Fri)10:09:24', 'name': 'Anonymous', 'com': '<a href=""#p1874053"" class=""quotelink"">&gt;&gt;1874053</a>', 'filename': '1644942915977', 'ext': '.jpg', 'w': 500, 'h': 589, 'tn_w': 106, 'tn_h': 125, 'tim': 1670598564206111, 'time': 1670598564, 'md5': '8w00j7Lh52Dksv1RzeOXDg==', 'fsize': 49284, 'resto': 1834513}, {'no': 1874435, 'now': '12/09/22(Fri)10:14:44', 'name': 'Anonymous', 'filename': 'file', 'ext': '.png', 'w': 497, 'h': 583, 'tn_w': 106, 'tn_h': 125, 'tim': 1670598884473618, 'time': 1670598884, 'md5': 'doVUMfDDdxACu9OiJLvzfA==', 'fsize': 232449, 'resto': 1834513}, {'no': 1874469, 'now': '12/09/22(Fri)14:45:34', 'name': 'Anonymous', 'com': '<a href=""#p1834531"" class=""quotelink"">&gt;&gt;1834531</a><br><span class=""quote"">&gt;&#039;ate diesels</span><br><span class=""quote"">&gt;&#039;ate electric multiples</span><br><span class=""quote"">&gt;luv me steam</span><br><span class=""quote"">&gt;simple as</span>', 'time': 1670615134, 'resto': 1834513}]",1670615134,,
115,1865648,11/05/22(Sat)11:31:37,Anonymous,"Yesterday I had a puncture and had to ride 6 miles on a blown tire so I&#039;m putting together a repair kit, what do you guys carry on yours? I&#039;m not riding tubeless so from now on a spare tube at least will be a given.",5amfpr6zdcs01,.jpg,2048,1536,250,187,1667662297560258,1667662297,U7C5Rjs8iyWJw0BHaYkn+A==,920425,0,0,0,yesterday-i-had-a-puncture-and-had-to-ride-6,167,26,162.0,25.0,"[{'no': 1872697, 'now': '12/01/22(Thu)18:35:02', 'name': 'Anonymous', 'com': '<a href=""#p1872647"" class=""quotelink"">&gt;&gt;1872647</a><br>run a rack/basket and put your backpack in it.', 'filename': 'IMG_3887 (Custom)', 'ext': '.jpg', 'w': 4000, 'h': 2667, 'tn_w': 125, 'tn_h': 83, 'tim': 1669937702058447, 'time': 1669937702, 'md5': 'aALO/c5dHY2ZBzgbHh7iCw==', 'fsize': 1597723, 'resto': 1865648}, {'no': 1872870, 'now': '12/02/22(Fri)15:33:37', 'name': 'Anonymous', 'com': '<a href=""#p1872676"" class=""quotelink"">&gt;&gt;1872676</a><br>Thanks anon. I didn&#039;t meant this exact model of backpack, just in that style, I took your recommendation and will look for something along this lines (I don&#039;t live near the UK, the good thing about decathlon is how you can find the same products anywhere).', 'time': 1670013217, 'resto': 1865648}, {'no': 1872872, 'now': '12/02/22(Fri)15:39:58', 'name': 'Anonymous', 'com': '<a href=""#p1872870"" class=""quotelink"">&gt;&gt;1872870</a><br><a href=""#p1872697"" class=""quotelink"">&gt;&gt;1872697</a><br><a href=""#p1872676"" class=""quotelink"">&gt;&gt;1872676</a><br><a href=""#p1872647"" class=""quotelink"">&gt;&gt;1872647</a><br><a href=""#p1872297"" class=""quotelink"">&gt;&gt;1872297</a><br><a href=""#p1872274"" class=""quotelink"">&gt;&gt;1872274</a><br>Those don&#039;t look like spoke wrenches to me, please stay on topic', 'time': 1670013598, 'resto': 1865648}, {'no': 1873461, 'now': '12/05/22(Mon)03:09:27', 'name': 'Anonymous', 'com': '<a href=""#p1871499"" class=""quotelink"">&gt;&gt;1871499</a><br>Is he using a tap with a spoke wrench? Why?<br>i mean, you can, but why it doesn&#039;t mean you should. Also, i suppose his fingers will be bleeding soon.', 'time': 1670227767, 'resto': 1865648}, {'no': 1873995, 'now': '12/07/22(Wed)13:58:41', 'name': 'Anonymous', 'com': '<a href=""#p1872142"" class=""quotelink"">&gt;&gt;1872142</a><br><span class=""quote"">&gt;chain pliers</span><br>No, you need less.', 'time': 1670439521, 'resto': 1865648}]",1670439521,,
116,1840627,08/17/22(Wed)06:45:55,Anonymous,I found /n/ in webm format.,1652165563078,.webm,1280,720,250,140,1660733155265009,1660733155,PhmV+GLY5HeQ6+7xoMbt9Q==,540953,0,0,0,i-found-n-in-webm-format,182,14,177.0,13.0,"[{'no': 1873945, 'now': '12/07/22(Wed)11:18:33', 'name': 'Anonymous', 'com': '<a href=""#p1867142"" class=""quotelink"">&gt;&gt;1867142</a><br>The cyclist road left space to the left out of fear some road raging asshole would kill him. So he rides slightly to the right to indicate that cars may pass him. Cuck got what he deserved I guess.', 'time': 1670429913, 'resto': 1840627}, {'no': 1873950, 'now': '12/07/22(Wed)11:40:49', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;1873947</span><br>Nun, ich lebe nicht in Deutschland, aber selbst wenn, würdest du dich nicht rühren, während ich dir im vorbeifahren den Spiegel von der Kiste tret. Bleib in deinem safe space cage', 'time': 1670431249, 'resto': 1840627}, {'no': 1873968, 'now': '12/07/22(Wed)13:14:11', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;1873947</span><br><span class=""deadlink"">&gt;&gt;1873954</span><br>Oh hey Germutt.<br>Thanks for this again :)<br>https://www.heise.de/news/Studie-St<wbr>rassenverkehr-deckt-Kostenbedarf-nu<wbr>r-zu-36-Prozent-6196574.html', 'filename': '', 'ext': '.jpg', 'w': 225, 'h': 225, 'tn_w': 125, 'tn_h': 125, 'tim': 1670436851433136, 'time': 1670436851, 'md5': 'uDA0M0f1woAWIHbfrXgXSg==', 'fsize': 6724, 'resto': 1840627}, {'no': 1873970, 'now': '12/07/22(Wed)13:25:33', 'name': 'Anonymous', 'com': '<a href=""#p1873968"" class=""quotelink"">&gt;&gt;1873968</a><br><span class=""quote"">&gt;cars are 36% covered</span><br><span class=""quote"">&gt;public transportation is 1/16th covered</span><br><span class=""quote"">&gt;cycling is not covered at all</span><br>Nice self own retarded lycra faggot lmao.', 'time': 1670437533, 'resto': 1840627}, {'no': 1873975, 'now': '12/07/22(Wed)13:30:43', 'name': 'Anonymous', 'com': 'cute', 'time': 1670437843, 'resto': 1840627}]",1670437843,,
117,1845409,08/28/22(Sun)23:20:11,Anonymous,"Imagine operating a manually pedaled bike in 2022. <br><br>tryhard &quot;earned&quot; cyclist<br><span class=""quote"">&gt;has to wear skintight lycra</span><br><span class=""quote"">&gt;arrives at destination covered in sweat</span><br><span class=""quote"">&gt;miserable &quot;look at me suffer&quot; facial expression while cycling</span><br><span class=""quote"">&gt;has to &quot;fuel up&quot; for the long ride</span><br><span class=""quote"">&gt;spent $4000 on a road bike with diminishing returns</span><br><span class=""quote"">&gt;wears weird quirky &quot;clip in&quot; pedal shoes that actually don&#039;t provide any extra power and can&#039;t be walked in comfortably</span><br><span class=""quote"">&gt;wears funny brain shaped cranium protector</span><br><br>ascended ebike rider<br><span class=""quote"">&gt;gets where he needs to go effortlessly</span><br><span class=""quote"">&gt;can wear anything he wants, from boots to shorts</span><br><span class=""quote"">&gt;no need to worry about being &quot;aero&quot;</span><br><span class=""quote"">&gt;no hard as a rock saddle</span><br><span class=""quote"">&gt;no bent over inducing drop bars</span><br><span class=""quote"">&gt;fat, delicious, comfortable all terrain tires</span><br><span class=""quote"">&gt;rip that throttle baby, broooom broooooom!</span><br><br>Face it, manual bikes are now objectively obsolete. It&#039;s the same as manual transmissions in cars, unneeded bullshit used to get from point A to point B. You cannot refute that ebikes are inferior to manually bicycles other than weight &amp; transportability through cars/trains/etc. <br><br>The only argument you can give against ebikes it fitness related. But guess what, humans aren&#039;t even naturally designed to pedal bicycles for long periods of time. There this thing called prostate cancer.",bikes,.png,1476,766,250,129,1661743211189443,1661743211,bUO60rLC/H3eiq8XjvwZow==,1385526,0,0,0,imagine-operating-a-manually-pedaled-bike-in-2022,181,19,176.0,19.0,"[{'no': 1873666, 'now': '12/06/22(Tue)00:16:19', 'name': 'Anonymous', 'com': '<a href=""#p1861939"" class=""quotelink"">&gt;&gt;1861939</a><br><br><span class=""quote"">&gt;blames ebike for going over the speedlimit</span>', 'time': 1670303779, 'resto': 1845409}, {'no': 1873674, 'now': '12/06/22(Tue)00:56:18', 'name': 'Anonymous', 'com': '<a href=""#p1873414"" class=""quotelink"">&gt;&gt;1873414</a><br>not that anon but it actually is in bike form since its big and awkward to carry. electric bikes belong in a separate shed that&#039;s not connected to the house though (so does any e-shit) because they catch fire randomly, your family doesn&#039;t need that if you care about them', 'time': 1670306178, 'resto': 1845409}, {'no': 1873707, 'now': '12/06/22(Tue)05:32:52', 'name': 'Anonymous', 'com': 'I sold my car 6 years ago after getting a job closer to home, I cycle and walk everywhere, except when I travel long distances or have to move a heavy load, in which case I rent a car or van.<br><br>I never felt better, lost a lot of weight, feel fitter and stronger than ever. but more than that I enjoy it, no matter what the weather it&#039;s a pleasure to take one of my bikes out. Other benefits need no explanation - no fucking traffic or the stress that goes with it, thousands of £££s saved every year, I&#039;m not fucking the planet because I&#039;m a lazy fuck so it&#039;s good spiritually.', 'time': 1670322772, 'resto': 1845409}, {'no': 1873753, 'now': '12/06/22(Tue)10:26:54', 'name': 'Anonymous', 'com': 'Test<br><a href=""/n/thread/1842539#p1842539"" class=""quotelink"">&gt;&gt;1842539</a>', 'time': 1670340414, 'resto': 1845409}, {'no': 1873966, 'now': '12/07/22(Wed)13:07:12', 'name': 'Anonymous', 'com': '<a href=""#p1862124"" class=""quotelink"">&gt;&gt;1862124</a><br>I think he&#039;s pointing at the decoration on the back of his homo vest, probably trying to intimidate the person filming by flexing his gang affiliation lol', 'time': 1670436432, 'resto': 1845409}]",1670436432,,
118,1873624,12/05/22(Mon)18:42:25,Anonymous,"Imagine if Philippine Government just add more trains to the current LRT/MRT/train lines<br><br>Currently<br><span class=""quote"">&gt;1-2 train per hour even in rush hour</span><br><span class=""quote"">&gt;adds busses that literally follows the same train line due to overcrowding in trains</span><br><br>What If<br><span class=""quote"">&gt;adds more train</span><br><span class=""quote"">&gt;no need busses following line</span><br><span class=""quote"">&gt;busses can literally go to unreachable areas by train</span><br><span class=""quote"">&gt;more bus stations</span><br><span class=""quote"">&gt;more people using bus stations, probably some no need train anymore</span><br><span class=""quote"">&gt;lesser need for jeepneys, tricycle, and motorcycles</span><br><span class=""quote"">&gt;lesser accidents due to the said above</span><br><br>Philippine Government is retarded as fuck and just want to keep the “Jeepney Tricycle” tradition when those 2 modes of transportation are usually operated by people who never went to driving school and passed the ProDriver License test by driving in circles in the basement of the LTO <br>and said modes of transportations are not maintained properly and cant even do a Uturn properly",0D137EA6-E346-44C4-9D32-A8A0E8E3C302,.jpg,678,452,250,166,1670283745192951,1670283745,Qxg2ZyLtoZw6lpxmOqVVIA==,70199,0,0,0,philippines-transportation,6,3,1.0,1.0,"[{'no': 1873738, 'now': '12/06/22(Tue)08:18:29', 'name': 'Not Your Dad REEEEE', 'com': 'I think I&#039;m missing something here, you want a metro system that has less rail than a single NYC subway line to move 13 million people a day and your solution is just &quot;run more trains per hour and get rid of the buses&quot;?<br><br>Maybe you should elect another star wars villain as head of state and see what they can do to accomplish that', 'filename': 's2.reutersmedia', 'ext': '.jpg', 'w': 780, 'h': 575, 'tn_w': 125, 'tn_h': 92, 'tim': 1670332709905815, 'time': 1670332709, 'md5': '2gOVBxf5qDH38unQ0O+lDg==', 'fsize': 52339, 'resto': 1873624, 'trip': '!!OS7PxlLkFR/'}, {'no': 1873740, 'now': '12/06/22(Tue)09:16:29', 'name': 'Anonymous', 'com': '<a href=""#p1873624"" class=""quotelink"">&gt;&gt;1873624</a><br><span class=""quote"">&gt;imagine being so dependent, one needs muh gubmint for mobility</span>', 'filename': 'Strien-2022-badlands-rigs-1536x1024', 'ext': '.jpg', 'w': 1536, 'h': 1024, 'tn_w': 125, 'tn_h': 83, 'tim': 1670336189481895, 'time': 1670336189, 'md5': 'sIbTYIcUFngO/OSIryD7uQ==', 'fsize': 324070, 'resto': 1873624}, {'no': 1873817, 'now': '12/06/22(Tue)16:54:51', 'name': 'Anonymous', 'com': '<a href=""#p1873740"" class=""quotelink"">&gt;&gt;1873740</a><br>I&#039;ve never seen an aerobar with a riser like that, is the riser a separate purchase? either way, who makes it/them?', 'time': 1670363691, 'resto': 1873624}, {'no': 1873881, 'now': '12/07/22(Wed)02:45:03', 'name': 'Anonymous', 'com': 'Filipinos are the perfect slave race. Nothing will ever get better for you and you&#039;ll keep getting fucked over forever.', 'time': 1670399103, 'resto': 1873624}, {'no': 1873948, 'now': '12/07/22(Wed)11:32:00', 'name': 'Anonymous', 'com': '<a href=""#p1873624"" class=""quotelink"">&gt;&gt;1873624</a><br>No, what you need is more Jeepneys', 'time': 1670430720, 'resto': 1873624}]",1670430720,Philippines Transportation,
119,1873207,12/04/22(Sun)03:21:48,Anonymous,How come in stranger things mike rides this bike when it&#039;s not even old enough to have existed in the 80&#039;s?<br><br>How hard would it have been to get an actual old schwinn stingray instead of a modern retro styled bike?<br><br>Like what was the prop team thinking?<br><br>Also in the last season there is a modern micargi bicycle that didn&#039;t exist until the 2000s.,images - 2022-11-27T072419.462,.jpg,554,554,249,249,1670142108660096,1670142108,E6vpSTAdcyU9GZ0WXs9BgA==,76365,0,0,0,how-come-in-stranger-things-mike-rides-this-bike,20,1,15.0,0.0,"[{'no': 1873600, 'now': '12/05/22(Mon)17:03:15', 'name': 'Anonymous', 'com': '<a href=""#p1873207"" class=""quotelink"">&gt;&gt;1873207</a><br>What is product placement?', 'time': 1670277795, 'resto': 1873207}, {'no': 1873653, 'now': '12/05/22(Mon)23:28:52', 'name': 'Anonymous', 'com': '<a href=""#p1873600"" class=""quotelink"">&gt;&gt;1873600</a><br>A person would buy that thing? With money?', 'time': 1670300932, 'resto': 1873207}, {'no': 1873774, 'now': '12/06/22(Tue)12:52:19', 'name': 'Anonymous', 'com': '<a href=""#p1873216"" class=""quotelink"">&gt;&gt;1873216</a><br>Suspension of disbelief is a stupid concept. It&#039;s just a copout for shitty movies.<br>In this case the show is probably fine (I havent seen it) because it still looks like a bike from the 80&#039;s. <br>If a movie is unimaginative then no amount of ignoring plausibility is gonna make it more of a story and less of an illustrated fever dream.', 'time': 1670349139, 'resto': 1873207}, {'no': 1873776, 'now': '12/06/22(Tue)12:56:28', 'name': 'Anonymous', 'com': '<a href=""#p1873653"" class=""quotelink"">&gt;&gt;1873653</a><br>Trannys and hipsters will buy anything if it come with a built in culturally woke reference', 'time': 1670349388, 'resto': 1873207}, {'no': 1873871, 'now': '12/07/22(Wed)01:25:01', 'name': 'Anonymous', 'filename': '1407947473423_wps_9_A_boy_on_a_chopper_bicycl', 'ext': '.jpg', 'w': 634, 'h': 428, 'tn_w': 125, 'tn_h': 84, 'tim': 1670394301412334, 'time': 1670394301, 'md5': 'zQoKz64zyAW9Ks62yj4j1Q==', 'fsize': 94783, 'resto': 1873207}]",1670394301,,
