,no,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,custom_spoiler,replies,images,omitted_posts,omitted_images,last_replies,last_modified,trip
14,246111429,12/09/22(Fri)18:59:30,Anonymous,Akiba Maid Sensou,I hate this board so much. Why is nobody talking about this anime?,12312,.png,1920,985,250,128,1670630370207564,1670630370,bsK1LWi4RILrPVGrBmlOOw==,2293276,0,0,0,akiba-maid-sensou,1,22,1,17.0,1.0,"[{'no': 246113463, 'now': '12/09/22(Fri)20:13:10', 'name': 'Anonymous', 'com': '<a href=""#p246113214"" class=""quotelink"">&gt;&gt;246113214</a><br>Dude, if you think banning people for disliking a show is fine that&#039;s a cope on your part. I&#039;m clearly not even saying it&#039;s true, I&#039;m actually questioning it.', 'time': 1670634790, 'resto': 246111429}, {'no': 246113618, 'now': '12/09/22(Fri)20:18:34', 'name': 'Anonymous', 'com': '<a href=""#p246113463"" class=""quotelink"">&gt;&gt;246113463</a><br>Nice try, retard. There&#039;s only ever one g witch thread up at a time unless one is sinking. If you truly only just dislike it, just filter keywords or hide the one thread that&#039;s up.', 'time': 1670635114, 'resto': 246111429}, {'no': 246113803, 'now': '12/09/22(Fri)20:25:29', 'name': 'Anonymous', 'com': '<a href=""#p246113618"" class=""quotelink"">&gt;&gt;246113618</a><br>That has literally nothing to do with anything I said.', 'time': 1670635529, 'resto': 246111429}, {'no': 246114233, 'now': '12/09/22(Fri)20:42:17', 'name': 'Anonymous', 'com': 'Nice discussion about the show faglords', 'time': 1670636537, 'resto': 246111429}, {'no': 246114363, 'now': '12/09/22(Fri)20:46:47', 'name': 'Anonymous', 'com': '<a href=""#p246113463"" class=""quotelink"">&gt;&gt;246113463</a><br>Are you mad because the Gundam general is more active than your shitty hetslop show&#039;s thread?', 'time': 1670636807, 'resto': 246111429}]",1670636807,
15,245984564,12/06/22(Tue)17:02:22,Anonymous,Daily Shinryaku! Ika Musume Chapters,Didn&#039;t you Drop it?<br><br>Chapters 365-366,000_v20,.jpg,776,1200,161,250,1670364142818742,1670364142,uc1vArIE3+y6tiUEsKkfOg==,361297,0,0,0,daily-shinryaku-ika-musume-chapters,1,327,159,322.0,157.0,"[{'no': 246111476, 'now': '12/09/22(Fri)19:01:31', 'name': 'Anonymous', 'com': '<a href=""#p246066512"" class=""quotelink"">&gt;&gt;246066512</a><br>i appreciate your work and appreciation for aesthetics<br><s>when it&#039;s fully TL&#039;d i&#039;m going to d/a/ily it, regardless of how much the 250+ days will suck (having only done 30 days so far)</s>', 'filename': 'furuta kneel', 'ext': '.jpg', 'w': 5400, 'h': 1078, 'tn_w': 125, 'tn_h': 24, 'tim': 1670630491553856, 'time': 1670630491, 'md5': 'G/sVpHTQxW3UoVOlavNnyA==', 'fsize': 461680, 'resto': 245984564}, {'no': 246111859, 'now': '12/09/22(Fri)19:15:34', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;embarrassing gamer shirt</span><br><span class=""quote"">&gt;smelly liquid shits</span><br><span class=""quote"">&gt;too casual to appreciate Yo-Guy Watch</span><br>Eiko will NEVER recover from this chapter', 'time': 1670631334, 'resto': 245984564}, {'no': 246112578, 'now': '12/09/22(Fri)19:41:21', 'name': 'Anonymous', 'com': '<a href=""#p246111476"" class=""quotelink"">&gt;&gt;246111476</a><br>hey, I have the same notion. maybe if you ever need someone to cover some days I&#039;d help', 'time': 1670632881, 'resto': 245984564}, {'no': 246114130, 'now': '12/09/22(Fri)20:38:14', 'name': 'Anonymous', 'com': '<a href=""#p246108223"" class=""quotelink"">&gt;&gt;246108223</a><br>I like the new shirt.', 'time': 1670636294, 'resto': 245984564}, {'no': 246114362, 'now': '12/09/22(Fri)20:46:40', 'name': 'Anonymous', 'com': '<a href=""#p246112578"" class=""quotelink"">&gt;&gt;246112578</a><br>sounds great<br>let&#039;s communicate on the secret offsite iro in a year when it finally finishes', 'filename': 'Hyouge-Mono-28-12', 'ext': '.jpg', 'w': 783, 'h': 441, 'tn_w': 125, 'tn_h': 70, 'tim': 1670636800103390, 'time': 1670636800, 'md5': 'uJGf83jRebTg43njeAV24w==', 'fsize': 83777, 'resto': 245984564}]",1670636800,
16,246103785,12/09/22(Fri)14:30:30,Anonymous,Arknights,"This donkey is a murder, how do you punish her?",1585223351706,.jpg,1000,1300,192,250,1670614230310563,1670614230,MTX12ipmLQILXpmiB87T/w==,711142,0,0,0,arknights,1,67,21,62.0,19.0,"[{'no': 246113244, 'now': '12/09/22(Fri)20:05:37', 'name': 'Anonymous', 'com': '<a href=""#p246109340"" class=""quotelink"">&gt;&gt;246109340</a><br>cute Soppo', 'time': 1670634337, 'resto': 246103785}, {'no': 246113984, 'now': '12/09/22(Fri)20:32:25', 'name': 'Anonymous', 'com': '<a href=""#p246110519"" class=""quotelink"">&gt;&gt;246110519</a><br>The Misha arc is just frustrating to watch and is the lowest point in the whole game. And the idiots in production decided that this arc should be the climax of the anime. What a mess, the mediocre animation certainly doesn’t help either.', 'time': 1670635945, 'resto': 246103785}, {'no': 246114094, 'now': '12/09/22(Fri)20:36:31', 'name': 'Anonymous', 'com': '<a href=""#p246109340"" class=""quotelink"">&gt;&gt;246109340</a>', 'filename': 'Azuroach', 'ext': '.jpg', 'w': 1280, 'h': 960, 'tn_w': 125, 'tn_h': 93, 'tim': 1670636191117937, 'time': 1670636191, 'md5': '6Cyurp/KtRXWr4ph2z1Yzg==', 'fsize': 224823, 'resto': 246103785}, {'no': 246114226, 'now': '12/09/22(Fri)20:41:46', 'name': 'Anonymous', 'com': '<a href=""#p246110519"" class=""quotelink"">&gt;&gt;246110519</a><br>The Misha shit was fucking terrible in game anyway. If they do a season 2 the story will get 100x better', 'filename': '53', 'ext': '.jpg', 'w': 1299, 'h': 2010, 'tn_w': 80, 'tn_h': 125, 'tim': 1670636506579531, 'time': 1670636506, 'md5': 'rctCi8v6AWP8tLMQQ/+94A==', 'fsize': 1359901, 'resto': 246103785}, {'no': 246114360, 'now': '12/09/22(Fri)20:46:38', 'name': 'Anonymous', 'com': 'I liked this episode actually', 'time': 1670636798, 'resto': 246103785}]",1670636798,
17,246110411,12/09/22(Fri)18:23:55,Anonymous,,Who&#039;s more intimidating?,pobrane (2),.jpg,225,225,225,225,1670628235180799,1670628235,GpMtP27G3wnkErTuPp1o4A==,12054,0,0,0,whos-more-intimidating,1,12,1,7.0,1.0,"[{'no': 246111485, 'now': '12/09/22(Fri)19:01:52', 'name': 'Anonymous', 'com': '<a href=""#p246110411"" class=""quotelink"">&gt;&gt;246110411</a><br>I&#039;d like to say DIO but because he acts so quirky sometimes he loses some scariness to me at least', 'time': 1670630512, 'resto': 246110411}, {'no': 246111491, 'now': '12/09/22(Fri)19:01:58', 'name': 'Anonymous', 'com': '<a href=""#p246110411"" class=""quotelink"">&gt;&gt;246110411</a><br>Dio, he has a looming presence or at least a reference made to him in parts 1 through 5. His fuckery lasted several generations of JoJo&#039;s even after he died because of his insane influence and connections', 'time': 1670630518, 'resto': 246110411}, {'no': 246112209, 'now': '12/09/22(Fri)19:28:44', 'name': 'Anonymous', 'com': '<a href=""#p246110755"" class=""quotelink"">&gt;&gt;246110755</a><br>I don’t remember that.', 'time': 1670632124, 'resto': 246110411}, {'no': 246112267, 'now': '12/09/22(Fri)19:30:44', 'name': 'Anonymous', 'com': '<a href=""#p246112209"" class=""quotelink"">&gt;&gt;246112209</a><br>He&#039;s usually wearing a suit with a ponytail or is covered in blankets. When we finally see him he&#039;s just wearing Doppio&#039;s outfit.', 'time': 1670632244, 'resto': 246110411}, {'no': 246114356, 'now': '12/09/22(Fri)20:46:30', 'name': 'Anonymous', 'com': '<a href=""#p246110956"" class=""quotelink"">&gt;&gt;246110956</a><br><span class=""quote"">&gt;Won</span>', 'time': 1670636790, 'resto': 246110411}]",1670636790,
18,246093410,12/09/22(Fri)08:17:55,Anonymous,,Has there ever been an manga or anime that betrayed its original premise and/or themes harder than Naruto?,No shortcuts,.jpg,630,426,250,169,1670591875305606,1670591875,Vf6rE6U43XcVFIKDWeCZtA==,43768,0,0,0,has-there-ever-been-an-manga-or-anime-that,1,152,12,147.0,11.0,"[{'no': 246114140, 'now': '12/09/22(Fri)20:38:27', 'name': 'Anonymous', 'com': '<a href=""#p246093410"" class=""quotelink"">&gt;&gt;246093410</a><br>Why can&#039;t most series present people that are simply naturaly talented and better than everyone else? Most shounen always pretends an underdog training hard will put him on the same level as anyone with talent but this is simply not true. I think only kimetsu actually made this very clear instead of pretending otherwise', 'filename': '6956a75ae868790c8bde952d0638a00b', 'ext': '.png', 'w': 893, 'h': 1300, 'tn_w': 85, 'tn_h': 125, 'tim': 1670636307016384, 'time': 1670636307, 'md5': 'UW7HeER6tXYzAbUctsdZMA==', 'fsize': 343766, 'resto': 246093410}, {'no': 246114171, 'now': '12/09/22(Fri)20:39:23', 'name': 'Anonymous', 'com': '<a href=""#p246113931"" class=""quotelink"">&gt;&gt;246113931</a><br>i believe the power levels are something like this, not counting the tail beasts, among ninja<br><br>Hashirama<br>Madara<br>Obito<br>Pain<br>Hiruzen<br>Itachi<br>Minato<br>Tobirama<br>Hiruzen (Old)<br>Orochimaru<br>Jiraiya<br>Sasori<br>Kakashi<br>Might Guy<br>Kakuzu<br>Kisame<br>The Third Kazekage<br>Gaara<br>A (The Fourth)<br>Onoki <br>Tsunade<br>Deidara<br>A (The Third)<br>Mei Terumi', 'time': 1670636363, 'resto': 246093410}, {'no': 246114221, 'now': '12/09/22(Fri)20:41:35', 'name': 'Anonymous', 'com': '<a href=""#p246114140"" class=""quotelink"">&gt;&gt;246114140</a><br>Talent is as meaningless as the word potential. You&#039;re either good at something or you&#039;re not. You can improve yourself or you can whine about how much you&#039;re lacking. Is what it is. It&#039;s not exactly something that can be measured.', 'time': 1670636495, 'resto': 246093410}, {'no': 246114332, 'now': '12/09/22(Fri)20:45:33', 'name': 'Anonymous', 'com': '<a href=""#p246114221"" class=""quotelink"">&gt;&gt;246114221</a><br>No, some people are just better for no discernable reason.', 'time': 1670636733, 'resto': 246093410}, {'no': 246114354, 'now': '12/09/22(Fri)20:46:28', 'name': 'Anonymous', 'com': '<a href=""#p246114332"" class=""quotelink"">&gt;&gt;246114332</a><br><span class=""quote"">&gt;no discernable reason</span><br>Intuition<br>Their brain just are better attuned to do stuff and go towards the right directions', 'time': 1670636788, 'resto': 246093410}]",1670636788,
19,246104271,12/09/22(Fri)14:49:06,Anonymous,Legend of Mana,"In today&#039;s episode, Shiloh finds out why idolizing mediocre pussy doesn&#039;t work out well in the end.",shiloh,.jpg,848,960,220,250,1670615346136827,1670615346,VhPUGJbn6e1RnJExOUFw5Q==,114202,0,0,0,legend-of-mana,1,106,55,101.0,55.0,"[{'no': 246113208, 'now': '12/09/22(Fri)20:04:15', 'name': 'Anonymous', 'com': '<a href=""#p246112321"" class=""quotelink"">&gt;&gt;246112321</a><br>That&#039;s really my only problem with him in the anime - not that he&#039;s weak, but how gullible he is. Serafina fooling Shiloh so easily after he had just watched her betray him felt like the writers were straining to get the full 12(?) episodes out of this.', 'time': 1670634255, 'resto': 246104271}, {'no': 246113572, 'now': '12/09/22(Fri)20:16:38', 'name': 'Anonymous', 'com': 'Honestly I&#039;d have believed her if I didn&#039;t have the metaknowledge we have right now, since Sandra is a master of disguise', 'time': 1670634998, 'resto': 246104271}, {'no': 246113822, 'now': '12/09/22(Fri)20:26:03', 'name': 'Anonymous', 'com': '<a href=""#p246112931"" class=""quotelink"">&gt;&gt;246112931</a><br>Why do gems have such big, full breasts?', 'time': 1670635563, 'resto': 246104271}, {'no': 246113922, 'now': '12/09/22(Fri)20:30:15', 'name': 'Anonymous', 'com': 'Why does Florina have a pillow for a hat?', 'time': 1670635815, 'resto': 246104271}, {'no': 246114351, 'now': '12/09/22(Fri)20:46:21', 'name': 'Anonymous', 'com': '<a href=""#p246107333"" class=""quotelink"">&gt;&gt;246107333</a><br>kek', 'time': 1670636781, 'resto': 246104271}]",1670636781,
20,246104176,12/09/22(Fri)14:45:35,Anonymous,A Couple of Cuckoos,been a while i&#039;m dumping the chapter of this cursed manga but anyhow,file,.png,1115,1600,174,250,1670615135053359,1670615135,M/SZk2D7Eux9cNAS9xFiig==,1008907,0,0,0,a-couple-of-cuckoos,1,282,80,277.0,80.0,"[{'no': 246114122, 'now': '12/09/22(Fri)20:37:58', 'name': 'Anonymous', 'com': '<a href=""#p246114098"" class=""quotelink"">&gt;&gt;246114098</a><br><span class=""quote"">&gt;muh bogeyman guize</span>', 'time': 1670636278, 'resto': 246104176}, {'no': 246114125, 'now': '12/09/22(Fri)20:38:04', 'name': 'Anonymous', 'com': '<a href=""#p246113975"" class=""quotelink"">&gt;&gt;246113975</a><br><span class=""quote"">&gt;4shitter with zero self-awareness</span><br>You ruin threads more than anybody because you can&#039;t stand people like Nino, and you want people to stop liking her.', 'time': 1670636284, 'resto': 246104176}, {'no': 246114173, 'now': '12/09/22(Fri)20:39:25', 'name': 'Anonymous', 'com': '<a href=""#p246114125"" class=""quotelink"">&gt;&gt;246114125</a><br><span class=""quote"">&gt;muh 4fag</span><br>Funny how this <a href=""#p246114064"" class=""quotelink"">&gt;&gt;246114064</a> shows that you used to blame 1fags when that pic was made years ago. <br>Just more proof of how fickle and inconsistent the ninigger narratives are.', 'time': 1670636365, 'resto': 246104176}, {'no': 246114224, 'now': '12/09/22(Fri)20:41:40', 'name': 'Anonymous', 'com': '<a href=""#p246114173"" class=""quotelink"">&gt;&gt;246114173</a><br>The truth is that 2turds have rabidly attacked every other quintfag at some point in time. That&#039;s why everyone hates them.', 'time': 1670636500, 'resto': 246104176}, {'no': 246114350, 'now': '12/09/22(Fri)20:46:20', 'name': 'Anonymous', 'com': '<a href=""#p246114173"" class=""quotelink"">&gt;&gt;246114173</a><br><a href=""#p246114224"" class=""quotelink"">&gt;&gt;246114224</a><br>You couldn&#039;t be more obvious if you tried harder. It&#039;s your pic that you used to false flag and you are indeed a 4shitter.', 'time': 1670636780, 'resto': 246104176}]",1670636780,
21,246084881,12/08/22(Thu)23:50:13,Anonymous,Machikado Mazoku,"In the end, who was the Machikado Mazoku?",FjfEcWKUAAAP47w,.jpg,1000,693,250,173,1670561413358053,1670561413,nYLPDBccAo3VD7yCXBfoLw==,709362,0,0,0,machikado-mazoku,1,107,56,102.0,52.0,"[{'no': 246113728, 'now': '12/09/22(Fri)20:22:25', 'name': 'Anonymous', 'com': '<a href=""#p246111145"" class=""quotelink"">&gt;&gt;246111145</a><br>E stands for sEx with Shamicow', 'filename': '80743457_p0 scaled down', 'ext': '.jpg', 'w': 2315, 'h': 3273, 'tn_w': 88, 'tn_h': 125, 'tim': 1670635345713345, 'time': 1670635345, 'md5': 'hOPpH24pHuempe6r0ZCUXg==', 'fsize': 1175017, 'resto': 246084881}, {'no': 246113918, 'now': '12/09/22(Fri)20:30:07', 'name': 'Anonymous', 'com': 'i see a pink peach<br>and i want it painted black<br>no mahou shoujo anymore<br>i want them to turn black', 'filename': '1668683542282', 'ext': '.jpg', 'w': 249, 'h': 431, 'tn_w': 72, 'tn_h': 125, 'tim': 1670635807246544, 'time': 1670635807, 'md5': 'n9sUUMvwpdwimjAn30xwIw==', 'fsize': 46237, 'resto': 246084881}, {'no': 246113960, 'now': '12/09/22(Fri)20:31:37', 'name': 'Anonymous', 'com': '<a href=""#p246104925"" class=""quotelink"">&gt;&gt;246104925</a><br><a href=""#p246105812"" class=""quotelink"">&gt;&gt;246105812</a><br><br>JP twitter has begun to catch on to the text existing<br>Loreposters are a pain to search for cause they often don&#039;t quote retweet their theory stuff, but looking up &quot;こっちからこっちにいくと&quot; brought these two up at least<br>https://twitter.com/kotoha_ryo/stat<wbr>us/1601366568272687106<br>https://twitter.com/K_Syuuka/status<wbr>/1601347776922935297<br>The second tweet sees きほんてきに / ?????? <br>きほんてきに being 基本的に/ &quot;normally/regularly/would be standard to__&quot;<br>Shame this doesn&#039;t really give any more of a context hint for the latter half', 'time': 1670635897, 'resto': 246084881}, {'no': 246114308, 'now': '12/09/22(Fri)20:44:48', 'name': 'Anonymous', 'com': '<a href=""#p246113375"" class=""quotelink"">&gt;&gt;246113375</a><br>At least most of them still have machikado_mazoku profile pictures.. When the avatars start changing then Shamiko is Shamidonefor.', 'filename': 'ShamiTrip', 'ext': '.png', 'w': 634, 'h': 415, 'tn_w': 125, 'tn_h': 81, 'tim': 1670636688459589, 'time': 1670636688, 'md5': 'DXtRSiS3Qm3dh1OKab4JCg==', 'fsize': 167333, 'resto': 246084881}, {'no': 246114349, 'now': '12/09/22(Fri)20:46:19', 'name': 'Anonymous', 'com': '<a href=""#p246114308"" class=""quotelink"">&gt;&gt;246114308</a><br>we&#039;ll win them back with season 3...', 'filename': 'FjIyH9HUUAI8It2', 'ext': '.jpg', 'w': 2894, 'h': 4093, 'tn_w': 88, 'tn_h': 125, 'tim': 1670636779141152, 'time': 1670636779, 'md5': '+FH3ovsiiVuK5Xfd/qPzZQ==', 'fsize': 567839, 'resto': 246084881}]",1670636779,
22,246112246,12/09/22(Fri)19:29:50,Anonymous,,would DBZ be better if SLURPza was a girl?,1660921274590223,.jpg,673,919,183,250,1670632190939733,1670632190,vIhiQU6UGPtpdFfo/xmurw==,448936,0,0,0,would-dbz-be-better-if-slurpza-was-a-girl,1,2,0,,,"[{'no': 246114273, 'now': '12/09/22(Fri)20:43:43', 'name': 'Anonymous', 'com': 'I can see his asshole', 'time': 1670636623, 'resto': 246112246}, {'no': 246114346, 'now': '12/09/22(Fri)20:46:18', 'name': 'Anonymous', 'com': '<a href=""#p246112246"" class=""quotelink"">&gt;&gt;246112246</a><br>Bejita and Goku are so lucky...', 'time': 1670636778, 'resto': 246112246}]",1670636778,
23,246108804,12/09/22(Fri)17:30:23,Anonymous,Daily A Silent Voice Chapter,"Chapter 47: <a href=""/a/thread/246073273#p246073273"" class=""quotelink"">&gt;&gt;246073273</a><br>Chapter 48",001,.jpg,1066,1600,166,250,1670625023165314,1670625023,DMB+fgvMPyZVR2SSPfSqCQ==,353998,0,0,0,daily-a-silent-voice-chapter,1,38,21,33.0,21.0,"[{'no': 246113277, 'now': '12/09/22(Fri)20:06:37', 'name': 'Anonymous', 'com': '<a href=""#p246109140"" class=""quotelink"">&gt;&gt;246109140</a><br>JSL anon is missing!<br>Don&#039;t worry I got this, I have a whole 46 threads of experience!<br>Uhh<br><span class=""quote"">&gt;Panel 1</span><br>I actually can&#039;t tell what Myioko is signing, I thought maybe misfortune, but the palm if facing the wrong way.<br><span class=""quote"">&gt;Panel 2</span><br>Sahara is doing Departure? Possibly saying something to the effect of &quot;Maybe she left?&quot;<br>Shouko is doing Woman + Here. Perhaps she&#039;s asking if that woman is currently here instead?<br><br>AAAAAA THIS IS HARD!', 'time': 1670634397, 'resto': 246108804}, {'no': 246113283, 'now': '12/09/22(Fri)20:06:44', 'name': 'Anonymous', 'com': '<a href=""#p246109077"" class=""quotelink"">&gt;&gt;246109077</a><br><span class=""quote"">&gt;Ueno lives in Miki&#039;s head free or rent</span><br>Beautiful', 'time': 1670634404, 'resto': 246108804}, {'no': 246114133, 'now': '12/09/22(Fri)20:38:17', 'name': 'Anonymous', 'com': '<a href=""#p246108852"" class=""quotelink"">&gt;&gt;246108852</a><br>my little bitch can&#039;t be this cute', 'time': 1670636297, 'resto': 246108804}, {'no': 246114238, 'now': '12/09/22(Fri)20:42:25', 'name': 'Anonymous', 'com': '<a href=""#p246109228"" class=""quotelink"">&gt;&gt;246109228</a><br>I think this chapter is the one that makes me cring ethe hardest', 'time': 1670636545, 'resto': 246108804}, {'no': 246114344, 'now': '12/09/22(Fri)20:46:06', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;miki chapter</span><br>skipped', 'time': 1670636766, 'resto': 246108804}]",1670636766,
24,246114234,12/09/22(Fri)20:42:18,Anonymous,,"Help me out, /a/. I’ve never watched anime in my life, other than maybe Pokémon when I was a kid. I’m talking to this guy though who I really like and he’s big into anime so I told him I’ve watched some. Which ones should I say I like?",9AEEB045-ADF6-48FD-8B89-FC1625E17EAE,.jpg,700,831,210,250,1670636538184706,1670636538,35sMGOhECYCYF3I5ZkX5Bg==,108427,0,0,0,help-me-out-a-ive-never-watched-anime-in-my-life,1,2,0,,,"[{'no': 246114256, 'now': '12/09/22(Fri)20:43:09', 'name': 'Anonymous', 'com': '<a href=""#p246114234"" class=""quotelink"">&gt;&gt;246114234</a><br>Boku no pico.', 'time': 1670636589, 'resto': 246114234}, {'no': 246114343, 'now': '12/09/22(Fri)20:46:02', 'name': 'Anonymous', 'com': '<a href=""#p246114234"" class=""quotelink"">&gt;&gt;246114234</a><br><span class=""quote"">&gt;iRAT</span><br>Put a shotgun to your head and pull the trigger.', 'time': 1670636762, 'resto': 246114234}]",1670636762,
