,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_modified,country,bumplimit,imagelimit,country_name,omitted_posts,omitted_images,last_replies,trip
10,174845064,,,12/10/22(Sat)07:05:38,Anonymous,,Why did they terrorize grecee for so much time?,turkroach.jpg,.png,350,306,250,218,1670673938986197,1670673938,uS6GW+VKkSRamU7crt83jw==,72938,0,,why-did-they-terrorize-grecee-for-so-much-time,15,2,1670674389,IT,0.0,0.0,Italy,10.0,0.0,"[{'no': 174845244, 'now': '12/10/22(Sat)07:11:03', 'name': 'Anonymous', 'com': 'To bring great men to the forefront<br>Tough times create strong men.<br>Some of our greatest since antiquity were born and raised during the 19th century all the way to WW2.<br>Then we adopted social democracy and became shit balkanites again', 'filename': 'file', 'ext': '.png', 'w': 436, 'h': 613, 'tn_w': 88, 'tn_h': 125, 'tim': 1670674263967831, 'time': 1670674263, 'md5': 'ffb6uPt9wpM6D2VBnCWZtw==', 'fsize': 441381, 'resto': 174845064, 'country': 'GR', 'country_name': 'Greece'}, {'no': 174845248, 'now': '12/10/22(Sat)07:11:14', 'name': 'Anonymous', 'com': '<a href=""#p174845122"" class=""quotelink"">&gt;&gt;174845122</a><br><span class=""quote"">&gt;WARS ARE HECKIN BADDERINOS!!! PEOPLE GET HURT!!!</span>', 'filename': '1658142215872024', 'ext': '.png', 'w': 1305, 'h': 2638, 'tn_w': 61, 'tn_h': 125, 'tim': 1670674274380750, 'time': 1670674274, 'md5': 'pyEFF4h13WbLcL4IYW4O5g==', 'fsize': 1103657, 'resto': 174845064, 'country': 'FI', 'country_name': 'Finland'}, {'no': 174845284, 'now': '12/10/22(Sat)07:12:00', 'name': 'Anonymous', 'com': '<a href=""#p174845122"" class=""quotelink"">&gt;&gt;174845122</a><br>Go back to morocco', 'time': 1670674320, 'resto': 174845064, 'country': 'NL', 'country_name': 'Netherlands'}, {'no': 174845322, 'now': '12/10/22(Sat)07:13:02', 'name': 'Anonymous', 'com': '<a href=""#p174845248"" class=""quotelink"">&gt;&gt;174845248</a><br>Flawless pic, you got the haircut perfectly', 'time': 1670674382, 'resto': 174845064, 'country': 'NL', 'country_name': 'Netherlands'}, {'no': 174845326, 'now': '12/10/22(Sat)07:13:09', 'name': 'Anonymous', 'com': '<a href=""#p174845244"" class=""quotelink"">&gt;&gt;174845244</a><br><span class=""quote"">&gt;since antiquity</span><br>Your meme ethnicy consisting of Albanians, Pomaks, West Anatolians and Black Sea Anatolians only exist since 1821.', 'time': 1670674389, 'resto': 174845064, 'country': 'AT', 'country_name': 'Austria'}]",
11,174843285,,,12/10/22(Sat)06:07:21,Anonymous,Sverigetråden - KTH upplagan,https://on.soundcloud.com/18QxJ,AGF-l78osZ6YE4Scz7BSCRT7c8KtVm-52AfpFkeIpg=s900-c-k-c0xffffffff-no-rj-mo,.jpg,900,900,250,250,1670670441459375,1670670441,o7UkY8fBrJ3/J0240hM6Aw==,105794,0,,sverigetrden-kth-upplagan,219,49,1670674387,FI,0.0,0.0,Finland,214.0,47.0,"[{'no': 174845217, 'now': '12/10/22(Sat)07:10:32', 'name': 'Anonymous', 'com': 'Minns bokstavligt talat punkten då mitt liv blev totalt cp<br><span class=""quote"">&gt;högstadiet </span><br><span class=""quote"">&gt;var blyg och hade svårt att prata med tjejer</span><br><span class=""quote"">&gt;fick chansen att gå fram till en tjej som jag tyckte var söt</span><br><span class=""quote"">&gt;frågade om hon ville gå ut med mig</span><br><span class=""quote"">&gt;till min förvåning skrattade hon högt och sa att hon aldrig skulle dejta någon som jag</span><br><span class=""quote"">&gt;sa att jag var för ful, för klumpig och för osocial</span><br><span class=""quote"">&gt;blev sårade och skamsen och jag skyndade mig bort från platsen.</span><br>Efter det hände jag var jag rädd för att prata med tjejer igen, och jag blev ännu mer blyg och tillbakadragen. Jag tänkte att jag aldrig skulle få en flickvän och att jag var för dålig för att hitta kärlek.', 'time': 1670674232, 'resto': 174843285, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 174845235, 'now': '12/10/22(Sat)07:10:56', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;Nu när LINK-stakingen är igång kommer folk äntligen respektera en uberautist med fjällrävenbyxor och militärkeps som mig</span>', 'filename': 'chuer', 'ext': '.jpg', 'w': 744, 'h': 604, 'tn_w': 124, 'tn_h': 101, 'tim': 1670674256451706, 'time': 1670674256, 'md5': '09tJmDMVb/Y0TU2FEabvnA==', 'fsize': 80843, 'resto': 174843285, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174845286, 'now': '12/10/22(Sat)07:12:03', 'name': 'Anonymous', 'com': '<a href=""#p174845048"" class=""quotelink"">&gt;&gt;174845048</a>', 'filename': '1670670532417426', 'ext': '.webm', 'w': 544, 'h': 874, 'tn_w': 77, 'tn_h': 125, 'tim': 1670674323449370, 'time': 1670674323, 'md5': 'Blt40m+8GMPXD1v2suAgPg==', 'fsize': 1043667, 'resto': 174843285, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 174845308, 'now': '12/10/22(Sat)07:12:41', 'name': 'Anonymous', 'com': '<a href=""#p174845156"" class=""quotelink"">&gt;&gt;174845156</a><br>tjänar du verkligen över 50k', 'time': 1670674361, 'resto': 174843285, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 174845325, 'now': '12/10/22(Sat)07:13:07', 'name': 'Anonymous', 'com': '<a href=""#p174845308"" class=""quotelink"">&gt;&gt;174845308</a><br>Ja, allting som skrivs på 4kanal är absolut sanning.', 'time': 1670674387, 'resto': 174843285, 'country': 'SE', 'country_name': 'Sweden'}]",
12,174830330,,,12/09/22(Fri)19:25:19,Anonymous,/polska/,edycja cipsów *am*,1663192686085823,.gif,286,310,230,249,1670631919954542,1670631919,t9Yj7n+k5mOfgJBubCYOkw==,704752,0,,polska,300,87,1670674416,PL,0.0,0.0,Poland,295.0,83.0,"[{'no': 174845280, 'now': '12/10/22(Sat)07:11:54', 'name': 'Anonymous', 'filename': '1639853933777', 'ext': '.jpg', 'w': 600, 'h': 349, 'tn_w': 125, 'tn_h': 72, 'tim': 1670674314994266, 'time': 1670674314, 'md5': 'VDlZiRoapEA7LVcYld092w==', 'fsize': 145783, 'resto': 174830330, 'country': 'PL', 'country_name': 'Poland'}, {'no': 174845315, 'now': '12/10/22(Sat)07:12:53', 'name': 'Anonymous', 'com': '<a href=""#p174845234"" class=""quotelink"">&gt;&gt;174845234</a><br>wszystko jasne<br>to rajd deon.pl', 'filename': '1640236113584', 'ext': '.jpg', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670674373190464, 'time': 1670674373, 'md5': 'WJWk7zgAzmYoIMXEo0F1Bg==', 'fsize': 80440, 'resto': 174830330, 'country': 'PL', 'country_name': 'Poland'}, {'no': 174845319, 'now': '12/10/22(Sat)07:13:00', 'name': 'Anonymous', 'com': 'nic mi się nie chce, zrobiłem się strasznie leniwy przez te parę miesięcy', 'time': 1670674380, 'resto': 174830330, 'country': 'PL', 'country_name': 'Poland'}, {'no': 174845324, 'now': '12/10/22(Sat)07:13:05', 'name': 'Anonymous', 'com': 'gram sobie w gre opinie?', 'filename': '1657234636377', 'ext': '.png', 'w': 1289, 'h': 1058, 'tn_w': 125, 'tn_h': 102, 'tim': 1670674385835439, 'time': 1670674385, 'md5': 'aVpowqIPXJlx3x6s00Hjhw==', 'fsize': 1590615, 'resto': 174830330, 'country': 'PL', 'country_name': 'Poland'}, {'no': 174845340, 'now': '12/10/22(Sat)07:13:36', 'name': 'Anonymous', 'com': 'jaki wkurwiający protag', 'filename': '1654396861806', 'ext': '.jpg', 'w': 285, 'h': 400, 'tn_w': 89, 'tn_h': 125, 'tim': 1670674416082180, 'time': 1670674416, 'md5': '+acB9Vt46llSIi8Hj9/X/w==', 'fsize': 94445, 'resto': 174830330, 'country': 'PL', 'country_name': 'Poland'}]",
13,174844035,,,12/10/22(Sat)06:32:44,Anonymous,,Why is he like this?,321235,.png,840,800,250,238,1670671964584977,1670671964,AR2QkILhEk70f18jBAxDJw==,389754,0,,why-is-he-like-this,7,2,1670674384,MK,0.0,0.0,Macedonia,2.0,0.0,"[{'no': 174844213, 'now': '12/10/22(Sat)06:38:41', 'name': 'Anonymous', 'com': 'Wouldn&#039;t call le have sex mon emperevr mommy pm political discussion tbqh', 'time': 1670672321, 'resto': 174844035, 'country': 'FI', 'country_name': 'Finland'}, {'no': 174844375, 'now': '12/10/22(Sat)06:43:44', 'name': 'Anonymous', 'com': '@174844189<br>tf<br>tp', 'time': 1670672624, 'resto': 174844035, 'country': 'PL', 'country_name': 'Poland'}, {'no': 174844737, 'now': '12/10/22(Sat)06:55:19', 'name': 'Anonymous', 'com': '<a href=""#p174844375"" class=""quotelink"">&gt;&gt;174844375</a><br>Your visa is easily revocable, Kirill', 'time': 1670673319, 'resto': 174844035, 'country': 'UA', 'country_name': 'Ukraine'}, {'no': 174844863, 'now': '12/10/22(Sat)06:59:23', 'name': 'Anonymous', 'com': 'shitkrainian dog cope', 'filename': '1670673546574', 'ext': '.jpg', 'w': 1500, 'h': 1116, 'tn_w': 125, 'tn_h': 93, 'tim': 1670673563703702, 'time': 1670673563, 'md5': 'zaBRx8ZDqSxTynulNu8Zzw==', 'fsize': 1037650, 'resto': 174844035, 'country': 'PL', 'country_name': 'Poland'}, {'no': 174845323, 'now': '12/10/22(Sat)07:13:04', 'name': 'Anonymous', 'com': '<a href=""#p174844035"" class=""quotelink"">&gt;&gt;174844035</a><br>As long as I can post XI GODKING I&#039;m happy', 'filename': 'brindis-xi-jinping', 'ext': '.gif', 'w': 220, 'h': 219, 'tn_w': 125, 'tn_h': 124, 'tim': 1670674384043358, 'time': 1670674384, 'md5': 'nrvlVNKwKUv1+g/aO5JNTg==', 'fsize': 115348, 'resto': 174844035, 'country': 'US', 'country_name': 'United States'}]",
14,174845013,,,12/10/22(Sat)07:04:04,Anonymous,,"timmy, you don&#039;t look good, are you ok?",selfie,.jpg,599,852,175,250,1670673844508952,1670673844,c/ymDMmMWlG6cXWrVc5/8Q==,119189,0,,timmy-you-dont-look-good-are-you-ok,6,1,1670674382,TR,0.0,0.0,Turkey,1.0,0.0,"[{'no': 174845070, 'now': '12/10/22(Sat)07:05:46', 'name': 'Anonymous', 'com': 'rebranding bbc as big black cockroaches', 'time': 1670673946, 'resto': 174845013, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174845103, 'now': '12/10/22(Sat)07:06:48', 'name': 'Anonymous', 'com': 'bump', 'time': 1670674008, 'resto': 174845013, 'country': 'ID', 'country_name': 'Indonesia'}, {'no': 174845216, 'now': '12/10/22(Sat)07:10:30', 'name': 'Anonymous', 'com': 'bump.', 'time': 1670674230, 'resto': 174845013, 'country': 'ID', 'country_name': 'Indonesia'}, {'no': 174845277, 'now': '12/10/22(Sat)07:11:53', 'name': 'Anonymous', 'com': 'Is it normal that I automatically lose respect for white women who date/fuck niggers?', 'time': 1670674313, 'resto': 174845013, 'country': 'US', 'country_name': 'United States'}, {'no': 174845321, 'now': '12/10/22(Sat)07:13:02', 'name': 'Anonymous', 'com': '<a href=""#p174845013"" class=""quotelink"">&gt;&gt;174845013</a><br><span class=""quote"">&gt;the jews took dis nigga foreskin</span>', 'filename': '1658997683424290', 'ext': '.jpg', 'w': 655, 'h': 599, 'tn_w': 125, 'tn_h': 114, 'tim': 1670674382682094, 'time': 1670674382, 'md5': 'HU8T+A2cJezdhTo9KruP7Q==', 'fsize': 29642, 'resto': 174845013, 'country': 'BG', 'country_name': 'Bulgaria'}]",
15,174845195,,,12/10/22(Sat)07:09:53,Anonymous,,Are you manly in your country?,1644924028_2-damion-club-p-bak-endzhel-znamenitosti-2,.png,800,1113,179,250,1670674193586721,1670674193,w2ssJal82fgcHrwccRp3nw==,1304232,0,,are-you-manly-in-your-country,2,0,1670674380,RU,0.0,0.0,Russian Federation,,,"[{'no': 174845227, 'now': '12/10/22(Sat)07:10:47', 'name': 'Anonymous', 'com': '<a href=""#p174845195"" class=""quotelink"">&gt;&gt;174845195</a><br>that&#039;s a ftm tranny', 'time': 1670674247, 'resto': 174845195, 'country': 'IT', 'country_name': 'Italy'}, {'no': 174845320, 'now': '12/10/22(Sat)07:13:00', 'name': 'Anonymous', 'com': '<a href=""#p174845195"" class=""quotelink"">&gt;&gt;174845195</a><br>Fuck no.', 'time': 1670674380, 'resto': 174845195, 'country': 'HU', 'country_name': 'Hungary'}]",
16,174843758,,,12/10/22(Sat)06:23:05,Anonymous,,"I&#039;m a 35yo virgin, does this happen in your cunt?",2804d75ba8c911a8d0ab7dae7b9d3060,.jpg,736,736,250,250,1670671385476603,1670671385,iifn2Fy4LpZgndUsmMoI2Q==,42489,0,,im-a-35yo-virgin-does-this-happen-in-your-cunt,20,1,1670674379,FR,0.0,0.0,France,15.0,1.0,"[{'no': 174844921, 'now': '12/10/22(Sat)07:01:15', 'name': 'Anonymous', 'com': '<a href=""#p174844740"" class=""quotelink"">&gt;&gt;174844740</a><br>Was he gentle ?', 'time': 1670673675, 'resto': 174843758, 'country': 'FR', 'country_name': 'France'}, {'no': 174844972, 'now': '12/10/22(Sat)07:02:52', 'name': 'Anonymous', 'com': '<a href=""#p174843758"" class=""quotelink"">&gt;&gt;174843758</a><br>Not even gay sex?<br>I&#039;m 34 and virgin regarding to women, but I&#039;ve experienced different kinds of sex with guys since they&#039;re more open and less unsufferable than women.', 'time': 1670673772, 'resto': 174843758, 'country': 'ES', 'country_name': 'Spain'}, {'no': 174845020, 'now': '12/10/22(Sat)07:04:10', 'name': 'Anonymous', 'com': 'Almost there', 'time': 1670673850, 'resto': 174843758, 'country': 'NL', 'country_name': 'Netherlands'}, {'no': 174845241, 'now': '12/10/22(Sat)07:11:01', 'name': 'Anonymous', 'com': '<a href=""#p174844921"" class=""quotelink"">&gt;&gt;174844921</a><br>how did you know it was a he?', 'time': 1670674261, 'resto': 174843758, 'country': 'KR', 'country_name': 'South Korea'}, {'no': 174845318, 'now': '12/10/22(Sat)07:12:59', 'name': 'Anonymous', 'com': '<a href=""#p174844440"" class=""quotelink"">&gt;&gt;174844440</a><br>it&#039;s pretty easy to avoid talking about it but you have to remember to never bring it up and never join a conversation concerning it. but your closest friends will always be able to tell, one of the reasons why i don&#039;t hang out with anyone anymore.', 'time': 1670674379, 'resto': 174843758, 'country': 'US', 'country_name': 'United States'}]",
17,174830670,,,12/09/22(Fri)19:37:01,Anonymous,/ex-yu/,,1670630559183976,.jpg,950,683,250,179,1670632621272271,1670632621,wfdAPJ4lJP4iNqy8l2TWJg==,244054,0,,exyu,256,36,1670674376,RS,0.0,0.0,Serbia,251.0,36.0,"[{'no': 174845252, 'now': '12/10/22(Sat)07:11:22', 'name': 'Anonymous', 'com': '<a href=""#p174845129"" class=""quotelink"">&gt;&gt;174845129</a><br>jel ima srbija nepalce i filipince?', 'time': 1670674282, 'resto': 174830670, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 174845266, 'now': '12/10/22(Sat)07:11:47', 'name': 'CHП &quot;Bитoмиp Пaјић&quot; Пpoкyпљe', 'com': '<a href=""#p174845190"" class=""quotelink"">&gt;&gt;174845190</a><br>нeмoј гa бpe caд ћe oпeт дa пoпeни нa yши', 'time': 1670674307, 'resto': 174830670, 'country': 'RS', 'country_name': 'Serbia'}, {'no': 174845299, 'now': '12/10/22(Sat)07:12:21', 'name': 'Anonymous', 'com': 'Oj Prijepoljci jabuke vam gorke', 'time': 1670674341, 'resto': 174830670, 'country': 'RS', 'country_name': 'Serbia'}, {'no': 174845316, 'now': '12/10/22(Sat)07:12:53', 'name': 'Anonymous', 'com': 'Zamisli ono preselis se u neko selo u juznoj srbiji i susjed ti je neki srbin i pozove te on na veceru jer si novi u selu i pricate nesto i on samo izjavi<br>&quot;Jel slavis srebrenicu bre&quot;', 'time': 1670674373, 'resto': 174830670, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 174845317, 'now': '12/10/22(Sat)07:12:56', 'name': 'CHП &quot;Bитoмиp Пaјић&quot; Пpијeпoљe', 'com': '<a href=""#p174845266"" class=""quotelink"">&gt;&gt;174845266</a><br>nes jebat', 'time': 1670674376, 'resto': 174830670, 'country': 'RS', 'country_name': 'Serbia'}]",
18,174825537,,,12/09/22(Fri)17:11:05,Anonymous,Japanese Thread / 日本語スレッド,"Previous:<a href=""/int/thread/174785749#p174785749"" class=""quotelink"">&gt;&gt;174785749</a><br><br>Japanese Learning Thread:<a href=""//boards.4channel.org/int/catalog#s=djt"" class=""quotelink"">&gt;&gt;&gt;/int/djt</a><br>Archives:https://desuarchive.org/in<wbr>t/search/subject/日本語スレッド/",FX,.png,677,446,250,164,1670623865475529,1670623865,Qc/rvA1sJSWYI5EMk3V03Q==,330796,0,,japanese-thread,153,40,1670674371,JP,0.0,0.0,Japan,148.0,40.0,"[{'no': 174845057, 'now': '12/10/22(Sat)07:05:26', 'name': 'Anonymous', 'com': '<a href=""#p174844915"" class=""quotelink"">&gt;&gt;174844915</a><br>でも日本だと男の保育士は児童に性的虐待するかもしれないから、保育するの<wbr>やめてほしいって女さんたちが堂々と言ってるからね。<br>その一方でああいう女による虐待は無視だし。すごい国だよ本当に。', 'time': 1670673926, 'resto': 174825537, 'country': 'JP', 'country_name': 'Japan'}, {'no': 174845068, 'now': '12/10/22(Sat)07:05:45', 'name': 'Anonymous', 'com': '<a href=""#p174844606"" class=""quotelink"">&gt;&gt;174844606</a><br>https://www.youtube.com/watch?v=WTJ<wbr>ljoK-qbE<br>これも変換ないと思うけど', 'time': 1670673945, 'resto': 174825537, 'country': 'FI', 'country_name': 'Finland'}, {'no': 174845311, 'now': '12/10/22(Sat)07:12:44', 'name': 'Anonymous', 'com': '<a href=""#p174845027"" class=""quotelink"">&gt;&gt;174845027</a><br>継続は力なりみたいに言うな', 'time': 1670674364, 'resto': 174825537, 'country': 'JP', 'country_name': 'Japan'}, {'no': 174845312, 'now': '12/10/22(Sat)07:12:49', 'name': 'Anonymous', 'com': '<a href=""#p174845057"" class=""quotelink"">&gt;&gt;174845057</a><br>保育士をやる男は尚更どうかしてるだろう<br>碌な賃金が貰えない社会から女らしい仕事をしてる男なんぞ信用できるか', 'time': 1670674369, 'resto': 174825537, 'country': 'US', 'country_name': 'United States'}, {'no': 174845314, 'now': '12/10/22(Sat)07:12:51', 'name': 'Anonymous', 'com': 'https://youtu.be/c39djt3Vp0o', 'time': 1670674371, 'resto': 174825537, 'country': 'DK', 'country_name': 'Denmark'}]",
19,174845049,,,12/10/22(Sat)07:05:14,Anonymous,,Turks even consume less fish than Hungary and any other country in Europe. They are as Mediterranean as Afghanistan.,1641755670589,.png,960,960,250,250,1670673914637841,1670673914,ZtGvYOkJrunvVWQi7ILNMw==,857053,0,,turks-even-consume-less-fish-than-hungary-and-any,3,1,1670674416,DE,0.0,0.0,Germany,,,"[{'no': 174845243, 'now': '12/10/22(Sat)07:11:03', 'name': 'Anonymous', 'com': '<a href=""#p174845049"" class=""quotelink"">&gt;&gt;174845049</a><br>Bullshit.<br>Black Sea Turkish region eats nothing but fish.', 'filename': 'hamsi-tava', 'ext': '.jpg', 'w': 1470, 'h': 680, 'tn_w': 125, 'tn_h': 57, 'tim': 1670674263448657, 'time': 1670674263, 'md5': '10UfbMfKiBWyhl1Ziwsz4g==', 'fsize': 316885, 'resto': 174845049, 'country': 'AT', 'country_name': 'Austria'}, {'no': 174845313, 'now': '12/10/22(Sat)07:12:50', 'name': 'Anonymous', 'com': '<a href=""#p174845243"" class=""quotelink"">&gt;&gt;174845243</a><br>Bullshit, traditional turkish food is biriany chicken and recipe massala', 'time': 1670674370, 'resto': 174845049, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 174845342, 'now': '12/10/22(Sat)07:13:36', 'name': 'Anonymous', 'com': '<a href=""#p174845243"" class=""quotelink"">&gt;&gt;174845243</a><br>they are less than 10% of the population', 'time': 1670674416, 'resto': 174845049, 'country': 'DE', 'country_name': 'Germany'}]",
20,174845097,,,12/10/22(Sat)07:06:32,Anonymous,/norgetråden/,"Lørdagsfest-utgaven<br><br>Forrige:<br><span class=""deadlink"">&gt;&gt;174826742</span><br><span class=""deadlink"">&gt;&gt;174826742</span><br><span class=""deadlink"">&gt;&gt;174826742</span>",norgetråden fest,.jpg,1013,530,250,130,1670673992095853,1670673992,tdVednMLZ1niYGlzJBZY7Q==,180386,0,,norgetrden,6,1,1670674364,NO,0.0,0.0,Norway,1.0,0.0,"[{'no': 174845188, 'now': '12/10/22(Sat)07:09:42', 'name': 'Anonymous', 'com': 'hva skjedde', 'time': 1670674182, 'resto': 174845097, 'country': 'DK', 'country_name': 'Denmark'}, {'no': 174845210, 'now': '12/10/22(Sat)07:10:25', 'name': 'Anonymous', 'com': '<a href=""#p174845186"" class=""quotelink"">&gt;&gt;174845186</a><br>Feil, jeg er en tsjødd og jeg bor i Norge', 'time': 1670674225, 'resto': 174845097, 'country': 'NO', 'country_name': 'Norway'}, {'no': 174845229, 'now': '12/10/22(Sat)07:10:48', 'name': 'Anonymous', 'com': 'HVORFOR LOT DERE TRÅDEN DØ MENS JEG VAR BORTE <br>JEG BLE REDD', 'filename': 'Sinne', 'ext': '.jpg', 'w': 1047, 'h': 722, 'tn_w': 125, 'tn_h': 86, 'tim': 1670674248559989, 'time': 1670674248, 'md5': 'dhGABvWLh3qIYg5oHeDj0g==', 'fsize': 56272, 'resto': 174845097, 'country': 'NO', 'country_name': 'Norway'}, {'no': 174845276, 'now': '12/10/22(Sat)07:11:53', 'name': 'Anonymous', 'com': 'flere som følte en lettelse av å se tråden forsvinne?', 'time': 1670674313, 'resto': 174845097, 'country': 'NO', 'country_name': 'Norway'}, {'no': 174845310, 'now': '12/10/22(Sat)07:12:44', 'name': 'Anonymous', 'com': 'sprenger en juleøl', 'time': 1670674364, 'resto': 174845097, 'country': 'DK', 'country_name': 'Denmark'}]",
21,174844513,,,12/10/22(Sat)06:48:04,Anonymous,,My relationship is over. Tell me a good reason why I shouldn’t kill myself.,9398AA11-52CD-45A2-9D79-00FBEB614106,.jpg,768,1024,187,250,1670672884616284,1670672884,ArRK/Xj6zBldtD66m/9M1w==,133381,0,,my-relationship-is-over-tell-me-a-good-reason-why,9,1,1670674355,AR,0.0,0.0,Argentina,4.0,1.0,"[{'no': 174844821, 'now': '12/10/22(Sat)06:57:52', 'name': 'Anonymous', 'com': '<a href=""#p174844695"" class=""quotelink"">&gt;&gt;174844695</a><br>Just find another like him in Grindr.', 'time': 1670673472, 'resto': 174844513, 'country': 'PH', 'country_name': 'Philippines'}, {'no': 174844926, 'now': '12/10/22(Sat)07:01:32', 'name': 'Anonymous', 'com': '<a href=""#p174844783"" class=""quotelink"">&gt;&gt;174844783</a><br>My life has no meaning if he’s not by my side. The smell of the best perfume wouldn’t move me.', 'time': 1670673692, 'resto': 174844513, 'country': 'AR', 'country_name': 'Argentina'}, {'no': 174844948, 'now': '12/10/22(Sat)07:02:12', 'name': 'Anonymous', 'com': '<a href=""#p174844513"" class=""quotelink"">&gt;&gt;174844513</a><br>you get to fuck a brand new pussy', 'time': 1670673732, 'resto': 174844513, 'country': 'IL', 'country_name': 'Israel'}, {'no': 174845008, 'now': '12/10/22(Sat)07:03:59', 'name': 'Anonymous', 'com': 'Half Life 3 is just around the corner', 'time': 1670673839, 'resto': 174844513, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174845303, 'now': '12/10/22(Sat)07:12:35', 'name': 'Anonymous', 'com': '<a href=""#p174844926"" class=""quotelink"">&gt;&gt;174844926</a><br><span class=""quote"">&gt;he</span><br>Go back to cc or /lgbt/ no one here cares', 'time': 1670674355, 'resto': 174844513, 'country': 'FI', 'country_name': 'Finland'}]",
22,174844860,,,12/10/22(Sat)06:59:20,Anonymous,,cringey memories of my social mistakes live rent free in my head. does this happen in your country?,C5736084-641E-4E8E-AB68-C77D6EB58B36,.png,600,436,250,181,1670673560979158,1670673560,EN+dOHFd0Kw8m/IOZ9Yi+w==,167582,0,,cringey-memories-of-my-social-mistakes-live-rent,6,1,1670674352,FI,0.0,0.0,Finland,1.0,1.0,"[{'no': 174844919, 'now': '12/10/22(Sat)07:01:13', 'name': 'Anonymous', 'com': 'no, as i have autism', 'time': 1670673673, 'resto': 174844860, 'country': 'US', 'country_name': 'United States'}, {'no': 174845006, 'now': '12/10/22(Sat)07:03:58', 'name': 'Anonymous', 'com': 'yes, i only have a couple that keep me awake<br><span class=""quote"">&gt;my cringe reaction on first sex</span><br><span class=""quote"">&gt;i turned down a 9/10 because i was late a guild war</span><br><span class=""quote"">&gt;i wore a sando and shorts on my first job interview(i literally dont know corporate etiquette at that time)</span>', 'time': 1670673838, 'resto': 174844860, 'country': 'PH', 'country_name': 'Philippines'}, {'no': 174845108, 'now': '12/10/22(Sat)07:06:54', 'name': 'Anonymous', 'com': '<a href=""#p174844860"" class=""quotelink"">&gt;&gt;174844860</a><br>Nope, around the age where you make all those cringe memories I had some personal trauma with my mom and step dad, and my brain just wiped all those potential memories so I don&#039;t kill myself', 'time': 1670674014, 'resto': 174844860, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174845142, 'now': '12/10/22(Sat)07:08:13', 'name': 'Anonymous', 'com': '<a href=""#p174845006"" class=""quotelink"">&gt;&gt;174845006</a><br><span class=""quote"">&gt;i wore a sando and shorts on my first job interview</span><br>chad energy', 'time': 1670674093, 'resto': 174844860, 'country': 'AU', 'country_name': 'Australia'}, {'no': 174845302, 'now': '12/10/22(Sat)07:12:32', 'name': 'Anonymous', 'com': '<a href=""#p174844860"" class=""quotelink"">&gt;&gt;174844860</a><br>Yes desu', 'time': 1670674352, 'resto': 174844860, 'country': 'IN', 'country_name': 'India'}]",
