,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,custom_spoiler,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images
123,71350508,,,12/11/22(Sun)04:06:30,Anonymous,,Why arent you pumping your cock rn??,156D5F3F-6EF0-46E4-B5BD-556B2B62ED5D,.jpg,4032,3024,250,187,1670749590424725,1670749590,QgDSv10c8yhMq2SLYO7b8w==,3095822,0,,why-arent-you-pumping-your-cock-rn,0,4,1,"[{'no': 71350519, 'now': '12/11/22(Sun)04:07:34', 'name': 'Anonymous', 'com': '<a href=""#p71350508"" class=""quotelink"">&gt;&gt;71350508</a><br>Because im not insecure about it.', 'time': 1670749654, 'resto': 71350508}, {'no': 71350537, 'now': '12/11/22(Sun)04:09:41', 'name': 'Anonymous', 'com': '<a href=""#p71350508"" class=""quotelink"">&gt;&gt;71350508</a><br><span class=""quote"">&gt;Why arent you pumping your cock rn??</span><br>One day you&#039;ll get the self-awareness to realize what a retard you are kek', 'time': 1670749781, 'resto': 71350508}, {'no': 71350992, 'now': '12/11/22(Sun)05:27:05', 'name': 'Anonymous', 'com': '<a href=""#p71350508"" class=""quotelink"">&gt;&gt;71350508</a><br>I&#039;m circumcised and low-T. Feeding my dick with a pump will not do much to solve either problem, and only adds more to my daily task list.', 'time': 1670754425, 'resto': 71350508}, {'no': 71351047, 'now': '12/11/22(Sun)05:38:57', 'name': 'Anonymous', 'com': '<a href=""#p71350508"" class=""quotelink"">&gt;&gt;71350508</a><br>Jesse what the fuck are you doing?', 'filename': 'Walter_2008', 'ext': '.png', 'w': 525, 'h': 700, 'tn_w': 93, 'tn_h': 125, 'tim': 1670755137515997, 'time': 1670755137, 'md5': '5zOtHD6rG1qhuNpADQlf7w==', 'fsize': 391741, 'resto': 71350508}]",1670755137,0.0,0.0,,
124,71349316,,,12/11/22(Sun)01:45:16,Anonymous,This rodent brings me joy,Can&#039;t always take care of myself because I&#039;m depressed but I always make sure hamster is well looked after. I got him a 6&#039; 120 gallon tank because I love him so much. Had him for over a year. Can&#039;t kill myself because no one will take care of him. I gotta outlive my buddy. Pic related,Snapchat-2112462896,.jpg,3072,4080,188,250,1670741116414756,1670741116,87A9D6web0lvAFVb2iQS/A==,2012353,0,,this-rodent-brings-me-joy,0,5,0,"[{'no': 71349488, 'now': '12/11/22(Sun)02:04:53', 'name': 'Anonymous', 'com': '<a href=""#p71349316"" class=""quotelink"">&gt;&gt;71349316</a><br><span class=""quote"">&gt;Can&#039;t kill myself because no one will take care of him. I gotta outlive my buddy</span><br>I know this feel', 'time': 1670742293, 'resto': 71349316}, {'no': 71349557, 'now': '12/11/22(Sun)02:12:19', 'name': 'Anonymous', 'com': '<a href=""#p71349316"" class=""quotelink"">&gt;&gt;71349316</a><br>feels god to have something i love my tortoise and she keeps me sane, give me a reason to go out to the store to buy vegetables to feed her and myself.', 'time': 1670742739, 'resto': 71349316}, {'no': 71349639, 'now': '12/11/22(Sun)02:23:18', 'name': 'Anonymous', 'com': 'Tortoises are wonderful and I looked into getting one. Their long life span is one of the reasons I chose not to go with it. I&#039;m 22. Are you nervous your tortoise will outlive you?', 'time': 1670743398, 'resto': 71349316}, {'no': 71351025, 'now': '12/11/22(Sun)05:34:57', 'name': 'Anonymous', 'com': '<a href=""#p71349316"" class=""quotelink"">&gt;&gt;71349316</a><br>don&#039;t mean to be annoying by saying this but if you want him to be even happier and comfy, please add more bedding to his tank anon. hams need thick bedding to dig and do their ham things', 'time': 1670754897, 'resto': 71349316}, {'no': 71351041, 'now': '12/11/22(Sun)05:37:34', 'name': 'Anonymous', 'com': '<a href=""#p71351025"" class=""quotelink"">&gt;&gt;71351025</a><br>otherwise he looks like a very polite gentleman. take good care of him and yourself. rodents make the best pets.', 'time': 1670755054, 'resto': 71349316}]",1670755054,0.0,0.0,,
125,71343539,,,12/10/22(Sat)17:16:32,Anonymous,,i have an awful lisp that i am really insecure about.. i voice call my friends alot and i hate talking cuz i just know that they can either 1. barely udnerstand me or 2. they hate my voice and everything about me <br>idk i just wish it didnt exist and i could speak normally to people.. i have a normal voice in my head but when i record my actual voice its fucking awful to listen to .. <br><br>https://voca.ro/17OzzIgzzZAO (i didnt know what to say so i just asked my friend whom i was calling to give me a sentence),1670151657485241,.jpg,850,1202,176,250,1670710592877453,1670710592,I6yiC1TOTvdMz10PlCZ6Kw==,423832,0,,i-have-an-awful-lisp-that-i-am-really-insecure,0,180,19,"[{'no': 71350402, 'now': '12/11/22(Sun)03:51:41', 'name': 'Anonymous', 'com': '<a href=""#p71350388"" class=""quotelink"">&gt;&gt;71350388</a><br>sent ig', 'time': 1670748701, 'resto': 71343539}, {'no': 71350836, 'now': '12/11/22(Sun)04:58:48', 'name': 'Anonymous', 'com': 'today was fun, anons.. i will sleep now..goodnight', 'time': 1670752728, 'resto': 71343539}, {'no': 71350859, 'now': '12/11/22(Sun)05:02:38', 'name': 'Anonymous', 'com': '<a href=""#p71350836"" class=""quotelink"">&gt;&gt;71350836</a><br>Sleep well! And respond to my mails lol', 'time': 1670752958, 'resto': 71343539}, {'no': 71350864, 'now': '12/11/22(Sun)05:03:11', 'name': 'Anonymous', 'com': '<a href=""#p71350859"" class=""quotelink"">&gt;&gt;71350859</a><br>i will when i wake up..thankuu', 'time': 1670752991, 'resto': 71343539}, {'no': 71351039, 'now': '12/11/22(Sun)05:37:10', 'name': 'Anonymous', 'com': 'hello lispanon, good morning! how was your sleep? did you have any nice dreams? how are you feeling? ^-^<br>i hope the thread won&#039;t get cleared before you wake up, but at least you&#039;ll see this last post if it does!', 'time': 1670755030, 'resto': 71343539}]",1670755030,0.0,0.0,175.0,19.0
126,71350304,,,12/11/22(Sun)03:39:31,Anonymous,"Guys, the BBC meme is legitimately getting to me.","I have seen some BBC porn, but only because my favorite pornstars were in it. I don&#039;t watch a lot of porn at all these days, and I don&#039;t think I&#039;ve ever deliberately set out to see it. <br><br>I have seen a ton of BBC posts on this board and I think I&#039;m finally starting to crack. When I see a qt3.14 white woman now, I just think about how sad it would be for a little white boy to try to get with her. I find myself thinking all women deserve powerful BBC to fill them up, and I don&#039;t know where these ideas are coming from. <br><br>I think it will eventually be taboo for a white woman to have a white boyfriend and society at large will embrace interracial(BMWF) relationships. I think this is part of the inevitable fall of the white race, which I don&#039;t really care about anymore anyway.",bbcpower,.jpg,452,624,181,250,1670747971330930,1670747971,pMDwdjxRsxkpjwA3zmIPxg==,50752,0,,guys-the-bbc-meme-is-legitimately-getting-to-me,0,11,0,"[{'no': 71350961, 'now': '12/11/22(Sun)05:20:19', 'name': 'Anonymous', 'com': '<a href=""#p71350565"" class=""quotelink"">&gt;&gt;71350565</a><br><a href=""#p71350304"" class=""quotelink"">&gt;&gt;71350304</a><br>for both of you there is a solution that is extremely easy in theory but hard in practice, cut porn out of your life. seriously. all of it. not &#039;&#039;i don&#039;t watch a lot of porn&#039;&#039; but turn away from it. porn addiction is real and causes damage to the brain. <br>these fantasies that you are having are a result of your brain becoming desensitized to regular sexual relations. your brain seeks new ways to stimulate itself and thus will try to make you indulge in fantasies that you consider a taboo. <br>your brain can be fully rewired from this, but the longer you wait the harder it will become. i sincerely hope both of you will make an effort to change these habits. best of luck to you anons, you can do this', 'time': 1670754019, 'resto': 71350304}, {'no': 71350965, 'now': '12/11/22(Sun)05:20:59', 'name': 'Anonymous', 'com': '<a href=""#p71350304"" class=""quotelink"">&gt;&gt;71350304</a><br>It&#039;s not a meme, about 99% of black guys have thick 8 inchers', 'time': 1670754059, 'resto': 71350304}, {'no': 71350980, 'now': '12/11/22(Sun)05:24:34', 'name': 'Anonymous', 'com': '<a href=""#p71350965"" class=""quotelink"">&gt;&gt;71350965</a><br>This is absolute bullshit<br><span class=""quote"">&gt;t. black-6-inch-boyfriend-haver</span>', 'time': 1670754274, 'resto': 71350304}, {'no': 71350991, 'now': '12/11/22(Sun)05:26:51', 'name': 'Anonymous', 'com': '<a href=""#p71350980"" class=""quotelink"">&gt;&gt;71350980</a><br>gross coalburner, KYS', 'time': 1670754411, 'resto': 71350304}, {'no': 71351027, 'now': '12/11/22(Sun)05:35:02', 'name': 'Anonymous', 'com': '<a href=""#p71350991"" class=""quotelink"">&gt;&gt;71350991</a><br>Love you too anon, MWAH', 'time': 1670754902, 'resto': 71350304}]",1670754902,0.0,0.0,6.0,0.0
127,71348799,,,12/11/22(Sun)00:49:33,Anonymous,Girlfriend wants my negative attention.,"She wants me to treat her like a piece of shit. It&#039;s when she&#039;s happiest and I can tell and she has told me so straight forward. Scream, yell, beat, name calling, she has even mentioned wanting me to cuck her but I know that specifically is just her BPD head bullshitting her. Yeah she&#039;s got no father. Anyway, I&#039;m a complete stoic, so how should I go about learning to let my anger out on this girl?",akk,.png,680,453,250,166,1670737773020996,1670737773,IW5fJM3xkexRVDNvu3pRGw==,455300,0,,girlfriend-wants-my-negative-attention,0,13,1,"[{'no': 71350384, 'now': '12/11/22(Sun)03:49:55', 'name': 'Anonymous', 'com': '<a href=""#p71349848"" class=""quotelink"">&gt;&gt;71349848</a><br>We broke up because her dad died and she wanted to move', 'time': 1670748595, 'resto': 71348799}, {'no': 71350736, 'now': '12/11/22(Sun)04:44:01', 'name': 'Anonymous', 'com': '<a href=""#p71348799"" class=""quotelink"">&gt;&gt;71348799</a><br>try raping her.', 'time': 1670751841, 'resto': 71348799}, {'no': 71350775, 'now': '12/11/22(Sun)04:50:52', 'name': 'Anonymous', 'com': '<a href=""#p71348799"" class=""quotelink"">&gt;&gt;71348799</a><br>Why does everyone name old AKs as AK-47s even though most of them are actually AKMs?', 'time': 1670752252, 'resto': 71348799}, {'no': 71350970, 'now': '12/11/22(Sun)05:22:23', 'name': 'Anonymous', 'com': '<a href=""#p71350775"" class=""quotelink"">&gt;&gt;71350775</a><br>Same reason most people think &quot;AR&quot; means &quot;Assault Rifle&quot; when it actually means &quot;ArmaLite Rifle&quot;: they&#039;re normalfags who don&#039;t touch guns, much less own or shoot them. Their exposure to firearms are name-altered clones in video games and incorrect news postings by normalfags for normalfags to scare up people into supporting gun control laws. They know an AK as being short-hand for &quot;AK-47&quot;, not as being a family of rifles.', 'time': 1670754143, 'resto': 71348799}, {'no': 71351020, 'now': '12/11/22(Sun)05:33:37', 'name': 'Anonymous', 'com': '<a href=""#p71350970"" class=""quotelink"">&gt;&gt;71350970</a><br>Top kek I never even knew people thought ARs were named after assault rifles, though it never surprises me how retarded people get about guns. A lot of Democrats lawmakers practically seem to feel pride at how little they actually understand how guns work', 'time': 1670754817, 'resto': 71348799}]",1670754817,0.0,0.0,8.0,1.0
128,71349225,,,12/11/22(Sun)01:35:48,Anonymous,Night-owls,"I always had a fascination for cities at night, full of pubs, bars, people going to parties and such. Is just like the perfect time to socialize with anybody.<br><br>You take a walk on the city on the day and its fucking sad, people going and coming from work, all hurrying, being rude.<br><br>Meanwhile at night almost everyone is chilling. Ofc there is that crackhead here and there, specially in some neighborhoods, but usually and specially on the weekend people are just there to party.<br><br>Even if you are not a normie, you can still join the night. You can see beatiful women and such. Depending on the area you can also find nerdy looking girls in big groups with other nerdy looking people driking and having fun.<br><br>I have been asked to join house parties, joints, cocaine, drinks. Damn one night we got blasted with some random kids and we didn&#039;t even pay a dime.<br><br>Just now I came home after riding my bike for a while with some friends and we encountered a few folks that were really cool. You think they will try to mug you or something, specially because of their looks, but they don&#039;t. Maybe it&#039;s because we look broke as hell or because we look like fucking stoners (true for me at least).<br><br>I don&#039;t know, I always feel like other person while outside at night, I feel more sociable, more desirable, people seem less rude. It&#039;s totally the reverse of going outside at day.<br><br>Altought I don&#039;t really like clubs, those places are nasty. Good looking women but that&#039;s it. Technos are really cool tho, if you are into that you should take a shot and go. You don&#039;t need to be blasted, just go, enjoy the music and no one will bother you.<br><br>Any other robots that enjoy just chilling outside at night?",4200,.png,1200,900,250,187,1670740548362952,1670740548,jTG5uzsa1KCRNrnDEb+6xA==,1579975,0,,nightowls,0,33,6,"[{'no': 71350136, 'now': '12/11/22(Sun)03:18:08', 'name': 'Anonymous', 'com': '<a href=""#p71349225"" class=""quotelink"">&gt;&gt;71349225</a><br><span class=""quote"">&gt;Altought I don&#039;t really like clubs, those places are nasty</span><br>I&#039;m the opposite. Fuck bars in the ass, except maybe this one heavy metal bar maybe<br><br>I want to dance', 'time': 1670746688, 'resto': 71349225}, {'no': 71350253, 'now': '12/11/22(Sun)03:33:15', 'name': 'Anonymous', 'com': '<a href=""#p71350115"" class=""quotelink"">&gt;&gt;71350115</a><br><span class=""quote"">&gt;Cologne</span><br>I have only known cologne for its CS:GO majors and they always talk about that cathedral<br><br><a href=""#p71350136"" class=""quotelink"">&gt;&gt;71350136</a><br><span class=""quote"">&gt;I want to dance</span><br>I don&#039;t like bars that much, and for dancing I prefer technos. Maybe it&#039;s because here there isnt that much variety, is either niggerdancing or high af jumping on a tiny room, i like the latter', 'time': 1670747595, 'resto': 71349225}, {'no': 71350912, 'now': '12/11/22(Sun)05:11:45', 'name': 'Anonymous', 'com': '<a href=""#p71349225"" class=""quotelink"">&gt;&gt;71349225</a><br>Not where i live. It all looks like pic and rowhouses', 'filename': '20221129_193036', 'ext': '.jpg', 'w': 4000, 'h': 3000, 'tn_w': 125, 'tn_h': 93, 'tim': 1670753505040458, 'time': 1670753505, 'md5': 'OfqpgCwabYt1ZNre/CoUKQ==', 'fsize': 3615377, 'resto': 71349225}, {'no': 71350939, 'now': '12/11/22(Sun)05:16:02', 'name': 'Anonymous', 'com': '<a href=""#p71350912"" class=""quotelink"">&gt;&gt;71350912</a><br>Another pic. All of my area is like this, i would gladly go downtown but it takes quite a bit', 'filename': 'Screenshot_20221211-111449_Gallery', 'ext': '.jpg', 'w': 720, 'h': 1600, 'tn_w': 56, 'tn_h': 125, 'tim': 1670753762450725, 'time': 1670753762, 'md5': 'DOlASMn9G+iQMRqFlPTDkw==', 'fsize': 387496, 'resto': 71349225}, {'no': 71351011, 'now': '12/11/22(Sun)05:30:31', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;Dangaronpa style</span><br><span class=""quote"">&gt;Durarara!!</span><br>what&#039;s wrong with you breh', 'time': 1670754631, 'resto': 71349225}]",1670754631,0.0,0.0,28.0,4.0
129,71351007,,,12/11/22(Sun)05:29:31,Anonymous,,"bisexuality is just a multiple personality disorder but for sex. a Multiple Sexuality Disorder. never seen a bisexual want to have gay sex and at the same time want straight sex, except for tops, but they&#039;re pansexual that&#039;s the only possibility here",4585208915,.gif,1049,590,250,140,1670754571902325,1670754571,O2DeJXYtQ4oS5CxW6APpvQ==,659030,0,,bisexuality-is-just-a-multiple-personality,0,0,0,,1670754571,0.0,0.0,,
130,71350687,,,12/11/22(Sun)04:35:16,Anonymous,Rate my depression den,Fucked up beyond all recognition living in my degenerate fable.<br><br>Fuck you faggot.,241FB4BE-5575-43CE-8B4E-F62E65553245,.jpg,4032,3024,250,187,1670751316720681,1670751316,M7sYTzGVeUYrKg+cZh+uiQ==,2038473,0,,rate-my-depression-den,0,7,1,"[{'no': 71350751, 'now': '12/11/22(Sun)04:46:03', 'name': 'Anonymous', 'com': '<a href=""#p71350687"" class=""quotelink"">&gt;&gt;71350687</a><br>I dont see any pee', 'time': 1670751963, 'resto': 71350687}, {'no': 71350982, 'now': '12/11/22(Sun)05:24:57', 'name': 'Anonymous', 'com': '<a href=""#p71350687"" class=""quotelink"">&gt;&gt;71350687</a><br>literally just throw this shit in the trashbin and get it out of dour room to feel a bit better; 2 min of work<br><br>you can do it anon!', 'time': 1670754297, 'resto': 71350687}, {'no': 71350993, 'now': '12/11/22(Sun)05:27:16', 'name': 'Anonymous', 'com': 'Here fag I dont lie', 'filename': '9A85D2DA-08EC-49C4-87A4-6E346A7E7341', 'ext': '.jpg', 'w': 960, 'h': 1280, 'tn_w': 93, 'tn_h': 125, 'tim': 1670754436790712, 'time': 1670754436, 'md5': 'eLfTZaswd6MpLf0uTRacHg==', 'fsize': 403527, 'resto': 71350687}, {'no': 71351000, 'now': '12/11/22(Sun)05:28:20', 'name': 'Anonymous', 'com': '<a href=""#p71350993"" class=""quotelink"">&gt;&gt;71350993</a><br>looks like a saw movie', 'time': 1670754500, 'resto': 71350687}, {'no': 71351013, 'now': '12/11/22(Sun)05:31:25', 'name': 'Anonymous', 'com': 'Also I atleast have toilet', 'time': 1670754685, 'resto': 71350687}]",1670754685,0.0,0.0,2.0,0.0
131,71350872,,,12/11/22(Sun)05:05:17,Anonymous,,why are all zoomers booblets?,jen,.jpg,1404,2048,171,250,1670753117707867,1670753117,RLphX4Ueb4DuyEuPrTyEhg==,605039,0,,why-are-all-zoomers-booblets,0,9,0,"[{'no': 71350959, 'now': '12/11/22(Sun)05:20:05', 'name': 'Anonymous', 'com': '<a href=""#p71350954"" class=""quotelink"">&gt;&gt;71350954</a><br>tiny perky boobies', 'time': 1670754005, 'resto': 71350872}, {'no': 71350964, 'now': '12/11/22(Sun)05:20:57', 'name': 'Anonymous', 'com': '<a href=""#p71350959"" class=""quotelink"">&gt;&gt;71350959</a><br>How tiny? Bra size?', 'time': 1670754057, 'resto': 71350872}, {'no': 71350988, 'now': '12/11/22(Sun)05:26:06', 'name': 'Anonymous', 'com': '<a href=""#p71350964"" class=""quotelink"">&gt;&gt;71350964</a><br>very tiny + no bra', 'time': 1670754366, 'resto': 71350872}, {'no': 71350994, 'now': '12/11/22(Sun)05:27:20', 'name': 'Anonymous', 'com': 'I don&#039;t care about the tiz size of women and surprisingly enough the cast majority of men also don&#039;t', 'time': 1670754440, 'resto': 71350872}, {'no': 71350999, 'now': '12/11/22(Sun)05:27:51', 'name': 'Anonymous', 'com': 'high rates of drug use, nicotine, adderall, etc, all which will stunt your breast growth', 'time': 1670754471, 'resto': 71350872}]",1670754471,0.0,0.0,4.0,0.0
132,71350963,,,12/11/22(Sun)05:20:30,Anonymous,,"I&#039;ve decided to &quot;come Out Clean&quot; to a psychiatrist<br>All the Shit, started scrolling 4chan when i was 6 (Born 2000 fag Here ... Oh that /d/ experiences) and other &quot;Imageboards&quot; soon followed. Had a GF in second Grade, TL;DW It Just ended Out of nowhere. Around the Same time a friend showed me Internet porn. First Thing i did at Home was searching for &quot;Avatar the airbender Porn&quot; Which quickly, Out uf intuition, turned Info [Cartoon/Anime Here] hentai.<br>I&#039;m now 22, turning 23 soon.<br>Life is actually Not too Bad, besides it beeing 11:13 while writing that...<br>Anyway, gonna Stop beeing a Phoneposting faggot.. actually taking a shower, anons take some notes, maybe the self Help audience could simply shrink by telling you to fucking take a shower<br><span class=""quote"">&gt;Thanks for Reading my blog Post, pleased share your thoughts in the comments &lt;3 </span><br><span class=""quote"">&gt;Inb4 Last Page</span>",Screenshot_20221211-002426,.png,1080,765,250,177,1670754030603183,1670754030,qQfq19nXqGlj1VszRrElog==,1628649,0,,ive-decided-to-come-out-clean-to-a-psychiatrist,0,1,0,"[{'no': 71351304, 'now': '12/11/22(Sun)06:21:26', 'name': 'Anonymous', 'com': 'I was born in 94 yet found the Internet Hate Machine the same time as you. Crazy', 'time': 1670757686, 'resto': 71350963}]",1670757686,0.0,0.0,,
133,71350924,,,12/11/22(Sun)05:13:59,Anonymous,,Im so0rry. I wont do tit aagain. Im done.,no one can hurt them here,.jpg,1264,945,250,186,1670753639518779,1670753639,K3S9X/IEKt0T6hkGfmFLAA==,66145,0,,im-so0rry-i-wont-do-tit-aagain-im-done,0,0,0,,1670753639,0.0,0.0,,
134,71349422,,,12/11/22(Sun)01:57:22,Anonymous,How to get dom glowie gf to help me deradicalize?,Is there a daily quota of threats that i have to make to get a slavic fed mommy that wants to listen to all my problems while she plays with my penis? <br>https://youtu.be/9p7dRa9-7as,gf,.jpg,1200,756,250,157,1670741842615839,1670741842,Ji93X6qd3moQ15xkQfh4rw==,95813,0,,how-to-get-dom-glowie-gf-to-help-me-deradicalize,0,11,3,"[{'no': 71350172, 'now': '12/11/22(Sun)03:22:27', 'name': 'Anonymous', 'com': '<a href=""#p71349665"" class=""quotelink"">&gt;&gt;71349665</a><br><span class=""quote"">&gt;Sadly, they&#039;re way too specific or unrealistic to ever actually happen.</span><br>Anon... that&#039;s the whole point... Do you not know what &quot;ideal&quot; means?', 'time': 1670746947, 'resto': 71349422}, {'no': 71350181, 'now': '12/11/22(Sun)03:23:26', 'name': 'Anonymous', 'com': '<a href=""#p71350172"" class=""quotelink"">&gt;&gt;71350172</a><br>ideal doesn&#039;t necessarily mean unrealistic.', 'time': 1670747006, 'resto': 71349422}, {'no': 71350375, 'now': '12/11/22(Sun)03:48:51', 'name': 'leci', 'com': '<a href=""#p71350156"" class=""quotelink"">&gt;&gt;71350156</a><br><span class=""quote"">&gt;So you&#039;re saying I should groom my future wife into my ideal woman?</span><br>I am saying that a woman becomes an ideal gf when she wants to be.', 'filename': 'betheenergyyouwanttoattract', 'ext': '.jpg', 'w': 474, 'h': 474, 'tn_w': 125, 'tn_h': 125, 'tim': 1670748531427307, 'time': 1670748531, 'md5': 't3hm8uNmKSPVXMzJKdIsGQ==', 'fsize': 87703, 'resto': 71349422}, {'no': 71350785, 'now': '12/11/22(Sun)04:51:54', 'name': 'Anonymous', 'com': '<a href=""#p71350375"" class=""quotelink"">&gt;&gt;71350375</a><br><span class=""quote"">&gt;when she wants to be</span><br>women don&#039;t try', 'time': 1670752314, 'resto': 71349422}, {'no': 71350910, 'now': '12/11/22(Sun)05:11:29', 'name': 'leci', 'com': '<a href=""#p71350785"" class=""quotelink"">&gt;&gt;71350785</a><br><span class=""quote"">&gt;women don&#039;t try</span><br>they do when you tell them how', 'filename': 'projective-receptive', 'ext': '.png', 'w': 500, 'h': 566, 'tn_w': 110, 'tn_h': 124, 'tim': 1670753489287245, 'time': 1670753489, 'md5': 'O9UdM7+embU2Jhy+RxtJtw==', 'fsize': 151519, 'resto': 71349422}]",1670753489,0.0,0.0,6.0,1.0
135,71350039,,,12/11/22(Sun)03:06:51,Anonymous,interesting hypothetical,"If a person theoretically was going to kill himself but had two very close friends who he loved a lot, how fucked up shoud he expect for them to be by his death?<br><br>Would there be any way to minimize their upsetness? like for instance, would a note explaining how much he loved each of them and that this was not their fault at all help or hurt the situation? what would allow them to move on the most quickly? <br><br>One of these theoretical friends is also highly unstable and could possibly kill/harm himself as well after hearing the news",columbine,.jpg,1170,764,250,163,1670746011152049,1670746011,W9tnSfZJ/c5R5Hfkyom7/A==,256439,0,,interesting-hypothetical,0,5,0,"[{'no': 71350067, 'now': '12/11/22(Sun)03:09:24', 'name': 'Anonymous', 'com': '<a href=""#p71350039"" class=""quotelink"">&gt;&gt;71350039</a><br>they are going to have a missing hole for the rest of their life in the shape of a presence that should be there, but isn&#039;t.<br>no matter what is written in that note, they will ALWAYS question themselves about whether or not there was something they could have done to change it.<br>they&#039;ll carry that around with them forever, and be damaged people as a result of it.', 'time': 1670746164, 'resto': 71350039}, {'no': 71350082, 'now': '12/11/22(Sun)03:12:16', 'name': 'Anonymous', 'com': '<a href=""#p71350039"" class=""quotelink"">&gt;&gt;71350039</a><br>yeah leaving a note like that could help<br>but also don&#039;t kill yourself faggot', 'time': 1670746336, 'resto': 71350039}, {'no': 71350146, 'now': '12/11/22(Sun)03:19:20', 'name': 'Anonymous', 'com': '<a href=""#p71350039"" class=""quotelink"">&gt;&gt;71350039</a><br>The way I like to describe it is that human society is a knotted jumble of string if you cut out one knot all the other knots even 3 knots away will feel the absence positive or negative.<br><br>Don&#039;t kill yourself yet anon, you need to find something to enjoy and get help, therapists are legally required to keep your secrets, except if you say you are gonna shoot up a school or something, so if that&#039;s a concern there you go', 'time': 1670746760, 'resto': 71350039}, {'no': 71350218, 'now': '12/11/22(Sun)03:27:26', 'name': 'Anonymous', 'com': 'The reason you&#039;re asking this question is because you&#039;re an indecisive motherfucker. If you&#039;re going to kill yourself, stop being a pussy and just do it already. If you&#039;re not going to kill yourself, then shut up and stop fishing for attention.', 'time': 1670747246, 'resto': 71350039}, {'no': 71350891, 'now': '12/11/22(Sun)05:08:20', 'name': 'Anonymous', 'com': '<a href=""#p71350039"" class=""quotelink"">&gt;&gt;71350039</a><br>it&#039;s crazy that i would stumble upon a thread like this, because just recently, i had a really close friend of mine (probably the closest and realest friend i&#039;ve ever had) just kill himself last month ago. Dude recently turned my age (20) and had escaped the matrix. Owned a business at 19, and drove a sports car worth close to 70 grand, he truly made it in life, he even had a project in making a triple A video game. He was a very smart and charming individual. He had goals and ambitions like no other... and then one day he just decided to end it all.<br><br>Anyways, to answer your question, i&#039;d say his/her drastic action of killing themselves would pay a huge toll on their friends mental health, especially if he had &quot;two very close friends&quot;. Ever since my friend died, i had completely lost myself and the illusion of how life can be. I&#039;m still not over his death, i find it upsetting that he did that, more so that he was the only real friend i ever managed to know and talk to. What&#039;s even more upsetting is that he never left a note, dude traveled out of state to commit suicide by drowning, which honestly is probably the worst way to go.', 'time': 1670753300, 'resto': 71350039}]",1670753300,0.0,0.0,,
