,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,sub,trip
110,18682293,12/10/22(Sat)22:07:49,Ryan,What&#039;s it taste like?,cannibalismImean,.jpg,1000,669,250,167,1670728069640796,1670728069,9qNN3AQdyV99W9rubTR42Q==,587023,0,0,0,longpig,20,8,15.0,6.0,"[{'no': 18682692, 'now': '12/11/22(Sun)00:03:51', 'name': 'Anonymous', 'com': '<a href=""#p18682666"" class=""quotelink"">&gt;&gt;18682666</a><br>Maybe a conehead?', 'filename': 'coneheads', 'ext': '.jpg', 'w': 299, 'h': 168, 'tn_w': 125, 'tn_h': 70, 'tim': 1670735031127396, 'time': 1670735031, 'md5': '174UskxJS0TvS7MpaUS15A==', 'fsize': 6966, 'resto': 18682293}, {'no': 18682700, 'now': '12/11/22(Sun)00:07:30', 'name': 'Anonymous', 'com': '<a href=""#p18682380"" class=""quotelink"">&gt;&gt;18682380</a><br><span class=""quote"">&gt;gay test</span>', 'time': 1670735250, 'resto': 18682293}, {'no': 18682770, 'now': '12/11/22(Sun)00:35:24', 'name': 'Anonymous', 'com': 'Looks disturbing.', 'time': 1670736924, 'resto': 18682293}, {'no': 18683040, 'now': '12/11/22(Sun)02:25:42', 'name': 'Anonymous', 'com': '<a href=""#p18682297"" class=""quotelink"">&gt;&gt;18682297</a><br>Easy there, Chang.', 'time': 1670743542, 'resto': 18682293}, {'no': 18683055, 'now': '12/11/22(Sun)02:30:02', 'name': 'Anonymous', 'com': '<a href=""#p18682293"" class=""quotelink"">&gt;&gt;18682293</a><br>never tried it', 'filename': 'jc', 'ext': '.jpg', 'w': 1078, 'h': 1072, 'tn_w': 125, 'tn_h': 124, 'tim': 1670743802450197, 'time': 1670743802, 'md5': 'NwW0wo/Zk8tgIEPYfApp7w==', 'fsize': 464368, 'resto': 18682293}]",1670743802,longpig,!!sOCEVrMHawr
111,18675139,12/09/22(Fri)01:27:02,Anonymous,I just accidentally took nyquil with alcohol am I gonna die,th-4186905951,.jpg,474,474,250,250,1670567222740508,1670567222,zP8z6wLdH781TL2vS9nqhw==,21192,0,0,0,i-just-accidentally-took-nyquil-with-alcohol-am-i,47,3,42.0,3.0,"[{'no': 18680616, 'now': '12/10/22(Sat)14:28:15', 'name': 'Anonymous', 'com': '<a href=""#p18675139"" class=""quotelink"">&gt;&gt;18675139</a><br>Run! Stay away at all cost for the next 24 hours', 'time': 1670700495, 'resto': 18675139}, {'no': 18680655, 'now': '12/10/22(Sat)14:38:02', 'name': 'Anonymous', 'com': '<a href=""#p18679520"" class=""quotelink"">&gt;&gt;18679520</a><br>youre surprised the fda approves poison while suppressing shit that actually cures people? really?', 'time': 1670701082, 'resto': 18675139}, {'no': 18681663, 'now': '12/10/22(Sat)19:21:24', 'name': 'Anonymous', 'com': '<a href=""#p18679520"" class=""quotelink"">&gt;&gt;18679520</a><br>you can buy bitters and vanilla extract with no id at every grocery store', 'time': 1670718084, 'resto': 18675139}, {'no': 18682951, 'now': '12/11/22(Sun)01:52:41', 'name': 'Anonymous', 'com': 'OP is rest in pepperoni', 'time': 1670741561, 'resto': 18675139}, {'no': 18683052, 'now': '12/11/22(Sun)02:29:41', 'name': 'Anonymous', 'com': '<a href=""#p18679520"" class=""quotelink"">&gt;&gt;18679520</a><br>FDA approved the vaxes and other crap, yet got rid of seconal in 2021. They don&#039;t care about my health.', 'time': 1670743781, 'resto': 18675139}]",1670743781,,
112,18682603,12/10/22(Sat)23:38:45,Anonymous,"<span class=""quote"">&gt;onion, jalapeno, mushrooms, tomatoes and spinach leaves</span><br><span class=""quote"">&gt;swiss, american and lots of mild cheddar cheese</span><br><span class=""quote"">&gt;garlic habanero hot sauce mixed with ketchup, mustard and worcestershire sauce</span><br><span class=""quote"">&gt;ghee toasted bun</span><br>Rate my burger /ck/.",20221210_230016,.jpg,2992,2992,250,250,1670733525489095,1670733525,2CgSrc+bjy6dgc8RUxKIQg==,466311,0,0,0,onion-jalapeno-mushrooms-tomatoes-and-spinach,10,0,5.0,0.0,"[{'no': 18682788, 'now': '12/11/22(Sun)00:44:37', 'name': 'Anonymous', 'com': 'cheese doesn&#039;t look that good. i&#039;d say there&#039;s too much but if it was tasty cheese then i&#039;d shovel it all down and wash my hands after ngl<br>assuming that&#039;s ketchup, also doesn&#039;t look good<br>some kind of chopped jalapeno fried with something, alright...<br>5/10', 'time': 1670737477, 'resto': 18682603}, {'no': 18682792, 'now': '12/11/22(Sun)00:47:15', 'name': 'Anonymous', 'com': '<a href=""#p18682788"" class=""quotelink"">&gt;&gt;18682788</a><br>Read the OP, dumbass.', 'time': 1670737635, 'resto': 18682603}, {'no': 18682801, 'now': '12/11/22(Sun)00:51:06', 'name': 'Anonymous', 'com': '<a href=""#p18682792"" class=""quotelink"">&gt;&gt;18682792</a><br>No I don&#039;t think I will', 'time': 1670737866, 'resto': 18682603}, {'no': 18682802, 'now': '12/11/22(Sun)00:52:13', 'name': 'Anonymous', 'com': 'You tried your best', 'time': 1670737933, 'resto': 18682603}, {'no': 18683044, 'now': '12/11/22(Sun)02:27:11', 'name': 'Anonymous', 'com': '<a href=""#p18682603"" class=""quotelink"">&gt;&gt;18682603</a><br>American/10', 'time': 1670743631, 'resto': 18682603}]",1670743631,,
113,18680894,12/10/22(Sat)15:50:54,Anonymous,Just ate a giant log.,1648289430024,.png,767,767,250,250,1670705454647969,1670705454,QEgCrpYqh1kG/3cd5MHz1w==,811617,0,0,0,just-ate-a-giant-log,9,1,4.0,0.0,"[{'no': 18682251, 'now': '12/10/22(Sat)21:51:45', 'name': 'Anonymous', 'com': 'Yum', 'filename': 'images (1)', 'ext': '.jpg', 'w': 186, 'h': 271, 'tn_w': 85, 'tn_h': 125, 'tim': 1670727105843252, 'time': 1670727105, 'md5': '+x4WUG4X6Kkf8uGYlfFt6Q==', 'fsize': 10027, 'resto': 18680894}, {'no': 18682461, 'now': '12/10/22(Sat)23:03:47', 'name': 'Anonymous', 'com': '<a href=""#p18682251"" class=""quotelink"">&gt;&gt;18682251</a><br>slidding...', 'time': 1670731427, 'resto': 18680894}, {'no': 18682588, 'now': '12/10/22(Sat)23:34:59', 'name': 'Anonymous', 'com': 'down the throte', 'time': 1670733299, 'resto': 18680894}, {'no': 18683000, 'now': '12/11/22(Sun)02:13:42', 'name': 'Anonymous', 'com': '<a href=""#p18680894"" class=""quotelink"">&gt;&gt;18680894</a><br>based<br>I&#039;ll probably eat this at my grandma&#039;s next Sunday', 'time': 1670742822, 'resto': 18680894}, {'no': 18683039, 'now': '12/11/22(Sun)02:24:53', 'name': 'Anonymous', 'com': '<a href=""#p18683000"" class=""quotelink"">&gt;&gt;18683000</a><br>Good to hear your grandma is still regular with visiting.', 'time': 1670743493, 'resto': 18680894}]",1670743493,,
114,18683033,12/11/22(Sun)02:22:41,Anonymous,What is the sloppiest of goy-slops?,2270030692699,.png,1024,1287,198,250,1670743361723120,1670743361,0+lW92ryAcQCLzaXfePHUQ==,906085,0,0,0,what-is-the-sloppiest-of-goyslops,2,0,,,"[{'no': 18683036, 'now': '12/11/22(Sun)02:23:55', 'name': 'Anonymous', 'com': 'your conception', 'time': 1670743435, 'resto': 18683033}, {'no': 18683038, 'now': '12/11/22(Sun)02:24:10', 'name': 'Anonymous', 'com': 'vegan food', 'time': 1670743450, 'resto': 18683033}]",1670743450,,
115,18682918,12/11/22(Sun)01:39:54,Anonymous,"I decided tonight to try one of those flavored beers that cost $10/6 pack. <br><br>This one was disgusting, it was like an IPA with coffee grounds mixed in and cinnamon, it didn&#039;t mix at all.<br><br>What&#039;s a good one? Why&#039;s that Dragons Milk one like $15 for 4 beers?",Crumb-Cake_002-4-of-6-576x576,.jpg,576,576,250,250,1670740794901248,1670740794,Nq3fTRUZya7rzHY1m9b5Iw==,52144,0,0,0,i-decided-tonight-to-try-one-of-those-flavored,2,0,,,"[{'no': 18682979, 'now': '12/11/22(Sun)02:05:35', 'name': 'Anonymous', 'com': 'no', 'time': 1670742335, 'resto': 18682918}, {'no': 18682984, 'now': '12/11/22(Sun)02:06:22', 'name': 'Anonymous', 'com': '<a href=""#p18682918"" class=""quotelink"">&gt;&gt;18682918</a><br>I bought this raspberry beer once it was fucking disgusting', 'time': 1670742382, 'resto': 18682918}]",1670742382,,
116,18674576,12/08/22(Thu)22:08:29,Anonymous,Coke floats in my cup coke floats in my cup. Any of you enjoy coke floats?,coke-float-recipe-3,.jpg,640,425,250,166,1670555309950819,1670555309,zqkKvfQCG+wTiFfx4aWugA==,25885,0,0,0,coke-floats-in-my-cup-coke-floats-in-my-cup-any,26,8,21.0,5.0,"[{'no': 18682650, 'now': '12/10/22(Sat)23:52:16', 'name': 'Anonymous', 'com': '<a href=""#p18679101"" class=""quotelink"">&gt;&gt;18679101</a><br>Too spicy', 'time': 1670734336, 'resto': 18674576}, {'no': 18682919, 'now': '12/11/22(Sun)01:40:12', 'name': 'Anonymous', 'com': '<a href=""#p18675154"" class=""quotelink"">&gt;&gt;18675154</a><br><br>AY YA DOG CUNT, A VB SPIDER AT 20 TO 8 IN THE FUGGIN&#039; MORNIN. GET THAT UP YA', 'filename': 'images (1)', 'ext': '.jpg', 'w': 225, 'h': 225, 'tn_w': 125, 'tn_h': 125, 'tim': 1670740812422375, 'time': 1670740812, 'md5': 'lVF8SSd3NQl7J5+mqpuMVA==', 'fsize': 8058, 'resto': 18674576}, {'no': 18682924, 'now': '12/11/22(Sun)01:42:18', 'name': 'Anonymous', 'com': '<a href=""#p18674576"" class=""quotelink"">&gt;&gt;18674576</a><br>when gentlemen of basketball persuasion &quot;sing&quot; about something being in &quot;my cup&quot; should I take this as evidence to mean that it&#039;s customary to bring your own glass to establishments in American inner cities?', 'time': 1670740938, 'resto': 18674576}, {'no': 18682968, 'now': '12/11/22(Sun)01:58:09', 'name': 'Anonymous', 'com': 'I like root beer floats', 'filename': 'root beer float', 'ext': '.jpg', 'w': 1280, 'h': 1140, 'tn_w': 125, 'tn_h': 111, 'tim': 1670741889527124, 'time': 1670741889, 'md5': 'L9ZCxac3lu79Fg1KqkXkoQ==', 'fsize': 121531, 'resto': 18674576}, {'no': 18682972, 'now': '12/11/22(Sun)02:02:26', 'name': 'Anonymous', 'com': '<a href=""#p18674578"" class=""quotelink"">&gt;&gt;18674578</a><br>Based', 'filename': '246E6BE5-9559-431F-80C4-5201C4389496', 'ext': '.jpg', 'w': 949, 'h': 711, 'tn_w': 125, 'tn_h': 93, 'tim': 1670742146747366, 'time': 1670742146, 'md5': '622lFydn4zc/XfZwTkS3bQ==', 'fsize': 41627, 'resto': 18674576}]",1670742146,,
117,18681080,12/10/22(Sat)16:46:30,Anonymous,What do you normally wear when you are eating breakfast at home?,111,.png,2190,1248,250,142,1670708790467950,1670708790,tGyQEQswpgNaYSEGQrq1ww==,1753944,0,0,0,breakfast-attire,13,0,8.0,0.0,"[{'no': 18682757, 'now': '12/11/22(Sun)00:31:20', 'name': 'Anonymous', 'com': '<a href=""#p18681086"" class=""quotelink"">&gt;&gt;18681086</a><br><span class=""quote"">&gt;Who the fuck wears clothes when they&#039;re at home?</span><br>fpbp, i walk around ass naked unless i have people over, then i&#039;ll throw on a t shirt and some sweatpants', 'time': 1670736680, 'resto': 18681080}, {'no': 18682800, 'now': '12/11/22(Sun)00:50:58', 'name': 'Anonymous', 'com': 'error 404 home not found<br>where I&#039;m at right now, generic grunge street wear.', 'time': 1670737858, 'resto': 18681080}, {'no': 18682899, 'now': '12/11/22(Sun)01:29:32', 'name': 'Anonymous', 'com': '<a href=""#p18681224"" class=""quotelink"">&gt;&gt;18681224</a><br>fag', 'time': 1670740172, 'resto': 18681080}, {'no': 18682934, 'now': '12/11/22(Sun)01:45:49', 'name': 'Anonymous', 'com': 'My house is cold and to walk around naked would be uncomfortable specially when throwing wood in the stove. you sit on your couch naked and fart? you got pubic hairs all over?<br>nasty', 'time': 1670741149, 'resto': 18681080}, {'no': 18682941, 'now': '12/11/22(Sun)01:49:30', 'name': 'Anonymous', 'com': '<a href=""#p18682934"" class=""quotelink"">&gt;&gt;18682934</a><br><span class=""quote"">&gt;My house is cold</span><br>set the thermostat a bit higher<br><span class=""quote"">&gt;you sit on your couch naked and fart?</span><br>no, never trust a fart, i ruined a good pair of sheets once, never again<br><span class=""quote"">&gt;you got pubic hairs all over?</span><br>i get a full body wax, feels good man', 'time': 1670741370, 'resto': 18681080}]",1670741370,Breakfast Attire,
118,18682248,12/10/22(Sat)21:50:22,Anonymous,"I would give anything, ANYTHING, for a sloppy burger, some fries and gravy, and a six pack. Fuck living healthy, carbs are gods gift to men.",boiga,.png,720,405,250,140,1670727022139060,1670727022,EvW8d+CtqVaxew1M2VeL2w==,545282,0,0,0,i-would-give-anything-anything-for-a-sloppy,7,0,2.0,0.0,"[{'no': 18682303, 'now': '12/10/22(Sat)22:11:28', 'name': 'Anonymous', 'com': '<a href=""#p18682248"" class=""quotelink"">&gt;&gt;18682248</a><br><span class=""quote"">&gt;Fuck living healthy</span><br>Anon, they are called cheat days for a reason. Have one once every month so you don&#039;t go crazy sticking to a diet', 'time': 1670728288, 'resto': 18682248}, {'no': 18682305, 'now': '12/10/22(Sat)22:12:31', 'name': 'Anonymous', 'com': '<a href=""#p18682248"" class=""quotelink"">&gt;&gt;18682248</a><br><span class=""quote"">&gt;give anything</span><br>I&#039;m pretty sure you&#039;d only have to give like $20 max for all that stuff.', 'time': 1670728351, 'resto': 18682248}, {'no': 18682340, 'now': '12/10/22(Sat)22:22:47', 'name': 'Anonymous', 'com': 'yea unreal they managed to trick people into living healthily as if living to 100 is the goal of life.', 'time': 1670728967, 'resto': 18682248}, {'no': 18682424, 'now': '12/10/22(Sat)22:51:20', 'name': 'Anonymous', 'com': 'Making a burger at home with good ingredients is completely healthy. Fries too. Beer maybe 1-2 depending on day. Totally healthy, high test meal', 'time': 1670730680, 'resto': 18682248}, {'no': 18682935, 'now': '12/11/22(Sun)01:46:34', 'name': 'Anonymous', 'com': '<a href=""#p18682424"" class=""quotelink"">&gt;&gt;18682424</a><br>I&#039;ll eat whatever the fuck i want if I cooked it all myself from pretty much unprocessed foods', 'time': 1670741194, 'resto': 18682248}]",1670741194,,
119,18682261,12/10/22(Sat)21:54:16,Anonymous,And why is it cheese and onion?<br><br>Pic unrel,0655B5DB-1D69-4B98-9BE6-B88365E66E0D,.jpg,234,216,234,216,1670727256598516,1670727256,vCG6BlYSyLhmOWvgAVvMlw==,14665,0,0,0,whats-the-yummiest-combo,3,1,,,"[{'no': 18682265, 'now': '12/10/22(Sat)21:55:45', 'name': 'Anonymous', 'com': 'bread <br>meat<br>bread', 'time': 1670727345, 'resto': 18682261}, {'no': 18682385, 'now': '12/10/22(Sat)22:38:52', 'name': 'Anonymous', 'com': 'simple as', 'filename': '155', 'ext': '.jpg', 'w': 1170, 'h': 1080, 'tn_w': 125, 'tn_h': 115, 'tim': 1670729932335248, 'time': 1670729932, 'md5': 'JhNnRkcCKIKtXLCp5w/f7A==', 'fsize': 196880, 'resto': 18682261}, {'no': 18682931, 'now': '12/11/22(Sun)01:44:48', 'name': 'Anonymous', 'com': '<a href=""#p18682261"" class=""quotelink"">&gt;&gt;18682261</a><br>beer + sharp cheddar + raw onion. nothing else comes close', 'time': 1670741088, 'resto': 18682261}]",1670741088,What&#039;s the yummiest combo,
120,18676881,12/09/22(Fri)14:49:40,Anonymous,"<span class=""quote"">&gt;decolonisation of your diet </span><br>I can already tell it’s retarded. Why exactly should one do that?",7FA50B79-C48F-42C0-859E-6ADCF080C30F,.jpg,828,1028,201,250,1670615380261101,1670615380,//r7uo3nyowVuIr8TMBqJg==,604363,0,0,0,decolonisation-of-your-diet,146,16,141.0,16.0,"[{'no': 18682780, 'now': '12/11/22(Sun)00:39:55', 'name': 'Anonymous', 'com': '<a href=""#p18679641"" class=""quotelink"">&gt;&gt;18679641</a><br>Already made separate water fountains for fags in some schools in the U.S', 'time': 1670737195, 'resto': 18676881}, {'no': 18682818, 'now': '12/11/22(Sun)00:59:14', 'name': 'Anonymous', 'com': '<a href=""#p18677322"" class=""quotelink"">&gt;&gt;18677322</a><br>nta but did you even read the article? it said shit like mexican-american, which only makes sense if its an american who is of mexican heritage , and theres only about 5 million living native americans in america and about 24.2% of america is nonwhite, (over 82 million)<br>pretty sure you&#039;re retarded m8<br><a href=""#p18677063"" class=""quotelink"">&gt;&gt;18677063</a><br>why doesnt it list extremely useful and culture shaping things like rice', 'time': 1670738354, 'resto': 18676881}, {'no': 18682825, 'now': '12/11/22(Sun)01:02:13', 'name': 'Anonymous', 'com': '<a href=""#p18677219"" class=""quotelink"">&gt;&gt;18677219</a><br>was about to make a reply about that, you&#039;re right. who the fuck in their right mind names themselves or someone else in any form something thats practically &#039;poverty gastroenteritis&#039;', 'time': 1670738533, 'resto': 18676881}, {'no': 18682841, 'now': '12/11/22(Sun)01:08:19', 'name': 'Anonymous', 'com': '<a href=""#p18676884"" class=""quotelink"">&gt;&gt;18676884</a><br>This is so fucking stupid and against multiculturalism it’s basically only eat foods from your heritage. Yeah, no I’m going to continue to enjoy Mexican and Japanese, Chinese,Italian foods', 'time': 1670738899, 'resto': 18676881}, {'no': 18682929, 'now': '12/11/22(Sun)01:44:02', 'name': 'Anonymous', 'com': '<a href=""#p18682841"" class=""quotelink"">&gt;&gt;18682841</a><br><span class=""quote"">&gt;This is so fucking stupid and against multiculturalism </span><br>They never wanted to be &quot;multicultural&quot; they just wanted a chunk of your country for themselves', 'time': 1670741042, 'resto': 18676881}]",1670741042,,
121,18682528,12/10/22(Sat)23:22:26,Anonymous,young bucks get their dogs out tonight?<br>RATE dog please #DogDaysfoRLIFE,615a1ebdcc5592dba5f4a27850a91549,.jpg,670,378,250,141,1670732546594642,1670732546,vu2A+OwqCguOYyNGnlWubQ==,31283,0,0,0,young-bucks-get-their-dogs-out-tonight,13,3,8.0,2.0,"[{'no': 18682585, 'now': '12/10/22(Sat)23:34:06', 'name': 'Anonymous', 'com': '<a href=""#p18682581"" class=""quotelink"">&gt;&gt;18682581</a><br>These is about hot dogs not hunter biden bro...', 'time': 1670733246, 'resto': 18682528}, {'no': 18682600, 'now': '12/10/22(Sat)23:37:33', 'name': 'Anonymous', 'com': 'I love the holidays. I love children. Thanksgiving is the most popular day for action in the states. I use to have a niece who dog mount. Haha days of 640x480 digicams beastie dog. Fucking knot never held her in place. <br><br>Those were the days of KY', 'time': 1670733453, 'resto': 18682528}, {'no': 18682682, 'now': '12/11/22(Sun)00:01:30', 'name': 'Anonymous', 'com': '<a href=""#p18682600"" class=""quotelink"">&gt;&gt;18682600</a><br>bro is hot dog code word for something to you bud?', 'time': 1670734890, 'resto': 18682528}, {'no': 18682902, 'now': '12/11/22(Sun)01:31:04', 'name': 'Anonymous', 'com': 'what the fuck is this thread', 'filename': '156c9gw4ed791', 'ext': '.jpg', 'w': 640, 'h': 640, 'tn_w': 125, 'tn_h': 125, 'tim': 1670740264192249, 'time': 1670740264, 'md5': 'Kyw5QTbHF05yt8KLa8t6yQ==', 'fsize': 77413, 'resto': 18682528}, {'no': 18682912, 'now': '12/11/22(Sun)01:35:48', 'name': 'Anonymous', 'com': '<a href=""#p18682902"" class=""quotelink"">&gt;&gt;18682902</a><br>bro get god out of my hot dogs NOW', 'time': 1670740548, 'resto': 18682528}]",1670740548,,
122,18681259,12/10/22(Sat)17:25:52,Anonymous,"Can have cheap protein sources aside from ground beef and easy to make, tasty recipes. I have started eating out a lot recently and it isn&#039;t really sustainable but I&#039;m just tired of making poor food at home when there is better food out",0hl2hcff07891,.jpg,640,545,250,212,1670711152015902,1670711152,n8923ncQwfoRfTfoK/wX6Q==,123117,0,0,0,eating-for-fitness,9,0,4.0,0.0,"[{'no': 18681551, 'now': '12/10/22(Sat)18:48:30', 'name': 'Anonymous', 'com': 'I usually do <br><span class=""quote"">&gt;Chicken breast or chuck steak + appropriate stock</span><br><span class=""quote"">&gt;potatoes</span><br><span class=""quote"">&gt;carrots</span><br><span class=""quote"">&gt;cabbage</span><br><span class=""quote"">&gt;celery</span><br><span class=""quote"">&gt;onions</span><br>Throw it all in a pressure cooker with whatever spice profile you want and call it a day. You can cook frozen chicken breasts in like 10-12minutes in a pressure cooker so its hard to beat for convenience', 'time': 1670716110, 'resto': 18681259}, {'no': 18682464, 'now': '12/10/22(Sat)23:04:59', 'name': 'Anonymous', 'com': '<a href=""#p18681421"" class=""quotelink"">&gt;&gt;18681421</a><br>nutrition fag here. From all my years of research...<br>keto/paleo. No artificial sweeteners. Some veggies are unhealthy/ veg is mostly not needed. Fiber is a meme. No aluminum/nonstick/plastic(if you can help it).<br>mild exercise(how many athletes live 100?<br>ZERO SEED OILS! Now if I cheat and eat fried food i get the water shits. It is not a meme. Seed oils are poison. Grass fed Tallow is the way.', 'time': 1670731499, 'resto': 18681259}, {'no': 18682653, 'now': '12/10/22(Sat)23:52:52', 'name': 'Anonymous', 'com': '<a href=""#p18681551"" class=""quotelink"">&gt;&gt;18681551</a><br><a href=""#p18681416"" class=""quotelink"">&gt;&gt;18681416</a><br>Thank you guys', 'time': 1670734372, 'resto': 18681259}, {'no': 18682728, 'now': '12/11/22(Sun)00:20:44', 'name': 'Anonymous', 'com': '<a href=""#p18681259"" class=""quotelink"">&gt;&gt;18681259</a><br>I ate nothing but eggs, bread i baked and peanuts the past few days<br>around $2 worth of food per day', 'time': 1670736044, 'resto': 18681259}, {'no': 18682904, 'now': '12/11/22(Sun)01:31:34', 'name': 'Anonymous', 'com': '<a href=""#p18681259"" class=""quotelink"">&gt;&gt;18681259</a><br>i always make a spicy tuna salad with cheap canned tuna and put it over rice with some soy sauce. like a nice little sushi bowl', 'time': 1670740294, 'resto': 18681259}]",1670740294,Eating for /fit/ness,
123,18682876,12/11/22(Sun)01:22:33,Anonymous,"Let&#039;s have a heart attack, the OCKY WAY",yessir,.jpg,474,390,250,205,1670739753660755,1670739753,Dh9GEPowShUTrdxW3zt+XQ==,25417,0,0,0,lets-have-a-heart-attack-the-ocky-way,1,0,,,"[{'no': 18682894, 'now': '12/11/22(Sun)01:28:20', 'name': 'Anonymous', 'com': 'Every single time when I mug you, old man.', 'time': 1670740100, 'resto': 18682876}]",1670740100,,
124,18678067,12/09/22(Fri)21:15:52,Anonymous,"Post whatever the hell you&#039;re eating, about to eat, or just ate.",IMG_1865,.jpg,2048,1536,250,187,1670638552270124,1670638552,RbcrrAWO/VR0tRglMf2JLQ==,968673,0,0,0,post-whatever-the-hell-youre-eating-about-to-eat,62,23,57.0,22.0,"[{'no': 18682156, 'now': '12/10/22(Sat)21:27:19', 'name': 'Anonymous', 'com': '<a href=""#p18682126"" class=""quotelink"">&gt;&gt;18682126</a><br>you need to be eating better than that anon. have some soup or something', 'time': 1670725639, 'resto': 18678067}, {'no': 18682157, 'now': '12/10/22(Sat)21:28:04', 'name': 'Anonymous', 'com': '<a href=""#p18682156"" class=""quotelink"">&gt;&gt;18682156</a><br>thanx for the tip but i can&#039;t hold food down.', 'time': 1670725684, 'resto': 18678067}, {'no': 18682171, 'now': '12/10/22(Sat)21:30:20', 'name': 'Anonymous', 'com': '<a href=""#p18682157"" class=""quotelink"">&gt;&gt;18682157</a><br>oh, I see. well in that case postpone the soup for the time bean', 'time': 1670725820, 'resto': 18678067}, {'no': 18682173, 'now': '12/10/22(Sat)21:31:11', 'name': 'Anonymous', 'com': '<a href=""#p18682171"" class=""quotelink"">&gt;&gt;18682171</a><br>i&#039;m going to smoke some weed soon and see if that does anything to my appetite', 'time': 1670725871, 'resto': 18678067}, {'no': 18682889, 'now': '12/11/22(Sun)01:26:26', 'name': 'Anonymous', 'com': '<a href=""#p18681718"" class=""quotelink"">&gt;&gt;18681718</a><br><a href=""#p18681785"" class=""quotelink"">&gt;&gt;18681785</a><br>Make a Pb&amp;J on a toasted frozen waffle<br>Fuckin get wild, make it your own<br>Chocolate Chip Waffle, Blackberry Jam, Almond Butter for me', 'filename': 'pb&amp;j', 'ext': '.jpg', 'w': 500, 'h': 353, 'tn_w': 125, 'tn_h': 88, 'tim': 1670739986219133, 'time': 1670739986, 'md5': 'VSFeyugVUBKl/NnVhvkq9A==', 'fsize': 29142, 'resto': 18678067}]",1670739986,,
125,18682849,12/11/22(Sun)01:12:21,Anonymous,Some anon posted this today and I said I’d do it for dinner cus I had zuchinni from food pantry.<br><br>https://www.justataste.com/quick-an<wbr>d-crispy-vegetable-fritters-recipe/<wbr>,587B7A09-EB6A-4C8D-99F8-85DA01C3B98D,.jpg,3264,2448,250,187,1670739141872184,1670739141,LCIfVIh/DZ3hu+yMkiIrDA==,2512098,0,0,0,zuchinni-fritters,3,2,,,"[{'no': 18682855, 'now': '12/11/22(Sun)01:13:04', 'name': 'Anonymous', 'filename': '178233D9-2C4F-40FA-96CC-507E373AEC9E', 'ext': '.jpg', 'w': 3264, 'h': 2448, 'tn_w': 125, 'tn_h': 93, 'tim': 1670739184907230, 'time': 1670739184, 'md5': 'YxTMnuFaUm58ZDVtXXdqHw==', 'fsize': 1737708, 'resto': 18682849}, {'no': 18682861, 'now': '12/11/22(Sun)01:14:31', 'name': 'Anonymous', 'com': '<a href=""#p18682849"" class=""quotelink"">&gt;&gt;18682849</a><br>I just had some.', 'time': 1670739271, 'resto': 18682849}, {'no': 18682864, 'now': '12/11/22(Sun)01:15:46', 'name': 'Anonymous', 'com': 'breddy gud, though I over salted. Mexican sour cream I used as condiment was good but not necessary. Fried egg went good with them too gonna do that for breakfast again tomorrow. Gonna make some mixed with tuna right now too.', 'filename': '512BE1B6-8766-4458-99CC-F7D4ED055C47', 'ext': '.jpg', 'w': 3264, 'h': 2448, 'tn_w': 125, 'tn_h': 93, 'tim': 1670739346676088, 'time': 1670739346, 'md5': 'H+HCMKlYD3MWoGgc84+a5g==', 'fsize': 1758654, 'resto': 18682849}]",1670739346,Zuchinni fritters,
