,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,bumplimit,imagelimit,trip
124,7948243,,,11/26/22(Sat)21:05:21,Blasphemous wallpapers,Looking for papes from blasphemous,,251c87c068f79689a49848379192addb,.jpg,736,1200,153,250,1669514721884033,1669514721,DTAsAb++VjILJaH1mMhBlw==,177196,0,looking-for-papes-from-blasphemous,10,10,5.0,5.0,"[{'no': 7949938, 'now': '12/04/22(Sun)06:06:57', 'name': 'Anonymous', 'filename': 'Perpetva of the Anointed Legion', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670152017571076, 'time': 1670152017, 'md5': 'Zd25ljx8PfL0Gvpnj6iUYA==', 'fsize': 306372, 'resto': 7948243}, {'no': 7949939, 'now': '12/04/22(Sun)06:07:29', 'name': 'Anonymous', 'filename': 'Rebuked by a Mural', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670152049563100, 'time': 1670152049, 'md5': '0k2/pxQxpq7vmqZgXdwexA==', 'fsize': 310458, 'resto': 7948243}, {'no': 7949940, 'now': '12/04/22(Sun)06:08:22', 'name': 'Anonymous', 'filename': 'Silent Sorrow', 'ext': '.jpg', 'w': 1920, 'h': 1041, 'tn_w': 125, 'tn_h': 67, 'tim': 1670152102751832, 'time': 1670152102, 'md5': '4FWeXykeYF9FwcLYKv9cKw==', 'fsize': 874983, 'resto': 7948243}, {'no': 7949942, 'now': '12/04/22(Sun)06:09:01', 'name': 'Anonymous', 'filename': 'The Penitent One in Cvstodia', 'ext': '.jpg', 'w': 3128, 'h': 1433, 'tn_w': 125, 'tn_h': 57, 'tim': 1670152141370896, 'time': 1670152141, 'md5': 'J56DY1rLBoyUX65Sub5OMA==', 'fsize': 1092702, 'resto': 7948243}, {'no': 7949944, 'now': '12/04/22(Sun)06:09:34', 'name': 'Anonymous', 'filename': 'Tres Angustias', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670152174530818, 'time': 1670152174, 'md5': 'xJkyAa8RohaOifh9PQdRFw==', 'fsize': 133943, 'resto': 7948243}]",1670152174,0.0,0.0,
125,7916367,,,07/23/22(Sat)19:41:52,Anonymous,Classic fantasy,"I am a big fan of classical fantasy art, but can not find any high res pictures that I can use for a wallpaper. Posting art I have saved",photo_2022-07-22 13.54.10,.jpg,500,748,167,250,1658619712375822,1658619712,hravHaeiOPDSWzthrYKGbA==,55608,0,classic-fantasy,200,163,195.0,160.0,"[{'no': 7946350, 'now': '11/17/22(Thu)16:30:01', 'name': 'Anonymous', 'filename': 'k00zh7o2m2i81', 'ext': '.jpg', 'w': 2023, 'h': 3012, 'tn_w': 83, 'tn_h': 125, 'tim': 1668720601303846, 'time': 1668720601, 'md5': 'mHDqNOhQTG/UBuav6Dtang==', 'fsize': 1408473, 'resto': 7916367}, {'no': 7946351, 'now': '11/17/22(Thu)16:32:19', 'name': 'Anonymous', 'com': 'Looking for a very high quality version of this. Someone posted it once in a Barsoom thread on here.', 'filename': 'DgZHfKQX4AEdWnj', 'ext': '.jpg', 'w': 1280, 'h': 1063, 'tn_w': 125, 'tn_h': 103, 'tim': 1668720739101004, 'time': 1668720739, 'md5': 'KpgaMzygZQvHjem27oOf7Q==', 'fsize': 216577, 'resto': 7916367}, {'no': 7948718, 'now': '11/28/22(Mon)12:50:34', 'name': 'Anonymous', 'com': 'any from pathfinder 2 or dnd5e?', 'time': 1669657834, 'resto': 7916367}, {'no': 7948770, 'now': '11/28/22(Mon)17:47:47', 'name': 'Anonymous', 'com': '<a href=""#p7916782"" class=""quotelink"">&gt;&gt;7916782</a><br>The Astronomer<br>Myles Pinkney', 'time': 1669675667, 'resto': 7916367}, {'no': 7949943, 'now': '12/04/22(Sun)06:09:09', 'name': 'Anonymous', 'com': 'Bless all of you, who post in low file size.', 'filename': '1660542604117427', 'ext': '.jpg', 'w': 1079, 'h': 1080, 'tn_w': 124, 'tn_h': 125, 'tim': 1670152149077031, 'time': 1670152149, 'md5': 'ZrFBo223xmessGU7ADgNkg==', 'fsize': 416918, 'resto': 7916367}]",1670152149,0.0,0.0,
126,7948335,,,11/27/22(Sun)10:09:34,Anonymous,Post beautiful art.,,1652503935492,.jpg,5507,3304,249,149,1669561774876110,1669561774,fhjan28H8MBorGW/Z2sEug==,2951724,0,post-beautiful-art,42,39,37.0,35.0,"[{'no': 7949794, 'now': '12/03/22(Sat)17:06:26', 'name': 'Anonymous', 'com': '<a href=""#p7948335"" class=""quotelink"">&gt;&gt;7948335</a><br>muhju on twitter and various internets', 'filename': 'muhju2', 'ext': '.jpg', 'w': 3120, 'h': 4096, 'tn_w': 95, 'tn_h': 125, 'tim': 1670105186797312, 'time': 1670105186, 'md5': 'JCFqSZHORJSwJ0QnxAkoAA==', 'fsize': 2683979, 'resto': 7948335}, {'no': 7949795, 'now': '12/03/22(Sat)17:08:05', 'name': 'Anonymous', 'com': '<a href=""#p7949794"" class=""quotelink"">&gt;&gt;7949794</a><br>more', 'filename': 'muhju1', 'ext': '.jpg', 'w': 3072, 'h': 4096, 'tn_w': 93, 'tn_h': 125, 'tim': 1670105285310556, 'time': 1670105285, 'md5': '7ew1/X+cLIdb4YiEuJGU+Q==', 'fsize': 2058522, 'resto': 7948335}, {'no': 7949796, 'now': '12/03/22(Sat)17:09:04', 'name': 'Anonymous', 'com': '<a href=""#p7949794"" class=""quotelink"">&gt;&gt;7949794</a><br>so good', 'filename': 'muhju3', 'ext': '.jpg', 'w': 2222, 'h': 2560, 'tn_w': 108, 'tn_h': 125, 'tim': 1670105344804482, 'time': 1670105344, 'md5': '/By3jvPXcqAGOtkfPZ1Jbg==', 'fsize': 1427367, 'resto': 7948335}, {'no': 7949797, 'now': '12/03/22(Sat)17:11:29', 'name': 'Anonymous', 'com': '<a href=""#p7949794"" class=""quotelink"">&gt;&gt;7949794</a><br>last one', 'filename': 'muhju4', 'ext': '.jpg', 'w': 2186, 'h': 2560, 'tn_w': 106, 'tn_h': 125, 'tim': 1670105489901311, 'time': 1670105489, 'md5': 'kSRSjnNRo4uLSb3xawLLMA==', 'fsize': 1411079, 'resto': 7948335}, {'no': 7949925, 'now': '12/04/22(Sun)03:39:47', 'name': 'Anonymous', 'com': '<a href=""#p7949164"" class=""quotelink"">&gt;&gt;7949164</a><br><a href=""#p7949165"" class=""quotelink"">&gt;&gt;7949165</a><br>fucking eyesores', 'time': 1670143187, 'resto': 7948335}]",1670143187,0.0,0.0,
127,7949763,,,12/03/22(Sat)14:46:00,Anonymous,Border Pic Papes,wallpapers with a bordered image surrounded by a static background,1668142336109,.png,3840,2160,250,140,1670096760536911,1670096760,aPfXzPjADGsa0NB/RSNNng==,2081539,0,border-pic-papes,12,12,7.0,7.0,"[{'no': 7949772, 'now': '12/03/22(Sat)14:52:57', 'name': 'Anonymous', 'com': '<a href=""#p7949771"" class=""quotelink"">&gt;&gt;7949771</a>', 'filename': 'why does it feel so empty', 'ext': '.png', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670097177285423, 'time': 1670097177, 'md5': 'SY21FhDp5YH5HzIWfzvOxw==', 'fsize': 372899, 'resto': 7949763}, {'no': 7949773, 'now': '12/03/22(Sat)14:53:38', 'name': 'Anonymous', 'com': '<a href=""#p7949772"" class=""quotelink"">&gt;&gt;7949772</a>', 'filename': 'face', 'ext': '.png', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1670097218928633, 'time': 1670097218, 'md5': 'pykCaFX5/c2UX0BuFYLGNg==', 'fsize': 446391, 'resto': 7949763}, {'no': 7949775, 'now': '12/03/22(Sat)14:54:12', 'name': 'Anonymous', 'com': '<a href=""#p7949773"" class=""quotelink"">&gt;&gt;7949773</a>', 'filename': 'doom2b', 'ext': '.png', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1670097252132360, 'time': 1670097252, 'md5': '39Bv+sV19Dr8UYvn6gZ8uQ==', 'fsize': 2352891, 'resto': 7949763}, {'no': 7949776, 'now': '12/03/22(Sat)14:54:56', 'name': 'Anonymous', 'com': '<a href=""#p7949775"" class=""quotelink"">&gt;&gt;7949775</a>', 'filename': 'remember reach', 'ext': '.png', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670097296746928, 'time': 1670097296, 'md5': '8evChcsmXdYC2DtQy69F3Q==', 'fsize': 525815, 'resto': 7949763}, {'no': 7949779, 'now': '12/03/22(Sat)14:56:18', 'name': 'Anonymous', 'com': '<a href=""#p7949776"" class=""quotelink"">&gt;&gt;7949776</a>', 'filename': 'dog', 'ext': '.png', 'w': 1600, 'h': 900, 'tn_w': 125, 'tn_h': 70, 'tim': 1670097378127692, 'time': 1670097378, 'md5': 'KJEmJc4VV99Uys9hayjKsg==', 'fsize': 7569, 'resto': 7949763}]",1670097378,0.0,0.0,
128,7944359,,,11/08/22(Tue)17:30:03,Anonymous,Wallpapers With Variants,I&#039;m looking for wallpapers that have variants with a different time of day/season/weather etc. I&#039;ll start by dumping my collection of Living Worlds by Mark Ferrari but non-pixel-art is good too.,Jungle Waterfall - Morning,.png,3840,2160,250,140,1667946603764044,1667946603,5n25k6fVYbNKaRJgy90uXQ==,634424,0,wallpapers-with-variants,36,30,31.0,26.0,"[{'no': 7947273, 'now': '11/22/22(Tue)11:16:35', 'name': 'Anonymous', 'filename': '1487402419687', 'ext': '.jpg', 'w': 2800, 'h': 1600, 'tn_w': 125, 'tn_h': 71, 'tim': 1669133795125624, 'time': 1669133795, 'md5': 'WWUTRsNEXkZ38D1sr/Synw==', 'fsize': 3013322, 'resto': 7944359}, {'no': 7947595, 'now': '11/23/22(Wed)19:59:27', 'name': 'Anonymous', 'com': '<a href=""#p7947269"" class=""quotelink"">&gt;&gt;7947269</a><br><a href=""#p7947270"" class=""quotelink"">&gt;&gt;7947270</a><br><a href=""#p7947271"" class=""quotelink"">&gt;&gt;7947271</a><br><a href=""#p7947272"" class=""quotelink"">&gt;&gt;7947272</a><br><a href=""#p7947273"" class=""quotelink"">&gt;&gt;7947273</a><br>Holy shit I&#039;ve had <a href=""#p7947272"" class=""quotelink"">&gt;&gt;7947272</a> as my wallpaper for years and I&#039;ve never known there were variations of it. Thanks /wp/ anon', 'time': 1669251567, 'resto': 7944359}, {'no': 7949746, 'now': '12/03/22(Sat)12:29:42', 'name': 'Anonymous', 'filename': 'Afternoon in the Mountains', 'ext': '.png', 'w': 3548, 'h': 1996, 'tn_w': 124, 'tn_h': 70, 'tim': 1670088582375831, 'time': 1670088582, 'md5': 'cVAM6wzYgnU7NBjWzevpzA==', 'fsize': 5506808, 'resto': 7944359}, {'no': 7949748, 'now': '12/03/22(Sat)12:32:44', 'name': 'Anonymous', 'filename': 'Sunset in the Mountains', 'ext': '.png', 'w': 3544, 'h': 1994, 'tn_w': 125, 'tn_h': 70, 'tim': 1670088764799833, 'time': 1670088764, 'md5': 'HTUN+QCA346SawhmypXDJA==', 'fsize': 5274773, 'resto': 7944359}, {'no': 7949749, 'now': '12/03/22(Sat)12:33:19', 'name': 'Anonymous', 'filename': 'Night in the Mountains', 'ext': '.png', 'w': 3990, 'h': 2244, 'tn_w': 125, 'tn_h': 70, 'tim': 1670088799285785, 'time': 1670088799, 'md5': 'CEnVXlqCyJ4MyJI6vtk9BA==', 'fsize': 5313475, 'resto': 7944359}]",1670088799,0.0,0.0,
129,7945319,,,11/12/22(Sat)15:43:47,Anonymous,H.R Giger,,h-1665577540508-7559,.jpg,2731,1536,249,140,1668285827201523,1668285827,/u2r5usXFQTJGbsdxt/UkA==,1486638,0,hr-giger,9,9,4.0,4.0,"[{'no': 7947381, 'now': '11/22/22(Tue)22:56:32', 'name': 'Anonymous', 'com': 'I need some quality High res images.', 'filename': 'Giger - The Spell II', 'ext': '.jpg', 'w': 4134, 'h': 2356, 'tn_w': 125, 'tn_h': 71, 'tim': 1669175792627304, 'time': 1669175792, 'md5': 'M32D9FrwJZENS+GragdibA==', 'fsize': 4596946, 'resto': 7945319}, {'no': 7948638, 'now': '11/28/22(Mon)03:22:32', 'name': 'Anonymous', 'com': 'I too would like more Giger papes in a higher resolution.', 'filename': 'a0f4a7f86a0fcaa07055eb147aa8f031', 'ext': '.jpg', 'w': 2880, 'h': 1800, 'tn_w': 125, 'tn_h': 78, 'tim': 1669623752219295, 'time': 1669623752, 'md5': 'rQIk6gJ+XQ/6C/D5K/o7xg==', 'fsize': 643481, 'resto': 7945319}, {'no': 7949706, 'now': '12/03/22(Sat)03:50:38', 'name': 'Anonymous', 'filename': 'h-1665570768946-3247', 'ext': '.jpg', 'w': 3996, 'h': 2746, 'tn_w': 125, 'tn_h': 85, 'tim': 1670057438779549, 'time': 1670057438, 'md5': '5kCnNV5N8Efq6ES3gsZwhw==', 'fsize': 5345780, 'resto': 7945319}, {'no': 7949707, 'now': '12/03/22(Sat)03:51:26', 'name': 'Anonymous', 'filename': 'index', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670057486868601, 'time': 1670057486, 'md5': 'LIk62X1p4LdTgSJEklTeRA==', 'fsize': 243466, 'resto': 7945319}, {'no': 7949731, 'now': '12/03/22(Sat)10:06:45', 'name': 'Anonymous', 'com': '<a href=""#p7945319"" class=""quotelink"">&gt;&gt;7945319</a><br>ELP and H.R. Giger&#039;s art is quite an interesting match', 'filename': '929d5dc6307b0ebf68c4613aef93b6f0', 'ext': '.jpg', 'w': 1540, 'h': 1532, 'tn_w': 125, 'tn_h': 124, 'tim': 1670080005794916, 'time': 1670080005, 'md5': 'l3Z8dMo3cv3H8hsUPiL1Pw==', 'fsize': 445213, 'resto': 7945319}]",1670080005,0.0,0.0,
130,7945868,,,11/14/22(Mon)21:01:31,Anonymous,New Monitor who dis?,"Recently got a new monitor as a wedding gift and now I need some high quality 2560x1440 wallpapers or similar aspect ratio. I finally upgraded from a ten year old monitor.. <br><br>I&#039;m mostly into sci-fi, fantasy, metal, and lewd wallpapers. <br><br><br>Thanks for your help!",1649546505987,.jpg,2560,1440,250,140,1668477691148748,1668477691,RER5J94nv6fhqO/leph12Q==,502010,0,new-monitor-who-dis,18,18,13.0,13.0,"[{'no': 7947214, 'now': '11/22/22(Tue)00:04:54', 'name': 'Anonymous', 'filename': 'sX4Ykur', 'ext': '.jpg', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1669093494488709, 'time': 1669093494, 'md5': 'PWWOMZztVrIzxw3SRmdT/g==', 'fsize': 737432, 'resto': 7945868}, {'no': 7947311, 'now': '11/22/22(Tue)16:14:09', 'name': 'Anonymous', 'filename': 'deep_valley', 'ext': '.png', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1669151649510832, 'time': 1669151649, 'md5': 'GHzgxHCO206BcTQYDwq3Bw==', 'fsize': 3156735, 'resto': 7945868}, {'no': 7947318, 'now': '11/22/22(Tue)16:36:43', 'name': 'Anonymous', 'filename': 'dune', 'ext': '.jpg', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1669153003295918, 'time': 1669153003, 'md5': '4HgEY++Ax2zIYbsSabhywg==', 'fsize': 1146686, 'resto': 7945868}, {'no': 7949688, 'now': '12/03/22(Sat)01:07:01', 'name': 'Anonymous', 'filename': 'Wallpaper50', 'ext': '.jpg', 'w': 3840, 'h': 2160, 'tn_w': 125, 'tn_h': 70, 'tim': 1670047621988479, 'time': 1670047621, 'md5': '6YfZY4TD01Yr5XbmeamHTA==', 'fsize': 782842, 'resto': 7945868}, {'no': 7949689, 'now': '12/03/22(Sat)01:08:07', 'name': 'Anonymous', 'filename': 'Wallpaper33', 'ext': '.jpg', 'w': 3840, 'h': 2160, 'tn_w': 125, 'tn_h': 70, 'tim': 1670047687847639, 'time': 1670047687, 'md5': 'DT/89o9STweRDdwrpMO93A==', 'fsize': 1983915, 'resto': 7945868}]",1670047687,0.0,0.0,
131,7946251,,,11/17/22(Thu)02:42:52,Anonymous,,Plain Color Wallpapers<br>I&#039;ll go first,white,.png,1920,1080,250,140,1668670972420613,1668670972,vJD+BAqC6obIEu1QKeMmlw==,8614,0,plain-color-wallpapers,59,48,54.0,47.0,"[{'no': 7949400, 'now': '12/01/22(Thu)14:24:20', 'name': 'Anonymous', 'filename': 'P5463C', 'ext': '.png', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1669922660864187, 'time': 1669922660, 'md5': 'R77L4fOiSCGPSF8Ntqu1cA==', 'fsize': 2111, 'resto': 7946251}, {'no': 7949410, 'now': '12/01/22(Thu)15:03:15', 'name': 'Anonymous', 'com': 'Does Windows not just let you set an arbitrary solid color as the background? Linux Mint&#039;s background menu has a color picker for the solid color option. I&#039;m not booting up Windows just to check, but it&#039;s pretty cringe if you actually need a 1920x1080 image for this.', 'time': 1669924995, 'resto': 7946251}, {'no': 7949493, 'now': '12/01/22(Thu)23:27:13', 'name': 'Anonymous', 'com': '<a href=""#p7949410"" class=""quotelink"">&gt;&gt;7949410</a><br>It has custom solid color wallpapers, OP is just being a goofball.', 'time': 1669955233, 'resto': 7946251}, {'no': 7949659, 'now': '12/02/22(Fri)20:53:12', 'name': 'Anonymous', 'com': 'are you making up these names like &quot;metropolitan magenta&quot; or is it a legitimate colour?', 'time': 1670032392, 'resto': 7946251}, {'no': 7949691, 'now': '12/03/22(Sat)01:23:40', 'name': 'Anonymous', 'com': '<a href=""#p7949659"" class=""quotelink"">&gt;&gt;7949659</a><br><span class=""quote"">&gt;names legit or not?</span><br><br>A little from column A, a little from column B.<br><br>The colour itself is legit, it&#039;s the colour of the Metropolitan Line on the official online London Tube Map; maybe the colour has an official working name, but life&#039;s too short to try and find out what that might be, so I made up a name to suit.<br><br>Same goes for the other 15 colours in that series.', 'time': 1670048620, 'resto': 7946251}]",1670048620,0.0,0.0,
132,7931726,,,09/15/22(Thu)17:54:15,Anonymous,Cyberpunk Genre,I&#039;ll start with a bunch taken from Edgerunners and maybe some screenshots taken in C77,David_Lucy_Helmet_1,.png,2560,1440,250,140,1663278855694022,1663278855,LhU8FBLz+g4vdKrRFS6Q4Q==,2446494,0,cyberpunk-genre,255,223,250.0,220.0,"[{'no': 7949431, 'now': '12/01/22(Thu)16:42:10', 'name': 'Anonymous', 'filename': '9dxx38', 'ext': '.jpg', 'w': 7680, 'h': 4320, 'tn_w': 125, 'tn_h': 70, 'tim': 1669930930222119, 'time': 1669930930, 'md5': 'Fw/wqJwu2L4C8IWWxKt3xQ==', 'fsize': 2018343, 'resto': 7931726}, {'no': 7949452, 'now': '12/01/22(Thu)18:09:42', 'name': 'Anonymous', 'filename': 'photomode_30052022_180800', 'ext': '.jpg', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1669936182814595, 'time': 1669936182, 'md5': 'ZL4QGatzVAzyeO+mZ4iMrQ==', 'fsize': 1449584, 'resto': 7931726}, {'no': 7949454, 'now': '12/01/22(Thu)18:17:35', 'name': 'Anonymous', 'com': '<a href=""#p7949452"" class=""quotelink"">&gt;&gt;7949452</a>', 'filename': 'photomode_28052022_022027', 'ext': '.png', 'w': 1080, 'h': 1980, 'tn_w': 68, 'tn_h': 125, 'tim': 1669936655175679, 'time': 1669936655, 'md5': 'VqQOb0Zilszf4ynLdDS24A==', 'fsize': 1920357, 'resto': 7931726}, {'no': 7949618, 'now': '12/02/22(Fri)17:15:36', 'name': 'Anonymous', 'com': '<a href=""#p7931841"" class=""quotelink"">&gt;&gt;7931841</a><br>the &quot;Orwell&quot; in google colors is a bit on the nose<br>actually most of these dofresh pics are kinda preachy', 'time': 1670019336, 'resto': 7931726}, {'no': 7949634, 'now': '12/02/22(Fri)18:42:01', 'name': 'Anonymous', 'com': '<a href=""#p7949618"" class=""quotelink"">&gt;&gt;7949618</a><br>Guess what word I would use to describe cyberpunk as a genre in general.', 'time': 1670024521, 'resto': 7931726}]",1670024521,0.0,0.0,
133,7940169,,,10/22/22(Sat)01:02:49,Anonymous,Cartography Thread,"Fictional or Non-Fictional<br>Doesn&#039;t matter, post some maps.",1244010532801,.jpg,1680,1050,250,156,1666414969590629,1666414969,eettC+fAUNIVwpnnywlzzA==,132550,0,cartography-thread,55,39,50.0,38.0,"[{'no': 7948620, 'now': '11/28/22(Mon)01:06:11', 'name': 'Anonymous', 'com': '<a href=""#p7948613"" class=""quotelink"">&gt;&gt;7948613</a><br>pretty sure those are supposed to be the locations of missile silos and norad', 'time': 1669615571, 'resto': 7940169}, {'no': 7948771, 'now': '11/28/22(Mon)18:00:17', 'name': 'Anonymous', 'com': '<a href=""#p7948613"" class=""quotelink"">&gt;&gt;7948613</a><br><a href=""#p7948620"" class=""quotelink"">&gt;&gt;7948620</a><br>The three locations are the primary USAF missile wing &#039;districts&#039;, these being:<br><br>top left - 341st Missile Wing, Malmstrom AFB, Montana<br><br>top right - 91st Missile Wing, Minot AFB, North Dakota<br><br>bottom - 90th Missile Wing, F. E. Warren AFB, Wyoming<br><br>In the 2000 warhead first strike scenario shown on the map, these 3 bases in particular would be targetted with dozens of nuclear missiles in order to try and prevent/reduce the likelihood of a significant retaliatory counter launch by the U.S. The other black spots on the map are other high priority strategic and key civilian infrastructure/population centre targets in the same first strike scenario.<br><br>The 500 warhead scenario also shown on the map is more of a retaliatory counterstrike scenario that would be a possible response to the U.S. launching a first strike against Russian targets, in this case the 3 missile bases likely would have already fired all of their missiles against Russia and so they&#039;d be a lower priority target than American population centres and key civilian infrastructure, especially if the Russians are retaliating with a reduced nuclear arsenal due to the initial U.S. attack..', 'time': 1669676417, 'resto': 7940169}, {'no': 7949094, 'now': '11/30/22(Wed)10:41:32', 'name': 'Anonymous', 'filename': 'Köppen-Geiger_Climate_Classification_Map', 'ext': '.png', 'w': 2560, 'h': 1270, 'tn_w': 125, 'tn_h': 62, 'tim': 1669822892717859, 'time': 1669822892, 'md5': 'cCH36o4iFIkRaIMLdOQQaQ==', 'fsize': 1367334, 'resto': 7940169}, {'no': 7949537, 'now': '12/02/22(Fri)05:37:08', 'name': 'Anonymous', 'com': '<a href=""#p7943806"" class=""quotelink"">&gt;&gt;7943806</a><br>do you write about it anywhere we might read about it', 'time': 1669977428, 'resto': 7940169}, {'no': 7949574, 'now': '12/02/22(Fri)13:55:08', 'name': 'Anonymous', 'com': '<a href=""#p7949537"" class=""quotelink"">&gt;&gt;7949537</a><br>no', 'time': 1670007308, 'resto': 7940169}]",1670007308,0.0,0.0,
134,7948088,,,11/26/22(Sat)01:55:23,Anonymous,birds,post birds,IMG_2175-scaled,.jpg,2560,1920,250,187,1669445723359262,1669445723,ezUgKh+qBDgQpHVuiHemng==,427636,0,birds,56,55,51.0,50.0,"[{'no': 7949449, 'now': '12/01/22(Thu)18:03:02', 'name': 'Anonymous', 'filename': 'Frigate-Bird', 'ext': '.jpg', 'w': 1920, 'h': 1260, 'tn_w': 125, 'tn_h': 82, 'tim': 1669935782216859, 'time': 1669935782, 'md5': 'XRN4VVcPsUjrjR4HflBUTQ==', 'fsize': 442696, 'resto': 7948088}, {'no': 7949450, 'now': '12/01/22(Thu)18:04:15', 'name': 'Anonymous', 'filename': 'FrigateBird-1', 'ext': '.jpg', 'w': 1600, 'h': 1071, 'tn_w': 125, 'tn_h': 83, 'tim': 1669935855583266, 'time': 1669935855, 'md5': 'o2POaoAOvzZiYLqeyCej0A==', 'fsize': 147539, 'resto': 7948088}, {'no': 7949453, 'now': '12/01/22(Thu)18:15:11', 'name': 'Anonymous', 'filename': 'a67e76b1fa7961188aef6ea3968a226b', 'ext': '.jpg', 'w': 1400, 'h': 1050, 'tn_w': 125, 'tn_h': 93, 'tim': 1669936511977197, 'time': 1669936511, 'md5': 'ZsUUivrMoLCsVvBcXykunA==', 'fsize': 199912, 'resto': 7948088}, {'no': 7949553, 'now': '12/02/22(Fri)09:49:07', 'name': 'Anonymous', 'filename': 'Rnbvn', 'ext': '.jpg', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1669992547652275, 'time': 1669992547, 'md5': 'lLJhihLiZ6zzWNBuHeE5AA==', 'fsize': 623833, 'resto': 7948088}, {'no': 7949554, 'now': '12/02/22(Fri)09:50:04', 'name': 'Anonymous', 'filename': 'GettyImages-1176547444-scaled', 'ext': '.jpg', 'w': 2560, 'h': 1706, 'tn_w': 125, 'tn_h': 83, 'tim': 1669992604532105, 'time': 1669992604, 'md5': 'fOBzlEZT9nO7M1eGmFnDZw==', 'fsize': 1160188, 'resto': 7948088}]",1669992604,0.0,0.0,
135,7866024,,,01/26/22(Wed)20:25:15,Anonymous,Retro-Space,Old-school drawings (same style as pic rel) of sci-fi and space.,1596339436839,.jpg,3000,2014,250,167,1643246715774,1643246715,CcwOyJLBEDhBzMVFyTqGIA==,1390627,0,retrospace,214,122,209.0,121.0,"[{'no': 7948252, 'now': '11/26/22(Sat)23:31:48', 'name': 'Anonymous', 'com': '<a href=""#p7870179"" class=""quotelink"">&gt;&gt;7870179</a><br>That&#039;s for the tv operator.', 'time': 1669523508, 'resto': 7866024}, {'no': 7948623, 'now': '11/28/22(Mon)02:12:47', 'name': 'Anonymous', 'com': '<a href=""#p7928602"" class=""quotelink"">&gt;&gt;7928602</a><br>If that were true, that means we&#039;re on a downward spiral as a civilization. I can&#039;t accept that as being true, so it must be the boomers who are mistaken.', 'time': 1669619567, 'resto': 7866024}, {'no': 7949176, 'now': '11/30/22(Wed)15:08:24', 'name': 'Anonymous', 'filename': '0872', 'ext': '.jpg', 'w': 2880, 'h': 1920, 'tn_w': 125, 'tn_h': 83, 'tim': 1669838904248229, 'time': 1669838904, 'md5': 'gD/O0Ibg2SwSMPLeMk0Qbg==', 'fsize': 542994, 'resto': 7866024}, {'no': 7949319, 'now': '12/01/22(Thu)08:52:09', 'name': 'Anonymous', 'com': '<a href=""#p7928176"" class=""quotelink"">&gt;&gt;7928176</a><br><span class=""quote"">&gt;anything would be possible for humanity if we put them in chains</span><br>your brain on Gayddit', 'time': 1669902729, 'resto': 7866024}, {'no': 7949525, 'now': '12/02/22(Fri)04:02:17', 'name': 'Anonymous', 'com': '<a href=""#p7867013"" class=""quotelink"">&gt;&gt;7867013</a><br>is there a 16:9 version of this?', 'time': 1669971737, 'resto': 7866024}]",1669971737,0.0,0.0,
