,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images,trip,filedeleted
0,1,1.0,1.0,12/20/15(Sun)07:21:09,Anonymous,Welcome to /wsr/ - Worksafe Requests,"This board is for:
<ul>
<li>Asking for help in finding an image or the source of an image, or more of a certain kind of image.</li>
<li>Asking for photoshop requests.</li>
<li>Asking for recommendations for a new anime or TV series to watch, or a new manga or comic series to read.</li>
<li>Asking for tech support or help with your homework.</li>
<li>Any other kind of work-safe request.</li>
</ul>
Once you have posted your request, please <a href=""https://boards.4chan.org/wsr/catalog"">check the catalog</a> for requests that you can help others with. <br>
All threads and images should pertain to &quot;work-safe&quot; material. For adult content please use <a href=""https://boards.4chan.org/r/"">/r/ - Requests</a> and for help with personal matters please use <a href=""https://boards.4chan.org/adv/"">/adv/ - Advice</a>.",wsr,.jpg,850.0,638.0,250.0,187.0,1450614069094.0,1450614069,uILud6oFylnlz6QfZpNBQA==,78567.0,0,mod,welcome-to-wsr-worksafe-requests,1,0,"[{'no': 279837, 'now': '03/13/17(Mon)10:41:19', 'name': 'Anonymous', 'com': '<p style=""color:#FF0000;font-size:150%;"">Do not post or request personal information (&quot;dox&quot;) or calls to invasion (&quot;raids&quot;).</p>\n<p><b>Personal army requests of any form are strictly forbidden.</b></p>\n<p style=""font-size:125%;"">WebM files with sound can now be uploaded!</p>', 'time': 1489416079, 'resto': 1, 'capcode': 'mod'}]",1489416085,,,,,,
10,1292407,,,12/09/22(Fri)15:06:36,Anonymous,,how do i find the inverse of a function in the form f(x)=ax^3+bx^2+cx+d,1662620973471,.png,460.0,569.0,202.0,250.0,1670616396312573.0,1670616396,MNMmA6Fj5seEJjuOlA+yTg==,304157.0,0,,how-do-i-find-the-inverse-of-a-function-in-the,3,0,"[{'no': 1292491, 'now': '12/09/22(Fri)19:20:31', 'name': 'Anonymous', 'com': '<a href=""#p1292407"" class=""quotelink"">&gt;&gt;1292407</a><br>start with<br>y = ax^3+bx^2+cx+d<br><br>swap all the x and y<br>x = ay^3+by^2+cy+d<br><br>rearrange to make y the subject<br>y = ...', 'time': 1670631631, 'resto': 1292407}, {'no': 1292494, 'now': '12/09/22(Fri)19:25:55', 'name': 'Anonymous', 'com': '<a href=""#p1292491"" class=""quotelink"">&gt;&gt;1292491</a><br><span class=""quote"">&gt;draw the rest of the owl</span>', 'time': 1670631955, 'resto': 1292407}, {'no': 1292497, 'now': '12/09/22(Fri)19:42:18', 'name': 'Anonymous', 'com': 'partial fraction decomp or some shit', 'time': 1670632938, 'resto': 1292407}]",1670632938,0.0,0.0,,,,
11,1288367,,,11/29/22(Tue)08:53:56,Anonymous,Epic threads,"post caps of funny/epic/autistic threads, also link to archived threads on pages like desuarchive and 4plebs, and anyone has a link to the last thread of this type on /wsr/ ?",finger blasted coyote thread,.jpg,1920.0,9600.0,50.0,250.0,1669730036106676.0,1669730036,ZoZ3BOdP9+WQlDTaGOjoOg==,3230295.0,0,,epic-threads,52,36,"[{'no': 1291647, 'now': '12/07/22(Wed)16:09:43', 'name': 'Anonymous', 'filename': '1572714243310', 'ext': '.jpg', 'w': 1328, 'h': 6827, 'tn_w': 24, 'tn_h': 125, 'tim': 1670447383123744, 'time': 1670447383, 'md5': 'ufOeXNJNj1b56RtcYhbqJA==', 'fsize': 3477646, 'resto': 1288367}, {'no': 1291703, 'now': '12/07/22(Wed)19:09:42', 'name': 'Anonymous', 'com': '<a href=""#p1288581"" class=""quotelink"">&gt;&gt;1288581</a><br>I stole the joke from this post and made a lot of people laugh at a party a few years ago', 'time': 1670458182, 'resto': 1288367}, {'no': 1292040, 'now': '12/08/22(Thu)15:16:04', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;open /a/</span><br><span class=""quote"">&gt;first thread that I see</span>', 'filename': 'sniff made in abyss thread', 'ext': '.png', 'w': 1870, 'h': 2600, 'tn_w': 89, 'tn_h': 125, 'tim': 1670530564162009, 'time': 1670530564, 'md5': '7hRGtBHznXrPoG/QnT28Rg==', 'fsize': 3185803, 'resto': 1288367}, {'no': 1292482, 'now': '12/09/22(Fri)18:48:27', 'name': 'Anonymous', 'filename': '4chan5228 censored', 'ext': '.png', 'w': 1080, 'h': 1127, 'tn_w': 119, 'tn_h': 125, 'tim': 1670629707405043, 'time': 1670629707, 'md5': 'yE5GhYWM+CYBPCsiknDHbw==', 'fsize': 1810751, 'resto': 1288367}, {'no': 1292496, 'now': '12/09/22(Fri)19:40:48', 'name': 'Anonymous', 'com': '<a href=""#p1289722"" class=""quotelink"">&gt;&gt;1289722</a><br>&#039;em &#039;arty user', 'filename': '1638192538819', 'ext': '.png', 'w': 1784, 'h': 1144, 'tn_w': 124, 'tn_h': 80, 'tim': 1670632848656276, 'time': 1670632848, 'md5': '+AOGLi941rWmZ+ZasTKOfQ==', 'fsize': 362502, 'resto': 1288367}]",1670632848,0.0,0.0,47.0,32.0,,
12,1292079,,,12/08/22(Thu)17:16:12,Anonymous,Reading,I want to learn more kanji and thought of buying novels to read. But I don&#039;t really know where to start. Any recommendations? I have read a few touhou doujin mangas which I liked a lot. <br><br>I&#039;m looking to buy them in phisical form. Mangas are okay but I&#039;d like to get into novels. Anything is fine as long as it has a lot of text that is not too complex and is fun.,040030904167-1p,.jpg,800.0,1129.0,177.0,250.0,1670537772091955.0,1670537772,I6jkrTK/MPpUk6F+HFrmeQ==,127658.0,0,,reading,1,0,"[{'no': 1292495, 'now': '12/09/22(Fri)19:39:24', 'name': 'Anonymous', 'com': 'bump', 'time': 1670632764, 'resto': 1292079}]",1670632764,0.0,0.0,,,,
13,1292411,,,12/09/22(Fri)15:19:15,Anonymous,,"Any ideas how to rescue data from my SSD?<br><span class=""quote"">&gt;work in blender suddenly pc freezes</span><br><span class=""quote"">&gt;have to shut down by pressing power button</span><br><span class=""quote"">&gt;ssd not recognized by the os anymore</span><br>I have a replacement ordered but I have data on it I would like to recover pls halp.",1667856414212238,.jpg,1100.0,1324.0,207.0,250.0,1670617155851726.0,1670617155,aI6OR1vAcTsC63jBCbcIcQ==,175271.0,0,,any-ideas-how-to-rescue-data-from-my-ssd,2,0,"[{'no': 1292414, 'now': '12/09/22(Fri)15:23:46', 'name': 'Anonymous', 'com': '<a href=""#p1292411"" class=""quotelink"">&gt;&gt;1292411</a><br>Get a literal pro to help. Look up local repair companies. DIY software is mostly shit that only makes it harder to recover. You can also make a linux boot drive and try to acccess from linux.<br><br>You did buy a decent drive and plan on doing regular backups to an external drive fron now on.. Right? No cheap Chinese crap.', 'time': 1670617426, 'resto': 1292411}, {'no': 1292493, 'now': '12/09/22(Fri)19:25:20', 'name': 'Anonymous', 'com': '<a href=""#p1292411"" class=""quotelink"">&gt;&gt;1292411</a><br>Read through this in case it helps https://archived.moe/wsr/thread/128<wbr>0006/', 'time': 1670631920, 'resto': 1292411}]",1670631920,0.0,0.0,,,,
14,1292448,,,12/09/22(Fri)17:37:44,Anonymous,,"Hi, anyone know how to use ffmpeg on raspian to record video from a webcam and audio from an usb microphone?<br>The webcam is a PiCamera that support 1920x1080 resolution<br><br>if i execute this command:<br>ffmpeg -f v4l2 -framerate 23 -video_size 640x480 -i /dev/video0 -f alsa -i plughw:1 output.mp4<br>everything works fine<br><br>if i increase the quality like this:<br>ffmpeg -f v4l2 -framerate 23 -video_size 1280x720 -i /dev/video0 -f alsa -i plughw:1 output.mp4<br>the video is very laggy with almost no audio<br><br>if i increase to the max:<br>ffmpeg -f v4l2 -framerate 23 -video_size 1920x1080 -i /dev/video0 -f alsa -i plughw:1 output.mp4<br>then it doesn&#039;t even start and give this error:<br><br>[video4linux2,v4l2 @ 0x20e6280] ioctl(VIDIOC_STREAMON): Operation not permitted<br>/dev/video0: Operation not permitted<br><br>Am i stuck at 640x480 or can i do something?<br>Pic unrelated.",4chan help manifest,.jpg,550.0,748.0,183.0,250.0,1670625464032155.0,1670625464,QAvWWCkGk+/3Cn8WFOAPXA==,100807.0,0,,hi-anyone-know-how-to-use-ffmpeg-on-raspian-to,2,0,"[{'no': 1292451, 'now': '12/09/22(Fri)17:42:08', 'name': 'Anonymous', 'com': 'OP here again, is very late so i will check the replies tomorrow.<br>So sorry if i don&#039;t reply right away.', 'time': 1670625728, 'resto': 1292448}, {'no': 1292490, 'now': '12/09/22(Fri)19:16:12', 'name': 'Anonymous', 'com': 'Compressing FullHD isn&#039;t easy for little processors and realtime compression like you&#039;re asking for is not likely to happen.<br><br>Test encoding as mjpeg which has much lower cpu requirements. The cost of low cpu is much more storage space and much more bandwidth if transmitting the stream. You can recompress it later if you need to and at least there&#039;s something to recompress which is better than not even capturing a stream in the first place.', 'time': 1670631372, 'resto': 1292448}]",1670631372,0.0,0.0,,,,
15,1291999,,,12/08/22(Thu)14:07:09,Anonymous,work safe anime,"looking for some anime for kids, boys specifically.<br>my little brothers are into naruto and want to watch more but I honestly can&#039;t think of anything that would be suitable for them. (they&#039;re around 10 years old). even dragonball had some nudity and sex stuff. doubt they&#039;d be into lucky star or azumanga daioh or other &quot;slice of life&quot; animes which would otherwise be perfect.",cosplay,.jpg,1024.0,575.0,250.0,140.0,1670526429687595.0,1670526429,YXqNzCX8yZ0UM/5HlH0WDg==,64829.0,0,,work-safe-anime,18,3,"[{'no': 1292344, 'now': '12/09/22(Fri)12:17:12', 'name': 'Anonymous', 'com': 'Ichigo Mashimaro, Ohamaho Doremi, Card Captor, and Azumanga.<br><br>Do it, OP...', 'time': 1670606232, 'resto': 1291999}, {'no': 1292346, 'now': '12/09/22(Fri)12:17:51', 'name': 'Anonymous', 'com': '<a href=""#p1291999"" class=""quotelink"">&gt;&gt;1291999</a><br><a href=""#p1291999"" class=""quotelink"">&gt;&gt;1291999</a><br>Raijin-Oh', 'time': 1670606271, 'resto': 1291999}, {'no': 1292410, 'now': '12/09/22(Fri)15:17:06', 'name': 'Anonymous', 'com': '<a href=""#p1292335"" class=""quotelink"">&gt;&gt;1292335</a><br>Lol, Tenchi Muyo. No... Tenchi Muyo is Not in the same league as Outlaw Star for content. Harem anime is always pretty NSFW even when censored. Space battle scifi is cleaner in general.', 'time': 1670617026, 'resto': 1291999}, {'no': 1292416, 'now': '12/09/22(Fri)15:31:51', 'name': 'Anonymous', 'com': '<a href=""#p1292410"" class=""quotelink"">&gt;&gt;1292410</a><br><span class=""quote"">&gt;Tenchi Muyo is Not in the same league as Outlaw Star</span><br>I picked that example on purpose (and left the cartoon network OSG in) because it aired in the same slot at the same time, maybe even back-to-back.', 'time': 1670617911, 'resto': 1291999}, {'no': 1292488, 'now': '12/09/22(Fri)19:13:30', 'name': 'Anonymous', 'com': '<a href=""#p1292306"" class=""quotelink"">&gt;&gt;1292306</a><br><a href=""#p1292302"" class=""quotelink"">&gt;&gt;1292302</a><br>damn, i never watched outlaw star before, but it&#039;s animated really nice! a little too grown up for my brothers though, blood violence and gore in the first episode, give them a year or two lol', 'time': 1670631210, 'resto': 1291999}]",1670631210,0.0,0.0,13.0,3.0,,
16,1291828,,,12/08/22(Thu)02:17:28,Anonymous,,Where can I learn about the history of people and general historic events. I got my only education in life from Canadian primary and secondary school where they don&#039;t teach it.,1670048738299076,.png,886.0,886.0,250.0,250.0,1670483848328539.0,1670483848,guRdgia5go6UBvVDJrTzjQ==,29327.0,0,,where-can-i-learn-about-the-history-of-people-and,9,1,"[{'no': 1292011, 'now': '12/08/22(Thu)14:22:48', 'name': 'Anonymous', 'com': '<a href=""#p1291828"" class=""quotelink"">&gt;&gt;1291828</a><br>/his/ had a mega collection of world history from classical antiquity to modern era but it got taken down. If it gets reposted I&#039;ll post it here.', 'time': 1670527368, 'resto': 1291828}, {'no': 1292013, 'now': '12/08/22(Thu)14:25:45', 'name': 'Anonymous', 'com': '<a href=""#p1291828"" class=""quotelink"">&gt;&gt;1291828</a><br>simple english wikipedia', 'time': 1670527545, 'resto': 1291828}, {'no': 1292014, 'now': '12/08/22(Thu)14:26:51', 'name': 'Anonymous', 'com': '<a href=""#p1291869"" class=""quotelink"">&gt;&gt;1291869</a><br>based satirist of history schizos', 'time': 1670527611, 'resto': 1291828}, {'no': 1292107, 'now': '12/08/22(Thu)18:31:26', 'name': 'Anonymous', 'com': 'Try podcasts and YouTube. Easy, digestible and mostly informative. It&#039;s also how pretty much 90% of /his/ retards get their history (unless they&#039;re /pol/-brained schizos who get it all from stormfag memes).<br><br>Dan Carlin&#039;s Hardcore History is the classic, but it&#039;s kinda dumb /pw/-guy territory. To be fair, if you&#039;re an uneducated oaf that is probably what you want.<br><br>Mike Duncan had two very good podcasts: History of Rome chronologically covered the entire history of Rome from founding of the city to collapse of the Western Empire (early episodes are very rough audio quality wise, but it gets better).<br>The second is Revolutions, which is a collection of narratives on famous political revolutions, from the English Civil War to the American Revolution, French Revolution, Haitian Revolution and all the way to the Russian Revolution(s). It&#039;s pretty much a crash course in early modern European political history.<br><br>Beyond that you can just google literally any country, civilization or era and add &quot;history podcast&quot; to that and get sometimes multiple hits. My personal favorite is History in the Bible, but that&#039;s kinda niche.<br><br>On YouTube it&#039;s mostly garbage, but you can look up whatever you want and the Algorithm will happily dump some 95 IQ normalfag shit (which, again, is probably what you want). History Matters is the least worst one.<br><br>My personal YouTube &quot;favorites&quot; are Historia Civilis, Jeffrey the Librarian and Religion for Breakfast.<br><br>Finally you should look up the bibliography of any pop-history internet thing you consume. Any responsible channel or podcast should have a section like that. Pick out a book that looks particularly interesting to you and pirate it. As long as it&#039;s not an unbearable academic slog, it should be a good entry point to actual history. Wikipedia citations work similarly.', 'time': 1670542286, 'resto': 1291828}, {'no': 1292486, 'now': '12/09/22(Fri)18:53:37', 'name': 'Anonymous', 'com': '<a href=""#p1291828"" class=""quotelink"">&gt;&gt;1291828</a><br>have a bump op', 'time': 1670630017, 'resto': 1291828}]",1670630017,0.0,0.0,4.0,1.0,,
17,1292485,,,12/09/22(Fri)18:51:39,Anonymous,Heisei Gamera torrents,Im just looking for torrents of the heisei Gamera movies. I have one for the first movie with no sub file and the torrent website I use only has a 9 GB one. I don&#039;t need super HD just serviceable shit. The kaiju thread on torrents has no sub files.,8A255AE4-A75E-42D3-8731-2FC69B691948,.jpg,620.0,407.0,249.0,164.0,1670629899798291.0,1670629899,pYXPI5Na1xsBi1SZdXyQYg==,21412.0,0,,heisei-gamera-torrents,1,0,"[{'no': 1292489, 'now': '12/09/22(Fri)19:15:17', 'name': 'Anonymous', 'com': '<a href=""#p1292485"" class=""quotelink"">&gt;&gt;1292485</a><br><span class=""quote"">&gt;The kaiju thread on torrents has no sub files</span><br>The very first magnet on that thread includes both dubbed and subbed flicks.', 'time': 1670631317, 'resto': 1292485}]",1670631317,0.0,0.0,,,,
18,1291242,,,12/06/22(Tue)15:46:20,Anonymous,,"hi /wsr/ this is my cat rupert. hes looking for more friends as part of his grand board tour, does anyone have some nice cat friends to share?",1653678044978,.jpg,1046.0,1389.0,188.0,250.0,1670359580681635.0,1670359580,PlOOe1MyP9WLv8wZwig+HQ==,164321.0,0,,hi-wsr-this-is-my-cat-rupert-hes-looking-for-more,20,14,"[{'no': 1291574, 'now': '12/07/22(Wed)11:13:28', 'name': 'Anonymous', 'com': '<a href=""#p1291321"" class=""quotelink"">&gt;&gt;1291321</a><br>very cute<br><a href=""#p1291343"" class=""quotelink"">&gt;&gt;1291343</a><br>very nice even if its cold<br><a href=""#p1291392"" class=""quotelink"">&gt;&gt;1291392</a><br>same/<br><br><a href=""#p1291408"" class=""quotelink"">&gt;&gt;1291408</a><br>no not yet<br><br><a href=""#p1291530"" class=""quotelink"">&gt;&gt;1291530</a><br>i kiss him also he seems to not mind<br><a href=""#p1291547"" class=""quotelink"">&gt;&gt;1291547</a><br>im sure they would be legendary friends', 'filename': '1665224301255', 'ext': '.jpg', 'w': 1021, 'h': 1361, 'tn_w': 93, 'tn_h': 125, 'tim': 1670429608446445, 'time': 1670429608, 'md5': 'WATvgourCNl87/1b/LVVJg==', 'fsize': 376221, 'resto': 1291242}, {'no': 1291631, 'now': '12/07/22(Wed)15:30:04', 'name': 'Anonymous', 'com': '<a href=""#p1291242"" class=""quotelink"">&gt;&gt;1291242</a><br>as requested', 'filename': '1619585742217', 'ext': '.jpg', 'w': 3000, 'h': 2000, 'tn_w': 125, 'tn_h': 83, 'tim': 1670445004400341, 'time': 1670445004, 'md5': 'Mq716B5O+2GjG6IOVdCc3A==', 'fsize': 1295758, 'resto': 1291242}, {'no': 1292009, 'now': '12/08/22(Thu)14:19:48', 'name': 'Anonymous', 'com': '<a href=""#p1291574"" class=""quotelink"">&gt;&gt;1291574</a><br>what a beautiful cat', 'time': 1670527188, 'resto': 1291242}, {'no': 1292048, 'now': '12/08/22(Thu)15:49:36', 'name': 'Anonymous', 'com': '<a href=""#p1291242"" class=""quotelink"">&gt;&gt;1291242</a><br>Ayy, saw you on adv a while ago. I took a screenshot of it and showed it to my friend. He liked it a lot. Goodluck to Rupert and his future endeavors.', 'filename': '20221122_075310', 'ext': '.jpg', 'w': 1080, 'h': 655, 'tn_w': 125, 'tn_h': 75, 'tim': 1670532576772998, 'time': 1670532576, 'md5': 'GTJbsj9m49B0pnyeP/REWw==', 'fsize': 185248, 'resto': 1291242}, {'no': 1292484, 'now': '12/09/22(Fri)18:50:13', 'name': 'Anonymous', 'com': '<a href=""#p1291242"" class=""quotelink"">&gt;&gt;1291242</a><br>cute cats', 'time': 1670629813, 'resto': 1291242}]",1670629813,0.0,0.0,15.0,11.0,,
19,1292000,,,12/08/22(Thu)14:09:09,Anonymous,Anyone know five good shtf books ?,"like fiction type stuff , any suggestions ??",R (5),.jpg,2560.0,1249.0,250.0,121.0,1670526549048203.0,1670526549,3CGMJblUamQkmnAFlENirA==,925199.0,0,,anyone-know-five-good-shtf-books,1,0,"[{'no': 1292480, 'now': '12/09/22(Fri)18:44:07', 'name': 'Anonymous', 'com': 'bump', 'time': 1670629447, 'resto': 1292000}]",1670629447,0.0,0.0,,,,
20,1292240,,,12/09/22(Fri)05:51:34,Anonymous,,Do you happen to have this image at an acceptable resolution ?,65,.jpg,960.0,826.0,250.0,215.0,1670583094434617.0,1670583094,kkmyiS7O5tQrFqURMeHi8A==,42134.0,0,,do-you-happen-to-have-this-image-at-an-acceptable,3,1,"[{'no': 1292241, 'now': '12/09/22(Fri)05:52:33', 'name': 'Anonymous', 'com': '&quot;Acceptable quality&quot; would be more appropriate.', 'time': 1670583153, 'resto': 1292240}, {'no': 1292469, 'now': '12/09/22(Fri)18:18:27', 'name': 'Anonymous', 'com': 'Anyone ?', 'time': 1670627907, 'resto': 1292240}, {'no': 1292478, 'now': '12/09/22(Fri)18:32:41', 'name': 'Anonymous', 'com': '<a href=""#p1292240"" class=""quotelink"">&gt;&gt;1292240</a><br>Yes but I got it from twitter to annoy you.', 'filename': 'A7F93A5D-25EA-41B8-BEF6-420EF5957D60', 'ext': '.jpg', 'w': 900, 'h': 774, 'tn_w': 125, 'tn_h': 107, 'tim': 1670628761977752, 'time': 1670628761, 'md5': 'gd+2vQ7rCiS95OEdevCyBQ==', 'fsize': 61472, 'resto': 1292240}]",1670628761,0.0,0.0,,,,
21,1292223,,,12/09/22(Fri)04:03:26,Anonymous,How do I improve my wagie resume,I&#039;m trying to apply to other restaurants and warehouse jobs on indeed but most of them ignore me. I have near zero xp outside of my current job at a fast food place and no education after high school.,Capture,.png,571.0,501.0,250.0,219.0,1670576606779753.0,1670576606,doYi0esHaj1AT2V/aWfmRA==,26030.0,0,,how-do-i-improve-my-wagie-resume,19,1,"[{'no': 1292464, 'now': '12/09/22(Fri)18:02:52', 'name': 'Anonymous', 'com': 'not clicking links', 'time': 1670626972, 'resto': 1292223}, {'no': 1292470, 'now': '12/09/22(Fri)18:19:05', 'name': 'Anonymous', 'com': '<a href=""#p1292325"" class=""quotelink"">&gt;&gt;1292325</a><br>They would ask that in the interview, but HR would throw it in the trash unless it&#039;s a small company.', 'time': 1670627945, 'resto': 1292223}, {'no': 1292473, 'now': '12/09/22(Fri)18:22:21', 'name': 'Anonymous', 'com': '<a href=""#p1292339"" class=""quotelink"">&gt;&gt;1292339</a><br>It&#039;s because age discrimination &quot;due to cultural fit&quot; is a thing here in BurgerLand. It&#039;s hard as fuck to prove', 'time': 1670628141, 'resto': 1292223}, {'no': 1292476, 'now': '12/09/22(Fri)18:30:06', 'name': 'Anonymous', 'com': '<a href=""#p1292473"" class=""quotelink"">&gt;&gt;1292473</a><br>So should you include your age, photo, etc. if you&#039;re young and pretty? Or would it be more appropriate to hand-deliver your resume so everyone can see you&#039;re young and pretty?', 'time': 1670628606, 'resto': 1292223}, {'no': 1292477, 'now': '12/09/22(Fri)18:32:38', 'name': 'Anonymous', 'com': '.', 'filename': '1632469123942', 'ext': '.png', 'w': 621, 'h': 146, 'tn_w': 125, 'tn_h': 29, 'tim': 1670628758895402, 'time': 1670628758, 'md5': 'syG82kkDmynFK7UpLJ848Q==', 'fsize': 94043, 'resto': 1292223}]",1670628758,0.0,0.0,14.0,0.0,,
22,1292236,,,12/09/22(Fri)05:26:23,Anonymous,Sword Art Online Progressive: Scherzo of Deep Night,Does anyone know where I can watch the latest SAO progressive?,Screenshot_20221202_171226_Instagram,.jpg,1079.0,1346.0,200.0,250.0,1670581583238417.0,1670581583,lNqHcjdpckfvmZfXS6D28Q==,420222.0,0,,sword-art-online-progressive-scherzo-of-deep,1,0,"[{'no': 1292475, 'now': '12/09/22(Fri)18:28:54', 'name': 'Anonymous', 'com': '<a href=""#p1292236"" class=""quotelink"">&gt;&gt;1292236</a><br>nyaa.si', 'time': 1670628534, 'resto': 1292236}]",1670628534,0.0,0.0,,,,
23,1291743,,,12/07/22(Wed)21:42:31,Anonymous,Any musicianGOD that can help?,"I&#039;ve been playing piano since last week and have been trying to play some stuff by ear (albeit very basic). Trying to play this<br><span class=""quote"">&gt;https://voca.ro/12PrhiSdh09A</span><br>I&#039;ve got the right hand down: <br>F# - G# - G# --- D# - C# - F# -- A# - B - G# - C# - A# - B -- A# - G# <br>(ignore the retarded notations since I don&#039;t know any better)<br>I&#039;m completely lost on what I could do for the left hand. If someone could help out or give me some notes that fit I&#039;d appreciate it a lot",FdigfiuVIAEHGxP,.jpg,1152.0,2048.0,140.0,250.0,1670467351585178.0,1670467351,hivjHziX9BRwYSfz06vcHw==,300381.0,0,,any-musiciangod-that-can-help,7,0,"[{'no': 1292228, 'now': '12/09/22(Fri)04:32:38', 'name': 'Anonymous', 'com': '<a href=""#p1292203"" class=""quotelink"">&gt;&gt;1292203</a><br>Lmao I just need a couple of basic chords for the left hand that fit', 'time': 1670578358, 'resto': 1291743}, {'no': 1292424, 'now': '12/09/22(Fri)15:48:02', 'name': 'Anonymous', 'com': 'bump', 'time': 1670618882, 'resto': 1291743}, {'no': 1292456, 'now': '12/09/22(Fri)17:45:14', 'name': 'Anonymous', 'com': 'here you go brother<br><br>https://voca.ro/1cnk0T2shNMm', 'time': 1670625914, 'resto': 1291743}, {'no': 1292457, 'now': '12/09/22(Fri)17:46:51', 'name': 'Anonymous', 'com': '<a href=""#p1291743"" class=""quotelink"">&gt;&gt;1291743</a><br>why this image?', 'time': 1670626011, 'resto': 1291743}, {'no': 1292474, 'now': '12/09/22(Fri)18:27:32', 'name': 'Anonymous', 'com': '<a href=""#p1292456"" class=""quotelink"">&gt;&gt;1292456</a><br>Thank you so much for this! That works great<br><a href=""#p1292457"" class=""quotelink"">&gt;&gt;1292457</a><br>No clue desu', 'time': 1670628452, 'resto': 1291743}]",1670628452,0.0,0.0,2.0,0.0,,
24,1292242,,,12/09/22(Fri)06:15:45,Anonymous,,Do you know any websites where I can download manga in japanese? besides nyaa.si<br><br>I want to look mostly for 70s-80s-90s mangas,8267,.jpg,720.0,540.0,250.0,187.0,1670584545838617.0,1670584545,RNvultaGYk8FNOofgTUtjw==,56211.0,0,,do-you-know-any-websites-where-i-can-download,2,0,"[{'no': 1292260, 'now': '12/09/22(Fri)07:42:23', 'name': 'Anonymous', 'com': 'tachiyomi', 'time': 1670589743, 'resto': 1292242}, {'no': 1292471, 'now': '12/09/22(Fri)18:21:13', 'name': 'Anonymous', 'com': 'bump<br><br><a href=""#p1292260"" class=""quotelink"">&gt;&gt;1292260</a><br>thanks', 'time': 1670628073, 'resto': 1292242}]",1670628073,0.0,0.0,,,,
25,1292449,,,12/09/22(Fri)17:40:00,Anonymous,Organizing Movies,"Hey, I have quite a big library of movies/anime on my PC and would like to have a elegant way of organizing them into watched/unwatched category. <br>Best option would be a tool where I can just right click and mark the folder with a tag in windows explorer. <br>Currently I use a tool called &quot;folder painter&quot; that just can change the folder icon to a different color, but this somehow doesn&#039;t sync with my nas. I&#039;m using sync back pro for backups.<br>Any tips?<br>Thanks in advance",hmTzx5as,.jpg,2048.0,1140.0,250.0,139.0,1670625600773934.0,1670625600,47ayzRlr/cAl/TXYu8uBBw==,277097.0,0,,organizing-movies,1,1,"[{'no': 1292468, 'now': '12/09/22(Fri)18:16:03', 'name': 'Anonymous', 'com': '<a href=""#p1292449"" class=""quotelink"">&gt;&gt;1292449</a><br>Watch them in Kodi, and then even if you don&#039;t import them into the library, you&#039;ll still get the &quot;watched&quot; checkmarks and the &quot;hide watched&quot; button.', 'filename': '0C433A7E-FB0B-4CB0-BDB1-DAAAF9DAB596', 'ext': '.jpg', 'w': 740, 'h': 400, 'tn_w': 125, 'tn_h': 67, 'tim': 1670627763433503, 'time': 1670627763, 'md5': 'ANonfLZ1OgA1L9BQGMEDNw==', 'fsize': 40676, 'resto': 1292449}]",1670627763,0.0,0.0,,,,
26,1292445,,,12/09/22(Fri)17:28:54,Anonymous,,Looking for Shin Ultraman in english hardsubs from japanese amazon. <br>I know it&#039;s out there. does anyone have it?,shin-ultraman-blogroll-1664383597289,.jpg,1200.0,675.0,250.0,140.0,1670624934138641.0,1670624934,CbDIyT3QqdiKyoB1U9/x7Q==,73942.0,0,,looking-for-shin-ultraman-in-english-hardsubs,1,0,"[{'no': 1292467, 'now': '12/09/22(Fri)18:14:56', 'name': 'Anonymous', 'com': 'https://nyaa.si/view/1587985<br>No idea if this is from Japanese Amazon or how I would go about finding out, but it has English hardsubs', 'time': 1670627696, 'resto': 1292445}]",1670627696,0.0,0.0,,,,
27,1292446,,,12/09/22(Fri)17:29:11,Anonymous,,What is the source of this video?,14,.webm,320.0,240.0,250.0,187.0,1670624951126661.0,1670624951,4N1RzjCT+HYkUiRP3DjbDA==,2817042.0,0,,what-is-the-source-of-this-video,2,0,"[{'no': 1292463, 'now': '12/09/22(Fri)18:02:09', 'name': 'Anonymous', 'com': '<a href=""#p1292446"" class=""quotelink"">&gt;&gt;1292446</a><br>Found it in the gif archive<br>https://youtu.be/rjPXfcUxHY8?t=1898<wbr>', 'time': 1670626929, 'resto': 1292446}, {'no': 1292466, 'now': '12/09/22(Fri)18:07:57', 'name': 'Anonymous', 'com': '<a href=""#p1292463"" class=""quotelink"">&gt;&gt;1292463</a><br>Thanks!', 'time': 1670627277, 'resto': 1292446}]",1670627277,0.0,0.0,,,,
