,no,sticky,closed,now,name,sub,com,time,resto,capcode,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,filename,ext,w,h,tn_w,tn_h,tim,md5,fsize,bumplimit,imagelimit
114,4861856,,,12/06/22(Tue)04:26:27,Anonymous,wsg appreciation thread,"since this is my last month of neetdom and this place prevented me from just ending it, might aswell post the webms that i loved the most during those times :=)<br><span class=""quote"">&gt;inb4 only newfag webms</span><br>YES IM A NEWFAG AND IM FUCKING PROUD OF ENJOYING THE THINGS YOU OLDFAGS DON&#039;T ANYMORE &gt;:D",1670318787,0,,wsg-appreciation-thread,166,150,161.0,150.0,"[{'no': 4864349, 'now': '12/07/22(Wed)23:37:22', 'name': 'Anonymous', 'com': '<a href=""#p4861864"" class=""quotelink"">&gt;&gt;4861864</a><br>Music sauce?', 'time': 1670474242, 'resto': 4861856}, {'no': 4864366, 'now': '12/07/22(Wed)23:55:44', 'name': 'Anonymous', 'com': '<a href=""#p4862034"" class=""quotelink"">&gt;&gt;4862034</a><br>OH FUCK THANK FUCK. IT&#039;S FINALLY A COPY OF THE ORIGINAL WITH GOKURAKU JODO INSTEAD OF THAT FUCKING SHIT BOOMER SONG FUCKING SHIT YES.<br>Thank you Anon.', 'time': 1670475344, 'resto': 4861856}, {'no': 4865416, 'now': '12/08/22(Thu)17:47:00', 'name': 'Anonymous', 'com': '<a href=""#p4861864"" class=""quotelink"">&gt;&gt;4861864</a><br><a href=""#p4864349"" class=""quotelink"">&gt;&gt;4864349</a><br>Found it. It&#039;s a remix of Clairo&#039;s &quot;Pretty Girl&quot;.<br>https://www.youtube.com/watch?v=wrg<wbr>SvZ-AkI4', 'time': 1670539620, 'resto': 4861856}, {'no': 4865875, 'now': '12/09/22(Fri)01:50:21', 'name': 'Anonymous', 'com': '<a href=""#p4865416"" class=""quotelink"">&gt;&gt;4865416</a><br>i tried to find it too for anon but my only resource is some mp4 songfinder website similar to shazam but it ;( how did u manage to find it? :O', 'time': 1670568621, 'resto': 4861856}, {'no': 4866097, 'now': '12/09/22(Fri)07:01:13', 'name': 'Anonymous', 'com': '<a href=""#p4865875"" class=""quotelink"">&gt;&gt;4865875</a><br>I&#039;m that Anon btw. I asked for the sauce and kept on looking around afterward until I found it.<br>Anyway, I looked at the archives and came across this post: https://archived.moe/wsg/thread/448<wbr>9062/#4493438<br>Then I revese searched that webm (&quot;View Same&quot;) and I got a wider selection of posts.<br>Scouted them one by one, and eventually I found that an Anon provided the sauce in the past.<br>https://archived.moe/wsg/thread/414<wbr>8988/#4172161', 'time': 1670587273, 'resto': 4861856}]",1670587273,625344542,.webm,480.0,360.0,250.0,187.0,1670318787834708.0,EwMeL0K55IkR5ifaPWOtLQ==,5498947.0,0.0,1.0
115,4865366,,,12/08/22(Thu)17:12:47,Anonymous,,"post your spookiest, creepiest, weirdest, most /x/ webms.",1670537567,0,,post-your-spookiest-creepiest-weirdest-most-x,14,12,9.0,9.0,"[{'no': 4866017, 'now': '12/09/22(Fri)05:31:56', 'name': 'Anonymous', 'filename': '1614414077692', 'ext': '.webm', 'w': 852, 'h': 480, 'tn_w': 125, 'tn_h': 70, 'tim': 1670581916932367, 'time': 1670581916, 'md5': 'oIuWgAbo6hZIq8VNbFNKVw==', 'fsize': 1998658, 'resto': 4865366}, {'no': 4866046, 'now': '12/09/22(Fri)06:01:12', 'name': 'Anonymous', 'filename': '1559068640708', 'ext': '.webm', 'w': 406, 'h': 720, 'tn_w': 70, 'tn_h': 125, 'tim': 1670583672606111, 'time': 1670583672, 'md5': 'M/lIHIH7IzJTtBYoyGpHZA==', 'fsize': 2606002, 'resto': 4865366}, {'no': 4866052, 'now': '12/09/22(Fri)06:13:51', 'name': 'Anonymous', 'filename': 'poltergeist caught on cctv in dublin hotel', 'ext': '.webm', 'w': 528, 'h': 360, 'tn_w': 125, 'tn_h': 85, 'tim': 1670584431490252, 'time': 1670584431, 'md5': 'RPGG9QlScug/2D2cum5MxA==', 'fsize': 1223072, 'resto': 4865366}, {'no': 4866072, 'now': '12/09/22(Fri)06:42:19', 'name': 'Anonymous', 'com': '<a href=""#p4865366"" class=""quotelink"">&gt;&gt;4865366</a><br>That&#039;s an elephant', 'time': 1670586139, 'resto': 4865366}, {'no': 4866087, 'now': '12/09/22(Fri)06:51:36', 'name': 'Anonymous', 'com': '<a href=""#p4866072"" class=""quotelink"">&gt;&gt;4866072</a><br>it&#039;s a gravy bear you fool', 'time': 1670586696, 'resto': 4865366}]",1670586696,1659394027874594,.webm,700.0,464.0,250.0,165.0,1670537567975262.0,rzv6MR4pxiiyILPno01D8w==,3089892.0,0.0,0.0
116,4848619,,,11/26/22(Sat)18:32:40,Anonymous,/sigma/,Only the most based sigma male grindset memes. <br><br>Also nobody wants to watch your 4 minute long video of someone insulting a woman once at the end. keep em shorter if possible,1669505560,0,,sigma,60,16,55.0,16.0,"[{'no': 4863785, 'now': '12/07/22(Wed)13:35:46', 'name': 'Anonymous', 'com': '<a href=""#p4862377"" class=""quotelink"">&gt;&gt;4862377</a><br>His own son. Basically the new him. Also one should not be afraid of losing his life, one should be afraid of not having values.', 'time': 1670438146, 'resto': 4848619}, {'no': 4863788, 'now': '12/07/22(Wed)13:40:14', 'name': 'Anonymous', 'com': '<a href=""#p4848621"" class=""quotelink"">&gt;&gt;4848621</a><br>Based Dorian Yates. One of the GOATs', 'time': 1670438414, 'resto': 4848619}, {'no': 4865719, 'now': '12/08/22(Thu)21:46:12', 'name': 'Anonymous', 'com': '<a href=""#p4848681"" class=""quotelink"">&gt;&gt;4848681</a><br>Literally shitbull tier nigger dog.', 'time': 1670553972, 'resto': 4848619}, {'no': 4865725, 'now': '12/08/22(Thu)21:51:40', 'name': 'Anonymous', 'com': '<a href=""#p4856304"" class=""quotelink"">&gt;&gt;4856304</a><br><span class=""quote"">&gt;saves a pedobro from being tortured to death in jail</span><br><span class=""quote"">&gt;he died with a smile on his face</span><br>Based.', 'time': 1670554300, 'resto': 4848619}, {'no': 4866071, 'now': '12/09/22(Fri)06:39:31', 'name': 'Anonymous', 'com': '<a href=""#p4859660"" class=""quotelink"">&gt;&gt;4859660</a><br><a href=""#p4859854"" class=""quotelink"">&gt;&gt;4859854</a><br><a href=""#p4861101"" class=""quotelink"">&gt;&gt;4861101</a><br>If all it takes is a bit of sophistry for someone to influence you, you really should start reading more.', 'time': 1670585971, 'resto': 4848619}]",1670585971,birddeadname,.webm,640.0,360.0,250.0,140.0,1669505560243877.0,Lm0XJuDOZUQrOz2mR3NbFg==,1331783.0,0.0,0.0
117,4855493,,,12/01/22(Thu)14:35:08,Anonymous,1000 IQ webms,"clips, dialogues, edits, whatever that tingles your brain to think about hidden meanings.",1669923308,0,,1000-iq-webms,131,46,126.0,45.0,"[{'no': 4865399, 'now': '12/08/22(Thu)17:36:37', 'name': 'Anonymous', 'com': '<span class=""deadlink"">&gt;&gt;4864109</span><br>You&#039;re actually the dumbest person I&#039;ve ever spoken to. Don&#039;t (you) me again.', 'filename': '20221208_223605', 'ext': '.gif', 'w': 1053, 'h': 517, 'tn_w': 125, 'tn_h': 61, 'tim': 1670538997772812, 'time': 1670538997, 'md5': 'y3oqXgUguX6111C+Vn+rYw==', 'fsize': 172815, 'resto': 4855493}, {'no': 4865724, 'now': '12/08/22(Thu)21:50:55', 'name': 'Anonymous', 'com': '<a href=""#p4865261"" class=""quotelink"">&gt;&gt;4865261</a><br>What was the name', 'time': 1670554255, 'resto': 4855493}, {'no': 4865921, 'now': '12/09/22(Fri)03:12:45', 'name': 'Anonymous', 'com': '<a href=""#p4859730"" class=""quotelink"">&gt;&gt;4859730</a><br>in England after Edward I there was a period of a couple hundred years or so where peasants only had to work 14 weeks out of the year to pay the rent. Of course medieval life was much harder so the time off wouldn&#039;t be spent in the way we would spend it, there was likely much more to do to manage a household but nonetheless they still had much more free time than we do now.<br>The result was the culture flourishing and architecture becoming astounding. York Minster cathedral was build in this time on mostly volunteer labour, again not slaves or paid workers but volunteers.<br>All that said, the fields needed sowing and ploughing and the lands defending, so responsibility can never go away, but who in the hell thinks we have a thriving culture now?', 'time': 1670573565, 'resto': 4855493}, {'no': 4865963, 'now': '12/09/22(Fri)04:10:18', 'name': 'Anonymous', 'com': '<a href=""#p4865724"" class=""quotelink"">&gt;&gt;4865724</a><br>I don&#039;t remember, but if you interesting I can shortly describe what his channel was about.', 'time': 1670577018, 'resto': 4855493}, {'no': 4866019, 'now': '12/09/22(Fri)05:31:58', 'name': 'Anonymous', 'com': '<a href=""#p4858974"" class=""quotelink"">&gt;&gt;4858974</a><br><span class=""quote"">&gt;describes a problem that is far worse in communist societies</span><br><span class=""quote"">&gt;calls it a fundamental problem in liberal democracies</span><br>Oh, he&#039;s a Jew. What a surprise.', 'time': 1670581918, 'resto': 4855493}]",1670581918,gita,.webm,464.0,352.0,250.0,189.0,1669923308852828.0,f6EfcnHX1C0N9ADdK7w0Rg==,5487797.0,0.0,0.0
118,4821643,,,11/09/22(Wed)09:28:32,Anonymous,Orthodoxy #2,"Last thread:<br><span class=""deadlink"">&gt;&gt;4782360</span>",1668004112,0,,orthodoxy-2,150,79,145.0,74.0,"[{'no': 4863722, 'now': '12/07/22(Wed)12:41:22', 'name': 'Anonymous', 'filename': 'Psalm 50', 'ext': '.webm', 'w': 400, 'h': 402, 'tn_w': 124, 'tn_h': 124, 'tim': 1670434882092807, 'time': 1670434882, 'md5': 'dztOsGKWdle1HIMUztFTSg==', 'fsize': 4442535, 'resto': 4821643}, {'no': 4864773, 'now': '12/08/22(Thu)06:25:35', 'name': 'Anonymous', 'filename': 'Deutscher orthodoxer Choral Heiliger Gott heiliger Starker', 'ext': '.webm', 'w': 256, 'h': 144, 'tn_w': 125, 'tn_h': 70, 'tim': 1670498735992343, 'time': 1670498735, 'md5': 'RwgbCl5EOk6urCyP74ZmHw==', 'fsize': 4620759, 'resto': 4821643}, {'no': 4865987, 'now': '12/09/22(Fri)04:57:26', 'name': 'Anonymous', 'filename': 'Laws of Logic Prove the Existence of God 1', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670579846475525, 'time': 1670579846, 'md5': 'OeuJLdbiocBu6JC06sYQVw==', 'fsize': 4846001, 'resto': 4821643}, {'no': 4865994, 'now': '12/09/22(Fri)05:03:19', 'name': 'Anonymous', 'com': '<a href=""#p4865987"" class=""quotelink"">&gt;&gt;4865987</a>', 'filename': 'Laws of Logic Prove the Existence of God 2', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670580199246610, 'time': 1670580199, 'md5': 'uwYpW2yFDyq+0MxiT/RM+g==', 'fsize': 5614821, 'resto': 4821643}, {'no': 4865996, 'now': '12/09/22(Fri)05:04:31', 'name': 'Anonymous', 'com': '<a href=""#p4865994"" class=""quotelink"">&gt;&gt;4865994</a>', 'filename': 'Laws of Logic Prove the Existence of God 3', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670580271612500, 'time': 1670580271, 'md5': 'iknXs6wOOgH3qcvFypXfNQ==', 'fsize': 5170556, 'resto': 4821643}]",1670580271,English Orthodox Chants But You Are Reminiscing About The Times Of St. Alfred ,.webm,720.0,406.0,250.0,140.0,1668004112716515.0,ksya6Wd42jJfwRbGYSawtA==,1912009.0,0.0,0.0
119,4850675,,,11/28/22(Mon)00:03:10,Anonymous,,based aussie vids. this is the only one I have. please post some. I love me some aussies.,1669611790,0,,based-aussie-vids-this-is-the-only-one-i-have,121,31,116.0,31.0,"[{'no': 4865816, 'now': '12/08/22(Thu)23:47:40', 'name': 'Anonymous', 'com': '<a href=""#p4856107"" class=""quotelink"">&gt;&gt;4856107</a><br>depends on the cop, I&#039;ve been done for minor stuff and still got fined despite being polite and cooperative', 'time': 1670561260, 'resto': 4850675}, {'no': 4865830, 'now': '12/09/22(Fri)00:13:41', 'name': 'Anonymous', 'com': '<a href=""#p4850675"" class=""quotelink"">&gt;&gt;4850675</a><br><span class=""quote"">&gt;if yer a fucken fair dinkum fucken full grown ozzy, this is wot you&#039;d &#039;ave fer brekfas&#039; ya fucken dog cunts, a fucken veebee LONGNECK at twenny to &#039;ate in the fuckin mornen. git tha&#039;up ya</span><br>I hate australians so fucking much, what the fuck is he even saying', 'time': 1670562821, 'resto': 4850675}, {'no': 4865834, 'now': '12/09/22(Fri)00:21:43', 'name': 'Anonymous', 'com': '<a href=""#p4856107"" class=""quotelink"">&gt;&gt;4856107</a><br>Agreed. I got caught speeding (8km/hr over limit) when I was on my green Ps but the officer said I was polite and he just gave me a warning instead of a suspension.', 'time': 1670563303, 'resto': 4850675}, {'no': 4865835, 'now': '12/09/22(Fri)00:23:54', 'name': 'Anonymous', 'com': '<a href=""#p4865830"" class=""quotelink"">&gt;&gt;4865830</a><br><span class=""quote"">&gt;If you were a genuine born and raised Australian, you would have this for breakfast, you idiots. A Victoria Bitters longneck (750ml) at 7:40am. Enjoy!</span>', 'time': 1670563434, 'resto': 4850675}, {'no': 4865995, 'now': '12/09/22(Fri)05:04:23', 'name': 'Anonymous', 'com': '<a href=""#p4856107"" class=""quotelink"">&gt;&gt;4856107</a><br><span class=""quote"">&gt;if a cop is being a cunt then just be polite and you might get off</span><br>Boot licker mentality. Fuck those dogs who think they get to push people around as they please.', 'time': 1670580263, 'resto': 4850675}]",1670580263,vblongneck,.webm,576.0,720.0,200.0,250.0,1669611790783372.0,YY0VH5CZn9bR2IxY1Yj79w==,1673566.0,0.0,0.0
120,4769060,,,10/06/22(Thu)07:10:05,Anonymous,Gachimuchi,Gachimuchi thread,1665054605,0,,gachimuchi,172,132,167.0,130.0,"[{'no': 4864126, 'now': '12/07/22(Wed)19:25:33', 'name': 'Anonymous', 'filename': '16695203816293951[1]', 'ext': '.webm', 'w': 1280, 'h': 960, 'tn_w': 125, 'tn_h': 93, 'tim': 1670459133029600, 'time': 1670459133, 'md5': '516CG8LAPtSottes1AZ2VQ==', 'fsize': 5447599, 'resto': 4769060}, {'no': 4864255, 'now': '12/07/22(Wed)21:25:43', 'name': 'Anonymous', 'filename': '【超パーティーII】しょこたんノーパンでライブ熱唱！？', 'ext': '.webm', 'w': 250, 'h': 150, 'tn_w': 125, 'tn_h': 75, 'tim': 1670466343520370, 'time': 1670466343, 'md5': '80P46dQeuErslZhptsghWg==', 'fsize': 5592948, 'resto': 4769060}, {'no': 4864991, 'now': '12/08/22(Thu)10:48:20', 'name': 'Anonymous', 'com': '<a href=""#p4864126"" class=""quotelink"">&gt;&gt;4864126</a><br>Source?', 'time': 1670514500, 'resto': 4769060}, {'no': 4865529, 'now': '12/08/22(Thu)18:47:23', 'name': 'Anonymous', 'com': '<a href=""#p4856376"" class=""quotelink"">&gt;&gt;4856376</a><br>banger', 'time': 1670543243, 'resto': 4769060}, {'no': 4865956, 'now': '12/09/22(Fri)03:52:47', 'name': 'Anonymous', 'com': '<a href=""#p4771034"" class=""quotelink"">&gt;&gt;4771034</a><br>didn&#039;t this play on /v/ when birry died?', 'time': 1670575967, 'resto': 4769060}]",1670575967,Hentai Ouji To Warawanai Neko - Gachimuchi,.webm,604.0,352.0,250.0,145.0,1665054605734750.0,Q6i2EpmXFmLpU/WtGCXyow==,5909109.0,0.0,0.0
121,4822592,,,11/09/22(Wed)23:43:02,Anonymous,spooky webms,,1668055382,0,,spooky-webms,302,35,297.0,33.0,"[{'no': 4865877, 'now': '12/09/22(Fri)01:53:41', 'name': 'Anonymous', 'com': '<a href=""#p4840156"" class=""quotelink"">&gt;&gt;4840156</a><br>Its the planets bum hole. it had Chipotle.', 'filename': 'adamlanza', 'ext': '.webm', 'w': 480, 'h': 360, 'tn_w': 125, 'tn_h': 93, 'tim': 1670568821751555, 'time': 1670568821, 'md5': 'N4J47DUHdrOTeoG5kcGiFA==', 'fsize': 3022647, 'resto': 4822592}, {'no': 4865893, 'now': '12/09/22(Fri)02:27:52', 'name': 'Anonymous', 'com': '<a href=""#p4865803"" class=""quotelink"">&gt;&gt;4865803</a><br>bewitched, by candlemass <br>https://www.youtube.com/watch?v=h3L<wbr>Ni-aPXuc', 'time': 1670570872, 'resto': 4822592}, {'no': 4865904, 'now': '12/09/22(Fri)02:53:59', 'name': 'Anonymous', 'filename': '1664030908642', 'ext': '.webm', 'w': 330, 'h': 330, 'tn_w': 125, 'tn_h': 70, 'tim': 1670572439869789, 'time': 1670572439, 'md5': 'm1Yfdp0TFRqJ8mJj7SFwMA==', 'fsize': 2906137, 'resto': 4822592}, {'no': 4865927, 'now': '12/09/22(Fri)03:18:01', 'name': 'Anonymous', 'com': '<a href=""#p4823481"" class=""quotelink"">&gt;&gt;4823481</a><br><a href=""#p4823407"" class=""quotelink"">&gt;&gt;4823407</a><br>What was it', 'time': 1670573881, 'resto': 4822592}, {'no': 4865942, 'now': '12/09/22(Fri)03:38:53', 'name': 'Anonymous', 'com': '<a href=""#p4848493"" class=""quotelink"">&gt;&gt;4848493</a><br>Fuckin slaanesh, what a joker', 'time': 1670575133, 'resto': 4822592}]",1670575133,1664351745145,.webm,310.0,456.0,169.0,250.0,1668055382404704.0,IvAsYptLzrHI5atnWT/LRA==,972140.0,0.0,0.0
122,4827758,,,11/13/22(Sun)10:38:14,Anonymous,Japanese Idol Thread,"Saito Asuka edition<br>Previous: <span class=""deadlink"">&gt;&gt;4773028</span>",1668353894,0,,japanese-idol-thread,167,127,162.0,125.0,"[{'no': 4864584, 'now': '12/08/22(Thu)04:05:32', 'name': 'Anonymous', 'com': '<a href=""#p4863378"" class=""quotelink"">&gt;&gt;4863378</a><br>whoaaa', 'time': 1670490332, 'resto': 4827758}, {'no': 4865007, 'now': '12/08/22(Thu)11:04:07', 'name': 'Anonymous', 'com': '<a href=""#p4863400"" class=""quotelink"">&gt;&gt;4863400</a><br>she really was something else. so many other girls have tried to replicate her but she was the best', 'time': 1670515447, 'resto': 4827758}, {'no': 4865541, 'now': '12/08/22(Thu)18:52:38', 'name': 'Anonymous', 'com': '<a href=""#p4861281"" class=""quotelink"">&gt;&gt;4861281</a><br>who?', 'time': 1670543558, 'resto': 4827758}, {'no': 4865873, 'now': '12/09/22(Fri)01:49:21', 'name': 'Anonymous', 'filename': 'こじらせ日記_1', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670568561659372, 'time': 1670568561, 'md5': 'LxiYtP0gQjrLfovkN99clA==', 'fsize': 3013587, 'resto': 4827758}, {'no': 4865937, 'now': '12/09/22(Fri)03:33:50', 'name': 'Anonymous', 'filename': 'kaho', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670574830655486, 'time': 1670574830, 'md5': '+SBVZ6MZE68JyrtkojZNaw==', 'fsize': 2362064, 'resto': 4827758}]",1670574830,1640377985561,.webm,1280.0,720.0,250.0,140.0,1668353894703762.0,0BVEqEJc7uRxrv7jgUVzsw==,1391655.0,0.0,0.0
123,4804773,,,10/29/22(Sat)09:10:51,Anonymous,Paranormal,,1667049051,0,,paranormal,237,70,232.0,69.0,"[{'no': 4861266, 'now': '12/05/22(Mon)17:51:14', 'name': 'Anonymous', 'com': '<a href=""#p4856267"" class=""quotelink"">&gt;&gt;4856267</a><br>Too long don&#039;t care', 'time': 1670280674, 'resto': 4804773}, {'no': 4861271, 'now': '12/05/22(Mon)17:53:17', 'name': 'Anonymous', 'com': '<a href=""#p4822377"" class=""quotelink"">&gt;&gt;4822377</a><br>Yes, but it shouldn&#039;t burst into a puff of gas like that. I&#039;m guessing a launch failure happening at very high altitude. Timed just right that the contrail and plume from the explosion are lit up by sunlight while in view of an observer experiencing night time. The camera was probably set up ready for it.', 'time': 1670280797, 'resto': 4804773}, {'no': 4862955, 'now': '12/06/22(Tue)20:55:47', 'name': 'Anonymous', 'com': '<a href=""#p4835005"" class=""quotelink"">&gt;&gt;4835005</a> <br>don&#039;t they have stabilizing systems for this shit', 'time': 1670378147, 'resto': 4804773}, {'no': 4863724, 'now': '12/07/22(Wed)12:42:05', 'name': 'Anonymous', 'com': '<a href=""#p4836151"" class=""quotelink"">&gt;&gt;4836151</a><br>Oh shit there are some videos of babies in cribs where it looks like a ghost is grabbing them. Fucking weird. I&#039;ll try to find them.', 'time': 1670434925, 'resto': 4804773}, {'no': 4865902, 'now': '12/09/22(Fri)02:50:39', 'name': 'Anonymous', 'filename': '5c852c43c8b5d8d3c253f1d3d555e16fd64f7e3e567178fa8ffdaf941d13c27c', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670572239524157, 'time': 1670572239, 'md5': 'QQNfB3R9qUYdzqakTYofJQ==', 'fsize': 1651349, 'resto': 4804773}]",1670572239,1339344531983,.webm,640.0,480.0,250.0,187.0,1667049051805561.0,lA+NxTohxmFErapcN8KJgA==,6216182.0,0.0,0.0
124,4842229,,,11/22/22(Tue)13:00:24,Anonymous,AZUMANGA CONTENT,,1669140024,0,,azumanga-content,35,12,30.0,10.0,"[{'no': 4862514, 'now': '12/06/22(Tue)14:07:27', 'name': 'Anonymous', 'com': '<a href=""#p4842315"" class=""quotelink"">&gt;&gt;4842315</a><br>gen z which predominantly grew up without a proper father', 'time': 1670353647, 'resto': 4842229}, {'no': 4863257, 'now': '12/07/22(Wed)02:18:15', 'name': 'Anonymous', 'com': '<a href=""#p4862514"" class=""quotelink"">&gt;&gt;4862514</a><br>Fathers are boring nocap, being a disfunctional human being is bussing.', 'time': 1670397495, 'resto': 4842229}, {'no': 4863271, 'now': '12/07/22(Wed)02:31:20', 'name': 'Anonymous', 'com': 'More memes of osaka being a fucking retard I love her so much', 'time': 1670398280, 'resto': 4842229}, {'no': 4864762, 'now': '12/08/22(Thu)06:18:08', 'name': 'Anonymous', 'filename': 'Azumanga devo', 'ext': '.webm', 'w': 640, 'h': 480, 'tn_w': 125, 'tn_h': 70, 'tim': 1670498288097499, 'time': 1670498288, 'md5': 'gdC6IwatqqaEVvngSw53sw==', 'fsize': 5254142, 'resto': 4842229}, {'no': 4865891, 'now': '12/09/22(Fri)02:21:01', 'name': 'Anonymous', 'com': 'I missed the old fag thread, you should post any yotsuba shit you guys might have.', 'filename': '1649240369577', 'ext': '.webm', 'w': 640, 'h': 480, 'tn_w': 125, 'tn_h': 93, 'tim': 1670570461290007, 'time': 1670570461, 'md5': 'ht5I4g7VRFbU/JUfFB7fAg==', 'fsize': 4006362, 'resto': 4842229}]",1670570461,azumanga,.webm,512.0,640.0,200.0,250.0,1669140024268300.0,crL4O3ImmaJJXuOvjT2zIA==,898542.0,0.0,0.0
125,4855320,,,12/01/22(Thu)10:02:37,Anonymous,Anime Christmas Thread,"<span class=""quote"">&gt;December 1st</span><br><span class=""quote"">&gt;No Christmas thread</span>",1669906957,0,,anime-christmas-thread,27,22,22.0,20.0,"[{'no': 4859561, 'now': '12/04/22(Sun)14:53:15', 'name': 'Anonymous', 'filename': '14. Joy To The World (全部)', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670183595409880, 'time': 1670183595, 'md5': 'zE4yWiJR8uva12C57dTQ9g==', 'fsize': 4025501, 'resto': 4855320}, {'no': 4859562, 'now': '12/04/22(Sun)14:53:48', 'name': 'Anonymous', 'filename': '15. Frosty The Snowman', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670183628864922, 'time': 1670183628, 'md5': 'WlQNjEXaaZCQGlmrp3j/5A==', 'fsize': 2077999, 'resto': 4855320}, {'no': 4862184, 'now': '12/06/22(Tue)08:22:11', 'name': 'Anonymous', 'com': '<a href=""#p4855324"" class=""quotelink"">&gt;&gt;4855324</a><br>what is the song?', 'time': 1670332931, 'resto': 4855320}, {'no': 4862648, 'now': '12/06/22(Tue)16:22:27', 'name': 'Anonymous', 'com': '<a href=""#p4855323"" class=""quotelink"">&gt;&gt;4855323</a><br>Really works better as a swf.', 'time': 1670361747, 'resto': 4855320}, {'no': 4865880, 'now': '12/09/22(Fri)01:56:32', 'name': 'Anonymous', 'com': '<a href=""#p4862184"" class=""quotelink"">&gt;&gt;4862184</a><br>https://www.youtube.com/watch?v=AjS<wbr>qy9n7Afs', 'time': 1670568992, 'resto': 4855320}]",1670568992,1640979047724,.webm,400.0,224.0,250.0,140.0,1669906957345950.0,EXDp71178IAGJH3k+Vwztg==,6274998.0,0.0,0.0
126,4846671,,,11/25/22(Fri)14:25:18,Anonymous,incelcore,post punk rock for the new age,1669404318,0,,incelcore,59,24,54.0,24.0,"[{'no': 4864904, 'now': '12/08/22(Thu)08:32:10', 'name': 'Anonymous', 'com': '<a href=""#p4851971"" class=""quotelink"">&gt;&gt;4851971</a><br>i love this video', 'time': 1670506330, 'resto': 4846671}, {'no': 4864914, 'now': '12/08/22(Thu)08:51:26', 'name': 'Anonymous', 'com': '<a href=""#p4856616"" class=""quotelink"">&gt;&gt;4856616</a><br>please song', 'time': 1670507486, 'resto': 4846671}, {'no': 4865148, 'now': '12/08/22(Thu)14:04:49', 'name': 'Anonymous', 'com': '<a href=""#p4853189"" class=""quotelink"">&gt;&gt;4853189</a><br>What band is this? Does somebody have the full song?', 'time': 1670526289, 'resto': 4846671}, {'no': 4865196, 'now': '12/08/22(Thu)14:44:19', 'name': 'Anonymous', 'com': '<a href=""#p4865148"" class=""quotelink"">&gt;&gt;4865148</a><br>The artist is negative xp, the song is bad vibes<br>https://www.youtube.com/watch?v=n-R<wbr>07h8v2tM', 'time': 1670528659, 'resto': 4846671}, {'no': 4865864, 'now': '12/09/22(Fri)01:25:58', 'name': 'Anonymous', 'com': '<a href=""#p4858882"" class=""quotelink"">&gt;&gt;4858882</a><br><a href=""#p4864914"" class=""quotelink"">&gt;&gt;4864914</a><br>Loveless-Amateurs', 'time': 1670567158, 'resto': 4846671}]",1670567158,1641954075917,.webm,494.0,500.0,247.0,250.0,1669404318524283.0,WIdMUE/x5Xu3DgOerbFLSQ==,2591960.0,0.0,0.0
